ASIN,Date,Category,BSR,Last Known BSR
4317603,15/09/2022,Shampoo,117,
4317603,16/09/2022,Shampoo,122,117
4317603,17/09/2022,Shampoo,125,122
4317603,18/09/2022,Shampoo,122,125
5951,15/09/2022,Shampoo,155,
5951,16/09/2022,Shampoo,150,155
5951,17/09/2022,Shampoo,148,150
5951,18/09/2022,Shampoo,147,148
7286094,15/09/2022,Shampoo,219,
7286094,16/09/2022,Shampoo,200,219
7286094,17/09/2022,Shampoo,197,200
7286094,18/09/2022,Shampoo,184,197
6790017,15/09/2022,Shampoo,251,
6790017,16/09/2022,Shampoo,233,251
6790017,17/09/2022,Shampoo,232,233
6790017,18/09/2022,Shampoo,228,232
906457,15/09/2022,Shampoo,297,
906457,16/09/2022,Shampoo,294,297
906457,17/09/2022,Shampoo,301,294
906457,18/09/2022,Shampoo,306,301
391197,15/09/2022,Shampoo,309,
391197,16/09/2022,Shampoo,304,309
391197,17/09/2022,Shampoo,309,304
391197,18/09/2022,Shampoo,299,309
4749763,15/09/2022,Shampoo,411,
4749763,16/09/2022,Shampoo,411,411
4749763,17/09/2022,Shampoo,427,411
4749763,18/09/2022,Shampoo,405,427
6790016,15/09/2022,Shampoo,430,
6790016,16/09/2022,Shampoo,414,430
6790016,17/09/2022,Shampoo,402,414
6790016,18/09/2022,Shampoo,390,402
7286093,15/09/2022,Shampoo,467,
7286093,16/09/2022,Shampoo,427,467
7286093,17/09/2022,Shampoo,405,427
7286093,18/09/2022,Shampoo,387,405
1504363,15/09/2022,Shampoo,516,
1504363,16/09/2022,Shampoo,525,516
1504363,17/09/2022,Shampoo,529,525
1504363,18/09/2022,Shampoo,526,529
4749761,15/09/2022,Shampoo,703,
4749761,16/09/2022,Shampoo,692,703
4749761,17/09/2022,Shampoo,707,692
4749761,18/09/2022,Shampoo,699,707
4749762,15/09/2022,Shampoo,942,
4749762,16/09/2022,Shampoo,931,942
4749762,17/09/2022,Shampoo,885,931
4749762,18/09/2022,Shampoo,852,885
1507007,15/09/2022,Shampoo,756,
1507007,16/09/2022,Shampoo,727,756
1507007,17/09/2022,Shampoo,732,727
1507007,18/09/2022,Shampoo,722,732
1507005,15/09/2022,Shampoo,778,
1507005,16/09/2022,Shampoo,774,778
1507005,17/09/2022,Shampoo,792,774
1507005,18/09/2022,Shampoo,800,792
730074,15/09/2022,Shampoo,865,
730074,16/09/2022,Shampoo,855,865
730074,17/09/2022,Shampoo,843,855
730074,18/09/2022,Shampoo,838,843
39954,15/09/2022,Shampoo,868,
39954,16/09/2022,Shampoo,864,868
39954,17/09/2022,Shampoo,877,864
39954,18/09/2022,Shampoo,866,877
1507009,15/09/2022,Shampoo,876,
1507009,16/09/2022,Shampoo,876,876
1507009,17/09/2022,Shampoo,878,876
1507009,18/09/2022,Shampoo,853,878
598064,15/09/2022,Shampoo,901,
598064,16/09/2022,Shampoo,896,901
598064,17/09/2022,Shampoo,891,896
598064,18/09/2022,Shampoo,891,891
159796,15/09/2022,Shampoo,935,
159796,16/09/2022,Shampoo,917,935
159796,17/09/2022,Shampoo,925,917
159796,18/09/2022,Shampoo,922,925
1507006,15/09/2022,Shampoo,945,
1507006,16/09/2022,Shampoo,973,945
1507006,17/09/2022,Shampoo,974,973
1507006,18/09/2022,Shampoo,954,974
1507008,15/09/2022,Shampoo,947,
1507008,16/09/2022,Shampoo,938,947
1507008,17/09/2022,Shampoo,951,938
1507008,18/09/2022,Shampoo,950,951
730009,15/09/2022,Shampoo,998,
730009,16/09/2022,Shampoo,990,998
730009,17/09/2022,Shampoo,989,990
730009,18/09/2022,Shampoo,991,989
598186,16/09/2022,Shampoo,259,
598186,17/09/2022,Shampoo,274,259
598186,18/09/2022,Shampoo,273,274
357142,15/09/2022,Shampoo,44,
357142,16/09/2022,Shampoo,47,44
357142,17/09/2022,Shampoo,46,47
357142,18/09/2022,Shampoo,45,46
516572,15/09/2022,Shampoo,97,
516572,16/09/2022,Shampoo,98,97
516572,17/09/2022,Shampoo,98,98
516572,18/09/2022,Shampoo,96,98
357134,15/09/2022,Shampoo,112,
357134,16/09/2022,Shampoo,111,112
357134,17/09/2022,Shampoo,112,111
357134,18/09/2022,Shampoo,110,112
386434,15/09/2022,Shampoo,183,
386434,16/09/2022,Shampoo,180,183
386434,17/09/2022,Shampoo,182,180
386434,18/09/2022,Shampoo,182,182
464872,15/09/2022,Shampoo,243,
464872,16/09/2022,Shampoo,234,243
464872,17/09/2022,Shampoo,240,234
464872,18/09/2022,Shampoo,241,240
952740,15/09/2022,Shampoo,282,
952740,16/09/2022,Shampoo,280,282
952740,17/09/2022,Shampoo,285,280
952740,18/09/2022,Shampoo,285,285
464868,15/09/2022,Shampoo,287,
464868,16/09/2022,Shampoo,282,287
464868,17/09/2022,Shampoo,290,282
464868,18/09/2022,Shampoo,296,290
1507000,15/09/2022,Shampoo,333,
1507000,16/09/2022,Shampoo,333,333
1507000,17/09/2022,Shampoo,340,333
1507000,18/09/2022,Shampoo,343,340
952745,15/09/2022,Shampoo,437,
952745,16/09/2022,Shampoo,434,437
952745,17/09/2022,Shampoo,444,434
952745,18/09/2022,Shampoo,445,444
739751,15/09/2022,Shampoo,474,
739751,16/09/2022,Shampoo,470,474
739751,17/09/2022,Shampoo,482,470
739751,18/09/2022,Shampoo,482,482
598207,15/09/2022,Shampoo,476,
598207,16/09/2022,Shampoo,469,476
598207,17/09/2022,Shampoo,471,469
598207,18/09/2022,Shampoo,471,471
60315,15/09/2022,Shampoo,523,
60315,16/09/2022,Shampoo,517,523
60315,17/09/2022,Shampoo,525,517
60315,18/09/2022,Shampoo,524,525
1506989,15/09/2022,Shampoo,541,
1506989,16/09/2022,Shampoo,533,541
1506989,17/09/2022,Shampoo,538,533
1506989,18/09/2022,Shampoo,532,538
