ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
117539,15/09/2022,496,,121,,0,1
117539,16/09/2022,496,496,123,121,0,1
117539,17/09/2022,496,496,124,123,0,1
117539,18/09/2022,496,496,121,124,0,1
7679,15/09/2022,448,,135,,0,1
7679,16/09/2022,448,448,135,135,0,1
7679,17/09/2022,448,448,136,135,0,1
7679,18/09/2022,448,448,134,136,0,1
5788860,15/09/2022,450,,158,,0,1
5788860,16/09/2022,450,450,156,158,0,1
5788860,17/09/2022,450,450,155,156,0,1
5788860,18/09/2022,450,450,151,155,0,1
780639,15/09/2022,630,,165,,0,1
780639,16/09/2022,630,630,167,165,0,1
780639,17/09/2022,630,630,168,167,0,1
780639,18/09/2022,630,630,164,168,0,1
208994,15/09/2022,180,,230,,0,1
208994,16/09/2022,180,180,226,230,0,1
208994,17/09/2022,180,180,226,226,0,1
208994,18/09/2022,180,180,224,226,0,1
881205,15/09/2022,854,,231,,0,1
881205,16/09/2022,854,854,228,231,0,1
881205,17/09/2022,854,854,230,228,0,1
881205,18/09/2022,854,854,225,230,0,1
430559,15/09/2022,943,,278,,0,1
430559,16/09/2022,854,943,274,278,0,1
430559,17/09/2022,943,854,279,274,0,1
430559,18/09/2022,854,943,279,279,0,1
1488687,15/09/2022,1256,,325,,0,1
1488687,16/09/2022,1256,1256,316,325,0,1
1488687,17/09/2022,1256,1256,326,316,0,1
1488687,18/09/2022,1256,1256,329,326,0,1
774831,15/09/2022,128,,341,,0,1
774831,16/09/2022,128,128,340,341,0,1
774831,17/09/2022,128,128,346,340,0,1
774831,18/09/2022,128,128,339,346,0,1
14684,15/09/2022,488,,368,,0,1
14684,16/09/2022,488,488,353,368,0,1
14684,17/09/2022,488,488,349,353,0,1
14684,18/09/2022,488,488,341,349,0,1
774832,15/09/2022,496,,388,,0,1
774832,16/09/2022,496,496,389,388,0,1
774832,17/09/2022,496,496,394,389,0,1
774832,18/09/2022,496,496,389,394,0,1
117532,15/09/2022,488,,389,,0,1
117532,16/09/2022,488,488,392,389,0,1
