ASIN,Date,Category,BSR,Last Known BSR
B08W8JX2R2,2022-07-15,Home & Kitchen,26940.0,14944.0
B08W8JX2R2,2022-07-16,Home & Kitchen,24245.0,26940.0
B08W8JX2R2,2022-07-17,Home & Kitchen,17317.0,24245.0
B08W8JX2R2,2022-07-18,Home & Kitchen,28021.0,17317.0
B08W8JX2R2,2022-07-19,Home & Kitchen,44866.0,28021.0
B08W8JX2R2,2022-07-20,Home & Kitchen,19038.0,44866.0
B08W8JX2R2,2022-07-21,Home & Kitchen,64899.0,19038.0
B08W8JX2R2,2022-07-22,Home & Kitchen,34334.0,64899.0
B08W8JX2R2,2022-07-23,Home & Kitchen,17795.0,34334.0
B08W8JX2R2,2022-07-24,Home & Kitchen,38288.0,17795.0
B08W8JX2R2,2022-07-25,Home & Kitchen,34294.0,38288.0
B08W8JX2R2,2022-07-26,Home & Kitchen,24101.0,34294.0
B08W8JX2R2,2022-07-27,Home & Kitchen,27806.0,24101.0
B08W8JX2R2,2022-07-28,Home & Kitchen,4009.0,27806.0
B08W8JX2R2,2022-07-29,Home & Kitchen,2340.0,4009.0
B08W8JX2R2,2022-07-30,Home & Kitchen,1076.0,2340.0
B08W8JX2R2,2022-07-31,Home & Kitchen,1261.0,1076.0
B08W8JX2R2,2022-08-01,Home & Kitchen,1258.0,1261.0
B08W8JX2R2,2022-08-02,Home & Kitchen,5718.0,1258.0
B08W8JX2R2,2022-08-03,Home & Kitchen,6163.0,5718.0
B08W8JX2R2,2022-08-04,Home & Kitchen,3987.0,6163.0
B08W8JX2R2,2022-08-05,Home & Kitchen,5945.0,3987.0
B08W8JX2R2,2022-08-06,Home & Kitchen,3280.0,5945.0
B08W8JX2R2,2022-08-07,Home & Kitchen,3002.0,3280.0
B08W8JX2R2,2022-08-08,Home & Kitchen,4046.0,3002.0
B08W8JX2R2,2022-07-01,Refrigerators,88.0,
B08W8JX2R2,2022-07-02,Refrigerators,150.0,88.0
B08W8JX2R2,2022-07-03,Refrigerators,96.0,150.0
B08W8JX2R2,2022-07-04,Refrigerators,80.0,96.0
B08W8JX2R2,2022-07-05,Refrigerators,92.0,80.0
B08W8JX2R2,2022-07-06,Refrigerators,83.0,92.0
B08W8JX2R2,2022-07-07,Refrigerators,107.0,83.0
B08W8JX2R2,2022-07-08,Refrigerators,88.0,107.0
B08W8JX2R2,2022-07-09,Refrigerators,69.0,88.0
B08W8JX2R2,2022-07-10,Refrigerators,73.0,69.0
B08W8JX2R2,2022-07-11,Refrigerators,151.0,73.0
B08W8JX2R2,2022-07-13,Refrigerators,100.0,151.0
B08W8JX2R2,2022-07-14,Refrigerators,57.0,100.0
B08W8JX2R2,2022-07-15,Refrigerators,83.0,57.0
B08W8JX2R2,2022-07-16,Refrigerators,82.0,83.0
B08W8JX2R2,2022-07-17,Refrigerators,66.0,82.0
B08W8JX2R2,2022-07-18,Refrigerators,83.0,66.0
B08W8JX2R2,2022-07-19,Refrigerators,114.0,83.0
B08W8JX2R2,2022-07-20,Refrigerators,59.0,114.0
B08W8JX2R2,2022-07-21,Refrigerators,144.0,59.0
B08W8JX2R2,2022-07-22,Refrigerators,99.0,144.0
B08W8JX2R2,2022-07-23,Refrigerators,95.0,99.0
B08W8JX2R2,2022-07-24,Refrigerators,154.0,95.0
B08W8JX2R2,2022-07-25,Refrigerators,147.0,154.0
B08W8JX2R2,2022-07-26,Refrigerators,103.0,147.0
