ASIN,Title,Brand,Latest Selling Price,Latest BSR,Reviews,Ratings,Sentiment Score,Details Changed,Original Price,Last Day Selling Price,Last Day BSR,Estimated Sales,Fulfilled,Availability,Category,Gender
B003297I1U,"Bruder 3570 Scania R-Series Liebherr Crane Truck, Light and Sound Module,Plastic,Yellow & Black",Bruder,31506.73,,2420,4.8,NA,NA,31506.73,36061.0,,0.0,NA,1.0,Trucks,
B09NKVJ2WR,Delideal Fridge Full Body Cover for Liebherr 220 litres 4 Star Single Door Refrigerator Db 2220 and wwaterproof/dustproof (Design no:1711DD014),Liebherr,,,,,NA,NA,,,,0.0,NA,0.9375,Refrigerator Covers,
B09NKTBP8D,Delideal Fridge Full Body Cover for Liebherr 220 litres 4 Star Single Door Refrigerator Db 2240 and wwaterproof/dustproof (Design no:1711DD034),Liebherr,,,1,1.0,NA,NA,,,,0.0,NA,0.9375,Refrigerator Covers,
B07R9NJMGB,"AmazonBasics 411 L 2 star Frost Free Double Door Refrigerator (Grey, Multi-airflow system)",Amazonbasics,23399.0,14.0,287,3.7,NA,NA,59999.0,23399.0,23.0,0.0,Fulfilled,1.0,Refrigerators,
B0846CTVMN,"Samsung 314 L 2 Star Inverter Frost-Free Double Door Refrigerator (RT34T46326W/HL, Mystic Overlay White, Convertible)",Samsung,,424.0,29,3.6,NA,NA,,,375.0,0.0,NA,0.0,Refrigerators,
B08VSB3V64,"Haier 242 L 3 Star Inverter Direct-Cool Single Door Refrigerator (HED-24TKS, Black Brush line)",Haier,19290.0,162.0,147,3.9,NA,NA,29100.0,19290.0,259.0,0.0,Fulfilled,1.0,Refrigerators,
B08VRCMQ76,"Haier 195 L 5 Star Inverter Direct-Cool Single Door Refrigerator (HED-20FSS, Titanium Steel)",Haier,17150.0,80.0,4112,4.2,NA,NA,23700.0,17150.0,82.0,0.0,Fulfilled,1.0,Refrigerators,
B08X72GY5Q,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+)",Lg,25090.0,5.0,2355,4.2,NA,NA,40399.0,25090.0,3.0,0.0,Fulfilled,0.9375,Refrigerators,
B091TZLL6D,"Haier 345 L 3 Star Triple Inverter Frost Free Double Door Refrigerator Convertible (HEF-35TKS, Black Brushline)",Haier,,203.0,46,4.0,NA,NA,,,160.0,0.0,NA,0.4375,Refrigerators,
B00K4AG0DW,Cocogarden® Cocopeat Block - Expands Up To 75 Litres of Coco Peat Powder,Cocogarden,316.0,,8137,4.4,NA,NA,349.0,316.0,,0.0,Fulfilled,1.0,Coco,
B084499HPN,"Haier 256 L 3 Star Inverter Frost-Free Double Door Refrigerator (HEB-25TDS-E, Dazzle Steel, Convertible)",Haier,,82.0,760,4.3,NA,NA,,,68.0,0.0,NA,0.75,Refrigerators,
B09HFMN7QG,"Nitasha waterproof and dustproof fridge cover LIEBHERR 220 litres 3 Star Single Door Refrigerator, Red Cubix Drc 2210 (Design NO:- NIT07)",Nitasha,499.0,,,,NA,NA,999.0,499.0,,0.0,NA,1.0,Refrigerator Covers,
B0861T3GGJ,"Panasonic Econavi 551 L 6-Stage Inverter Frost-Free Multi-Door Refrigerator (NR-CY550GKXZ, Black Glass, Powered by Artificial Intelligence)",Panasonic,80000.0,490.0,31,4.2,NA,NA,105000.0,80000.0,459.0,0.0,Fulfilled,1.0,Refrigerators,
B08SC9GVVR,"Samsung 253 L 1 Star with Inverter Double Door Refrigerator (RT28A3021S8/HL, Elegant Inox)",Samsung,20390.0,92.0,232,4.3,NA,NA,25990.0,20390.0,83.0,0.0,Fulfilled,1.0,Refrigerators,
B08446154L,"Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2XCR/HL, Camellia Purple, Base Stand with Drawer)",Samsung,16750.0,6.0,3808,4.3,NA,NA,19990.0,16750.0,5.0,0.0,Fulfilled,1.0,Refrigerators,
B0834624G1,"Samsung 275 L 3 Star with Inverter Double Door Refrigerator (RT30T3743S9/HL, Refined Inox, Convertible)",Samsung,28990.0,24.0,1411,4.3,NA,NA,36990.0,28990.0,24.0,0.0,Fulfilled,1.0,Refrigerators,
B08SBN4PG4,"Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21A2H2XUT/HL, Pebble Blue, Base Stand with Drawer)",Samsung,17090.0,133.0,322,4.2,NA,NA,18990.0,17090.0,103.0,0.0,Fulfilled,1.0,Refrigerators,
B08RZ23BT2,"Samsung 192 L 3 star Inverter Direct Cool Single Door Refrigerator (RR20A1Z2YU8/HL, Saffron Blue, Base Stand with Drawer)",Samsung,15390.0,78.0,382,4.2,NA,NA,17990.0,15890.0,88.0,0.0,Fulfilled,1.0,Refrigerators,
B08SC3SN2R,"Samsung 253 L 2 Star Inverter Frost-Free Double Door Refrigerator (RT28A3032GS/HL, Gray Silver)",Samsung,22600.0,69.0,700,4.4,NA,NA,24990.0,22600.0,91.0,0.0,Fulfilled,1.0,Refrigerators,
B08345R1ZN,"Samsung 244L 3 Star Inverter Frost Free Double Door Refrigerator (RT28T3523S8/HL, Elegant Inox, Curd Maestro)",Samsung,26390.0,104.0,779,4.3,NA,NA,31990.0,26390.0,109.0,0.0,Fulfilled,1.0,Refrigerators,
B084ZX7XS4,"Samsung 198 L 5 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2G2WCR/HL, Camellia Purple)",Samsung,17599.0,46.0,903,4.4,NA,NA,20990.0,17599.0,53.0,0.0,Fulfilled,1.0,Refrigerators,
B08RZ1FLSD,"Samsung 192 L 2 Star Direct Cool Single Door Refrigerator (RR19A2Z2B6U/NL, Mystic Overlay Blue, Base Stand with Drawer)",Samsung,15190.0,75.0,664,4.4,NA,NA,16990.0,15190.0,81.0,0.0,Fulfilled,1.0,Refrigerators,
B08346545V,"Samsung 253L 3 Star Inverter Frost Free Double Door Refrigerator (RT28T3743S8/HL, Elegant Inox, Convertible)",Samsung,25790.0,8.0,2157,4.4,NA,NA,31990.0,25790.0,7.0,0.0,Fulfilled,1.0,Refrigerators,
