ASIN,Category,Latest BSR,Last Day BSR
B07R9NJMGB,Refrigerators,14.0,23.0
B0846CTVMN,Home & Kitchen,244435.0,214776.0
B0846CTVMN,Refrigerators,424.0,375.0
B08VSB3V64,Home & Kitchen,57808.0,120303.0
B08VSB3V64,Refrigerators,162.0,259.0
B08VRCMQ76,Home & Kitchen,12926.0,15240.0
B08VRCMQ76,Refrigerators,80.0,82.0
B08X72GY5Q,Home & Kitchen,715.0,606.0
B08X72GY5Q,Refrigerators,5.0,3.0
B091TZLL6D,Home & Kitchen,78855.0,54211.0
B091TZLL6D,Refrigerators,203.0,160.0
B00K4AG0DW,Garden & Outdoors,81.0,77.0
B00K4AG0DW,Coco,3.0,3.0
B084499HPN,Home & Kitchen,13747.0,11669.0
B084499HPN,Refrigerators,82.0,68.0
B09HFMN7QG,Home & Kitchen,539674.0,523898.0
B09HFMN7QG,Refrigerator Covers,1382.0,1337.0
B0861T3GGJ,Home & Kitchen,290543.0,276829.0
B0861T3GGJ,Refrigerators,490.0,459.0
B08SC9GVVR,Home & Kitchen,16623.0,15682.0
B08SC9GVVR,Refrigerators,92.0,83.0
B08446154L,Home & Kitchen,881.0,830.0
B08446154L,Refrigerators,6.0,5.0
B0834624G1,Home & Kitchen,3859.0,3627.0
B0834624G1,Refrigerators,24.0,24.0
B08SBN4PG4,Home & Kitchen,41592.0,24414.0
B08SBN4PG4,Refrigerators,133.0,103.0
B08RZ23BT2,Home & Kitchen,12806.0,17683.0
B08RZ23BT2,Refrigerators,78.0,88.0
B08SC3SN2R,Home & Kitchen,10004.0,18074.0
B08SC3SN2R,Refrigerators,69.0,91.0
B08345R1ZN,Home & Kitchen,23362.0,26468.0
B08345R1ZN,Refrigerators,104.0,109.0
B084ZX7XS4,Home & Kitchen,6797.0,8164.0
B084ZX7XS4,Refrigerators,46.0,53.0
B08RZ1FLSD,Home & Kitchen,11796.0,15115.0
B08RZ1FLSD,Refrigerators,75.0,81.0
B08346545V,Home & Kitchen,1078.0,1011.0
B08346545V,Refrigerators,8.0,7.0
B08RZ2JKK5,Home & Kitchen,3733.0,3280.0
B08RZ2JKK5,Refrigerators,20.0,20.0
B08445QGNJ,Home & Kitchen,9225.0,14626.0
B08445QGNJ,Refrigerators,61.0,80.0
B08SC2ZTDP,Home & Kitchen,470.0,374.0
B08SC2ZTDP,Refrigerators,2.0,2.0
B08SC26TC4,Home & Kitchen,2767.0,2852.0
B08SC26TC4,Refrigerators,17.0,17.0
B08346HPXM,Home & Kitchen,9154.0,12368.0
B08346HPXM,Refrigerators,59.0,69.0
B09ZYKRQLP,Home & Kitchen,5841.0,7762.0
B09ZYKRQLP,Refrigerators,39.0,49.0
B08346C9R3,Home & Kitchen,6812.0,8004.0
B08346C9R3,Refrigerators,47.0,50.0
B08SM5GCD8,Home & Kitchen,1941.0,2245.0
B08SM5GCD8,Refrigerators,11.0,12.0
B08445PP98,Home & Kitchen,2121.0,1761.0
B08445PP98,Refrigerators,13.0,9.0
B08346JDBY,Home & Kitchen,2568.0,2757.0
B08346JDBY,Refrigerators,16.0,15.0
B08345R1ZW,Home & Kitchen,3635.0,3833.0
B08345R1ZW,Refrigerators,19.0,26.0
B08125V275,Home & Kitchen,2105867.0,2103998.0
B08125V275,Refrigerators,2073.0,2091.0
B08345Q835,Home & Kitchen,1057.0,1372.0
B08345Q835,Refrigerators,7.0,8.0
B09BQMYHYW,Home & Kitchen,677657.0,675390.0
B09BQMYHYW,Refrigerators,1083.0,1080.0
B08SBFB2CH,Home & Kitchen,16929.0,18824.0
B08SBFB2CH,Refrigerators,94.0,96.0
B07R9NJCVZ,Home & Kitchen,23060.0,16113.0
B07R9NJCVZ,Refrigerators,103.0,84.0
B083JNJZ9Y,Home & Kitchen,6576.0,8828.0
B083JNJZ9Y,Refrigerators,44.0,58.0
B08126ZT9R,Home & Kitchen,964951.0,963280.0
B08126ZT9R,Refrigerators,1409.0,1408.0
B09BM1PF53,Home & Kitchen,418278.0,402483.0
B09BM1PF53,Refrigerators,701.0,683.0
B08NF8P8H5,Home & Kitchen,1130469.0,1128394.0
B08NF8P8H5,Refrigerators,1560.0,1559.0
B08HCSLQXG,Home & Kitchen,986847.0,985129.0
B08HCSLQXG,Refrigerators,1428.0,1428.0
B08JCP1FCL,Home & Kitchen,303981.0,273956.0
B08JCP1FCL,Refrigerators,513.0,453.0
B07R9NK33K,Home & Kitchen,183615.0,166212.0
B07R9NK33K,Refrigerators,339.0,313.0
B07R9NJFYF,Home & Kitchen,35768.0,38796.0
B07R9NJFYF,Refrigerators,128.0,130.0
B083JPFHNP,Home & Kitchen,45856.0,44351.0
B083JPFHNP,Refrigerators,144.0,142.0
B09BN4SR7Q,Home & Kitchen,1920792.0,1919501.0
B09BN4SR7Q,Refrigerators,2000.0,2003.0
B09H61P1Q7,Home & Kitchen,2371309.0,2371491.0
B09H61P1Q7,Refrigerators,2179.0,2182.0
B09BNCZLPF,Home & Kitchen,2010548.0,2009060.0
B09BNCZLPF,Refrigerators,2025.0,2029.0
B09YYND5MJ,Home & Kitchen,1459278.0,1435530.0
B09YYND5MJ,Refrigerators,1802.0,1788.0
B09T9FB1WX,Home & Kitchen,270965.0,229509.0
B09T9FB1WX,Refrigerators,464.0,399.0
B08126P14W,Home & Kitchen,611267.0,589761.0
B08126P14W,Refrigerators,983.0,957.0
B0868WJXFL,Industrial & Scientific,14445.0,14171.0
B0868WJXFL,Food Service Equipment & Supplies,156.0,159.0
B0868WJXFL,Home & Kitchen,203872.0,200751.0
B0868WJXFL,Refrigerators,370.0,353.0
B09H37BN1P,Home & Kitchen,24600.0,31592.0
B09H37BN1P,Refrigerators,106.0,119.0
B07TCHXCXH,Home & Kitchen,249736.0,210752.0
B07TCHXCXH,Refrigerators,434.0,370.0
B088TSC5M1,Home & Kitchen,168704.0,108217.0
B088TSC5M1,Refrigerators,319.0,242.0
B08VRPLLF3,Home & Kitchen,99169.0,50617.0
B08VRPLLF3,Refrigerators,227.0,147.0
B09RLVY6PJ,Home & Kitchen,378590.0,366574.0
B09RLVY6PJ,Refrigerators,645.0,629.0
B08448TTJH,Home & Kitchen,12717.0,12116.0
B08448TTJH,Refrigerators,76.0,70.0
B08VRZV63K,Home & Kitchen,13747.0,11669.0
B08VRZV63K,Refrigerators,82.0,68.0
B08448V646,Home & Kitchen,97940.0,84768.0
B08448V646,Refrigerators,225.0,214.0
B07PHM6MCR,Home & Kitchen,472233.0,469389.0
B07PHM6MCR,Refrigerators,794.0,787.0
B088PG3L6S,Home & Kitchen,430723.0,427497.0
B088PG3L6S,Refrigerators,719.0,708.0
B088PGZ7SS,Home & Kitchen,720337.0,715026.0
B088PGZ7SS,Refrigerators,1144.0,1138.0
B088PDZG4L,Home & Kitchen,157629.0,122686.0
B088PDZG4L,Refrigerators,313.0,263.0
B07SKJK7LK,Home & Kitchen,221843.0,182798.0
B07SKJK7LK,Refrigerators,400.0,336.0
B09BK34W53,Home & Kitchen,8757.0,9008.0
B09BK34W53,Refrigerators,54.0,61.0
B084499BQ1,Home & Kitchen,341351.0,335766.0
B084499BQ1,Refrigerators,575.0,566.0
B08JCVNVV3,Home & Kitchen,836559.0,834792.0
B08JCVNVV3,Refrigerators,1291.0,1288.0
B08LF1Z4S2,Home & Kitchen,1904.0,2244.0
B08LF1Z4S2,Refrigerators,10.0,13.0
B097S85TCD,Home & Kitchen,254360.0,225741.0
B097S85TCD,Refrigerators,440.0,391.0
B09PMTDDLR,Home & Kitchen,9091.0,6365.0
B09PMTDDLR,Refrigerators,57.0,46.0
B091TZRL28,Home & Kitchen,51982.0,59049.0
B091TZRL28,Refrigerators,153.0,169.0
B0B4H8SRLQ,Home & Kitchen,2365388.0,2365253.0
B0B4H8SRLQ,Refrigerators,2171.0,2175.0
B0B4F7C5CP,Home & Kitchen,246191.0,201870.0
B0B4F7C5CP,Refrigerators,430.0,357.0
