ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
5071339,2022-09-22,598.0,645.0,150.0,148.0,0.0,1.0
5071339,2022-09-23,598.0,598.0,141.0,150.0,0.0,1.0
453983,2022-09-15,563.0,,152.0,,0.0,1.0
453983,2022-09-16,563.0,563.0,153.0,152.0,0.0,1.0
453983,2022-09-17,563.0,563.0,153.0,153.0,0.0,1.0
453983,2022-09-18,563.0,563.0,150.0,153.0,0.0,1.0
453983,2022-09-20,563.0,563.0,153.0,150.0,0.0,1.0
453983,2022-09-21,563.0,563.0,152.0,153.0,0.0,1.0
453983,2022-09-22,497.0,563.0,155.0,152.0,0.0,1.0
453983,2022-09-23,497.0,497.0,145.0,155.0,0.0,1.0
540666,2022-09-15,605.0,,173.0,,0.0,1.0
540666,2022-09-16,605.0,605.0,171.0,173.0,0.0,1.0
540666,2022-09-17,605.0,605.0,172.0,171.0,0.0,1.0
540666,2022-09-18,605.0,605.0,170.0,172.0,0.0,1.0
540666,2022-09-20,605.0,605.0,175.0,170.0,0.0,1.0
540666,2022-09-21,605.0,605.0,175.0,175.0,0.0,1.0
540666,2022-09-22,486.0,605.0,178.0,175.0,0.0,1.0
540666,2022-09-23,486.0,486.0,166.0,178.0,0.0,1.0
739951,2022-09-15,293.0,,196.0,,0.0,1.0
739951,2022-09-16,293.0,293.0,190.0,196.0,0.0,1.0
739951,2022-09-17,293.0,293.0,194.0,190.0,0.0,1.0
739951,2022-09-18,293.0,293.0,192.0,194.0,0.0,1.0
739951,2022-09-20,293.0,293.0,193.0,192.0,0.0,1.0
739951,2022-09-21,293.0,293.0,193.0,193.0,0.0,1.0
739951,2022-09-22,544.0,293.0,198.0,193.0,0.0,1.0
739951,2022-09-23,544.0,544.0,190.0,198.0,0.0,1.0
5071340,2022-09-15,1162.0,,198.0,,0.0,1.0
5071340,2022-09-16,1162.0,1162.0,194.0,198.0,0.0,1.0
5071340,2022-09-17,1162.0,1162.0,200.0,194.0,0.0,1.0
