ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
B07D5XMJS2,2023-03-29,1999.0,1999.0,615.0,511.0,0.0,1.0
B07D5XMJS2,2023-03-30,1999.0,1999.0,636.0,615.0,0.0,1.0
B0BQCBKPX2,2023-03-28,2999.0,,846.0,,0.0,1.0
B0BQCBKPX2,2023-03-29,2999.0,2999.0,249.0,846.0,0.0,1.0
B0BQCBKPX2,2023-03-30,2999.0,2999.0,386.0,249.0,0.0,1.0
B09FK6BK86,2023-03-28,2999.0,,,,0.0,1.0
B09FK6BK86,2023-03-29,2999.0,2999.0,,,0.0,1.0
B09FK6BK86,2023-03-30,2999.0,2999.0,,,0.0,1.0
B01GOE6TAA,2023-03-28,1999.0,,98.0,,0.0,1.0
B01GOE6TAA,2023-03-29,1999.0,1999.0,160.0,98.0,0.0,1.0
B01GOE6TAA,2023-03-30,1999.0,1999.0,227.0,160.0,0.0,1.0
B0B2DYSK5R,2023-03-28,2499.0,,494.0,,0.0,1.0
B0B2DYSK5R,2023-03-29,2499.0,2499.0,693.0,494.0,0.0,1.0
B0B2DYSK5R,2023-03-30,2499.0,2499.0,739.0,693.0,0.0,1.0
B0BQN22K6Q,2023-03-28,3999.0,,,,0.0,1.0
B0BQN22K6Q,2023-03-29,3999.0,3999.0,,,0.0,1.0
B0BQN22K6Q,2023-03-30,3999.0,3999.0,,,0.0,1.0
B092DQVD65,2023-03-28,2499.0,,579.0,,0.0,1.0
B092DQVD65,2023-03-29,2499.0,2499.0,745.0,579.0,0.0,1.0
B092DQVD65,2023-03-30,2499.0,2499.0,790.0,745.0,0.0,1.0
B0BQCB5T48,2023-03-28,2999.0,,801.0,,0.0,1.0
B0BQCB5T48,2023-03-29,2999.0,2999.0,988.0,801.0,0.0,1.0
B0BQCB5T48,2023-03-30,2999.0,2999.0,1063.0,988.0,0.0,1.0
B08F8Z5G4R,2023-03-28,5999.0,,393.0,,0.0,1.0
B08F8Z5G4R,2023-03-29,5999.0,5999.0,589.0,393.0,0.0,1.0
B08F8Z5G4R,2023-03-30,5999.0,5999.0,330.0,589.0,0.0,1.0
B07Z3FTXS4,2023-03-28,3999.0,,2387.0,,0.0,1.0
B07Z3FTXS4,2023-03-29,3999.0,3999.0,2400.0,2387.0,0.0,1.0
B07Z3FTXS4,2023-03-30,3999.0,3999.0,2398.0,2400.0,0.0,1.0
B08QFD82QJ,2023-03-28,3999.0,,652.0,,0.0,1.0
B08QFD82QJ,2023-03-29,3999.0,3999.0,199.0,652.0,0.0,1.0
B08QFD82QJ,2023-03-30,3999.0,3999.0,319.0,199.0,0.0,1.0
B09FK68VSB,2023-03-28,2999.0,,596.0,,0.0,1.0
B09FK68VSB,2023-03-29,2999.0,2999.0,737.0,596.0,0.0,1.0
B09FK68VSB,2023-03-30,2999.0,2999.0,780.0,737.0,0.0,1.0
B082X7BHD9,2023-03-28,7999.0,,592.0,,0.0,1.0
B082X7BHD9,2023-03-29,7999.0,7999.0,747.0,592.0,0.0,1.0
B082X7BHD9,2023-03-30,7999.0,7999.0,827.0,747.0,0.0,1.0
B07GRSJ9Y9,2023-03-28,3999.0,,1881.0,,0.0,1.0
B07GRSJ9Y9,2023-03-29,3999.0,3999.0,1929.0,1881.0,0.0,1.0
B07GRSJ9Y9,2023-03-30,3999.0,3999.0,1935.0,1929.0,0.0,1.0
B09TPRBRBS,2023-03-28,4999.0,,526.0,,0.0,1.0
B09TPRBRBS,2023-03-29,4999.0,4999.0,655.0,526.0,0.0,1.0
B09TPRBRBS,2023-03-30,4999.0,4999.0,726.0,655.0,0.0,1.0
B07GS8Y8BD,2023-03-28,3999.0,,1020.0,,0.0,1.0
B07GS8Y8BD,2023-03-29,3999.0,3999.0,1068.0,1020.0,0.0,1.0
B07GS8Y8BD,2023-03-30,3999.0,3999.0,1077.0,1068.0,0.0,1.0
B07TWFD4YL,2023-03-28,2999.0,,249.0,,0.0,1.0
B07TWFD4YL,2023-03-29,2999.0,2999.0,275.0,249.0,0.0,1.0
B07TWFD4YL,2023-03-30,2999.0,2999.0,371.0,275.0,0.0,1.0
B0BM9SX1W1,2023-03-28,3999.0,,798.0,,0.0,1.0
B0BM9SX1W1,2023-03-29,3999.0,3999.0,984.0,798.0,0.0,1.0
B0BM9SX1W1,2023-03-30,3999.0,3999.0,1057.0,984.0,0.0,1.0
B0BH96YJ13,2023-03-28,4999.0,,658.0,,0.0,1.0
B0BH96YJ13,2023-03-29,4999.0,4999.0,867.0,658.0,0.0,1.0
B0BH96YJ13,2023-03-30,4999.0,4999.0,949.0,867.0,0.0,1.0
B07C3R7RTM,2023-03-28,3999.0,,4038.0,,0.0,1.0
B07C3R7RTM,2023-03-29,3999.0,3999.0,4041.0,4038.0,0.0,1.0
B07C3R7RTM,2023-03-30,3999.0,3999.0,4041.0,4041.0,0.0,1.0
B07FF7QFRM,2023-03-28,2499.0,,480.0,,0.0,1.0
B07FF7QFRM,2023-03-29,2499.0,2499.0,567.0,480.0,0.0,1.0
B07FF7QFRM,2023-03-30,2499.0,2499.0,189.0,567.0,0.0,1.0
B0BH94QFSQ,2023-03-28,3999.0,,681.0,,0.0,1.0
B0BH94QFSQ,2023-03-29,3999.0,3999.0,930.0,681.0,0.0,1.0
B0BH94QFSQ,2023-03-30,3999.0,3999.0,988.0,930.0,0.0,1.0
B0BQC8NYFL,2023-03-28,5999.0,,666.0,,0.0,1.0
B0BQC8NYFL,2023-03-29,5999.0,5999.0,821.0,666.0,0.0,1.0
B0BQC8NYFL,2023-03-30,5999.0,5999.0,886.0,821.0,0.0,1.0
B0B2DY2BFB,2023-03-28,2499.0,,143.0,,0.0,1.0
B0B2DY2BFB,2023-03-29,2499.0,2499.0,446.0,143.0,0.0,1.0
B0B2DY2BFB,2023-03-30,2499.0,2499.0,514.0,446.0,0.0,1.0
B0BMB2B8YJ,2023-03-28,5999.0,,427.0,,0.0,1.0
B0BMB2B8YJ,2023-03-29,5999.0,5999.0,604.0,427.0,0.0,1.0
B0BMB2B8YJ,2023-03-30,5999.0,5999.0,656.0,604.0,0.0,1.0
B07TT9YPNK,2023-03-28,2999.0,,249.0,,0.0,1.0
B07TT9YPNK,2023-03-29,2999.0,2999.0,302.0,249.0,0.0,1.0
B07TT9YPNK,2023-03-30,2999.0,2999.0,371.0,302.0,0.0,1.0
B09FK6WWK9,2023-03-28,3499.0,,123.0,,0.0,1.0
B09FK6WWK9,2023-03-29,3499.0,3499.0,181.0,123.0,0.0,1.0
B09FK6WWK9,2023-03-30,3499.0,3499.0,250.0,181.0,0.0,1.0
B08F8J6KGH,2023-03-28,5999.0,,393.0,,0.0,1.0
B08F8J6KGH,2023-03-29,5999.0,5999.0,589.0,393.0,0.0,1.0
B08F8J6KGH,2023-03-30,5999.0,5999.0,330.0,589.0,0.0,1.0
B092DRCMZX,2023-03-28,2499.0,,785.0,,0.0,1.0
B092DRCMZX,2023-03-29,2499.0,2499.0,1068.0,785.0,0.0,1.0
B092DRCMZX,2023-03-30,2499.0,2499.0,1167.0,1068.0,0.0,1.0
B0BSGQ6SS1,2023-03-28,2999.0,,163.0,,0.0,1.0
B0BSGQ6SS1,2023-03-29,2999.0,2999.0,425.0,163.0,0.0,1.0
B0BSGQ6SS1,2023-03-30,2999.0,2999.0,521.0,425.0,0.0,1.0
B08FHC821L,2023-03-28,3999.0,,653.0,,0.0,1.0
B08FHC821L,2023-03-29,3999.0,3999.0,814.0,653.0,0.0,1.0
B08FHC821L,2023-03-30,3999.0,3999.0,346.0,814.0,0.0,1.0
B017D4SIMM,2023-03-28,2999.0,,,,0.0,1.0
B017D4SIMM,2023-03-29,2999.0,2999.0,,,0.0,1.0
B017D4SIMM,2023-03-30,2999.0,2999.0,,,0.0,1.0
B07DW85TC5,2023-03-28,2999.0,,280.0,,0.0,1.0
B07DW85TC5,2023-03-29,2999.0,2999.0,477.0,280.0,0.0,1.0
B07DW85TC5,2023-03-30,2999.0,2999.0,152.0,477.0,0.0,1.0
B08W4DK8ZC,2023-03-28,3499.0,,544.0,,0.0,1.0
B08W4DK8ZC,2023-03-29,3499.0,3499.0,767.0,544.0,0.0,1.0
B08W4DK8ZC,2023-03-30,3499.0,3499.0,826.0,767.0,0.0,1.0
B08F8Q9VX1,2023-03-28,5999.0,,720.0,,0.0,1.0
B08F8Q9VX1,2023-03-29,5999.0,5999.0,899.0,720.0,0.0,1.0
B08F8Q9VX1,2023-03-30,5999.0,5999.0,967.0,899.0,0.0,1.0
B08WK5NLVC,2023-03-28,2999.0,,777.0,,0.0,1.0
B08WK5NLVC,2023-03-29,2999.0,2999.0,986.0,777.0,0.0,1.0
B08WK5NLVC,2023-03-30,2999.0,2999.0,1054.0,986.0,0.0,1.0
B017D4H1NO,2023-03-28,2499.0,,704.0,,0.0,1.0
B017D4H1NO,2023-03-29,2499.0,2499.0,817.0,704.0,0.0,1.0
B017D4H1NO,2023-03-30,2499.0,2499.0,265.0,817.0,0.0,1.0
B082X7VMHB,2023-03-28,3999.0,,561.0,,0.0,1.0
B082X7VMHB,2023-03-29,3999.0,3999.0,778.0,561.0,0.0,1.0
B082X7VMHB,2023-03-30,3999.0,3999.0,840.0,778.0,0.0,1.0
B08T25GLKS,2023-03-28,2499.0,,503.0,,0.0,1.0
B08T25GLKS,2023-03-29,2499.0,2499.0,423.0,503.0,0.0,1.0
B08T25GLKS,2023-03-30,2499.0,2499.0,471.0,423.0,0.0,1.0
B09FK64MSP,2023-03-28,2999.0,,,,0.0,1.0
B09FK64MSP,2023-03-29,2999.0,2999.0,,,0.0,1.0
B09FK64MSP,2023-03-30,2999.0,2999.0,,,0.0,1.0
B07QHJNZCN,2023-03-28,3499.0,,639.0,,0.0,1.0
B07QHJNZCN,2023-03-29,3499.0,3499.0,827.0,639.0,0.0,1.0
B07QHJNZCN,2023-03-30,3499.0,3499.0,900.0,827.0,0.0,1.0
B0BM9WHJCL,2023-03-28,2499.0,,557.0,,0.0,1.0
B0BM9WHJCL,2023-03-29,2499.0,2499.0,780.0,557.0,0.0,1.0
B0BM9WHJCL,2023-03-30,2499.0,2499.0,846.0,780.0,0.0,1.0
B07JKMJMPH,2023-03-28,3499.0,,536.0,,0.0,1.0
B07JKMJMPH,2023-03-29,3499.0,3499.0,669.0,536.0,0.0,1.0
B07JKMJMPH,2023-03-30,3499.0,3499.0,706.0,669.0,0.0,1.0
B07XZKBN1J,2023-03-28,3370.0,,638.0,,0.0,1.0
B07XZKBN1J,2023-03-29,3370.0,3370.0,754.0,638.0,0.0,1.0
B07XZKBN1J,2023-03-30,3370.0,3370.0,794.0,754.0,0.0,1.0
B0BSC7HW1Y,2023-03-28,1898.0,,1732.0,,0.0,1.0
B0BSC7HW1Y,2023-03-29,1898.0,1898.0,1831.0,1732.0,0.0,1.0
B0BSC7HW1Y,2023-03-30,1898.0,1898.0,1878.0,1831.0,0.0,1.0
B07WGBGWDJ,2023-03-28,999.0,,510.0,,0.0,1.0
B07WGBGWDJ,2023-03-29,999.0,999.0,711.0,510.0,0.0,1.0
B07WGBGWDJ,2023-03-30,999.0,999.0,759.0,711.0,0.0,1.0
B07YFRDJYW,2023-03-28,1199.0,,501.0,,0.0,1.0
B07YFRDJYW,2023-03-29,1199.0,1199.0,397.0,501.0,0.0,1.0
B07YFRDJYW,2023-03-30,1199.0,1199.0,476.0,397.0,0.0,1.0
B07XZMV4YH,2023-03-28,2997.0,,287.0,,0.0,1.0
B07XZMV4YH,2023-03-29,2997.0,2997.0,144.0,287.0,0.0,1.0
B07XZMV4YH,2023-03-30,2997.0,2997.0,260.0,144.0,0.0,1.0
B07CPRWWNZ,2023-03-28,1709.0,,240.0,,0.0,1.0
B07CPRWWNZ,2023-03-29,1709.0,1709.0,466.0,240.0,0.0,1.0
B07CPRWWNZ,2023-03-30,1709.0,1709.0,498.0,466.0,0.0,1.0
B07XZM7BM3,2023-03-28,3749.0,,,,0.0,1.0
B07XZM7BM3,2023-03-29,3749.0,3749.0,,,0.0,1.0
B07XZM7BM3,2023-03-30,3749.0,3749.0,,,0.0,1.0
B07S3WXFGY,2023-03-28,3647.0,,1094.0,,0.0,1.0
B07S3WXFGY,2023-03-29,3647.0,3647.0,1159.0,1094.0,0.0,1.0
B07S3WXFGY,2023-03-30,3647.0,3647.0,1169.0,1159.0,0.0,1.0
B07XZLXVHT,2023-03-28,3297.0,,1777.0,,0.0,1.0
B07XZLXVHT,2023-03-29,3297.0,3297.0,1888.0,1777.0,0.0,1.0
B07XZLXVHT,2023-03-30,3297.0,3297.0,1917.0,1888.0,0.0,1.0
B0BSC6TYSJ,2023-03-28,2398.0,,1116.0,,0.0,1.0
B0BSC6TYSJ,2023-03-29,2398.0,2398.0,1240.0,1116.0,0.0,1.0
B0BSC6TYSJ,2023-03-30,2398.0,2398.0,231.0,1240.0,0.0,1.0
B07NH1H512,2023-03-28,2147.0,,260.0,,0.0,1.0
B07NH1H512,2023-03-29,2147.0,2147.0,412.0,260.0,0.0,1.0
B07NH1H512,2023-03-30,2147.0,2147.0,414.0,412.0,0.0,1.0
B07CQNKC9Q,2023-03-28,699.0,,322.0,,0.0,1.0
B07CQNKC9Q,2023-03-29,699.0,699.0,53.0,322.0,0.0,1.0
B07CQNKC9Q,2023-03-30,699.0,699.0,80.0,53.0,0.0,1.0
B07S4L19V2,2023-03-28,3059.0,,670.0,,0.0,1.0
B07S4L19V2,2023-03-29,3047.0,3059.0,159.0,670.0,0.0,1.0
B07S4L19V2,2023-03-30,3047.0,3047.0,165.0,159.0,0.0,1.0
B088P39SVZ,2023-03-28,1499.0,,87.0,,0.0,1.0
B088P39SVZ,2023-03-29,1499.0,1499.0,125.0,87.0,0.0,1.0
B088P39SVZ,2023-03-30,1499.0,1499.0,59.0,125.0,0.0,1.0
B098JNXL8V,2023-03-28,1610.0,,590.0,,0.0,1.0
B098JNXL8V,2023-03-29,1610.0,1610.0,392.0,590.0,0.0,1.0
B098JNXL8V,2023-03-30,1598.0,1610.0,448.0,392.0,0.0,1.0
B07XZMMKX2,2023-03-28,3297.0,,1510.0,,0.0,1.0
B07XZMMKX2,2023-03-29,3297.0,3297.0,1658.0,1510.0,0.0,1.0
B07XZMMKX2,2023-03-30,3297.0,3297.0,1711.0,1658.0,0.0,1.0
B07283VW4V,2023-03-28,999.0,,162.0,,0.0,1.0
B07283VW4V,2023-03-29,999.0,999.0,230.0,162.0,0.0,1.0
B07283VW4V,2023-03-30,999.0,999.0,298.0,230.0,0.0,1.0
B07S1PF98J,2023-03-28,1299.0,,147.0,,0.0,1.0
B07S1PF98J,2023-03-29,1299.0,1299.0,301.0,147.0,0.0,1.0
B07S1PF98J,2023-03-30,1299.0,1299.0,159.0,301.0,0.0,1.0
B07XZMZ5DN,2023-03-28,3297.0,,1519.0,,0.0,1.0
B07XZMZ5DN,2023-03-29,3297.0,3297.0,1654.0,1519.0,0.0,1.0
B07XZMZ5DN,2023-03-30,3297.0,3297.0,1731.0,1654.0,0.0,1.0
B08FBG59K1,2023-03-28,1659.0,,551.0,,0.0,1.0
B08FBG59K1,2023-03-29,1659.0,1659.0,752.0,551.0,0.0,1.0
B08FBG59K1,2023-03-30,1659.0,1659.0,819.0,752.0,0.0,1.0
B0BSC6ZRF9,2023-03-28,1298.0,,906.0,,0.0,1.0
B0BSC6ZRF9,2023-03-29,1298.0,1298.0,1085.0,906.0,0.0,1.0
B0BSC6ZRF9,2023-03-30,1298.0,1298.0,1141.0,1085.0,0.0,1.0
B071VLSQJH,2023-03-28,999.0,,29.0,,0.0,1.0
B071VLSQJH,2023-03-29,999.0,999.0,46.0,29.0,0.0,1.0
B071VLSQJH,2023-03-30,999.0,999.0,37.0,46.0,0.0,1.0
B07D8TRBKG,2023-03-28,1499.0,,165.0,,0.0,1.0
B07D8TRBKG,2023-03-29,1499.0,1499.0,203.0,165.0,0.0,1.0
B07D8TRBKG,2023-03-30,1499.0,1499.0,201.0,203.0,0.0,1.0
B0BSC82C47,2023-03-28,1248.0,,1399.0,,0.0,1.0
B0BSC82C47,2023-03-29,1248.0,1248.0,1590.0,1399.0,0.0,1.0
B0BSC82C47,2023-03-30,1248.0,1248.0,1646.0,1590.0,0.0,1.0
B0BSC8198V,2023-03-28,1648.0,,930.0,,0.0,1.0
B0BSC8198V,2023-03-29,1648.0,1648.0,1112.0,930.0,0.0,1.0
B0BSC8198V,2023-03-30,1648.0,1648.0,1191.0,1112.0,0.0,1.0
B0711KX7VX,2023-03-28,999.0,,730.0,,0.0,1.0
B0711KX7VX,2023-03-29,999.0,999.0,889.0,730.0,0.0,1.0
B0711KX7VX,2023-03-30,999.0,999.0,934.0,889.0,0.0,1.0
B07CQMGGHN,2023-03-28,1799.0,,61.0,,0.0,1.0
B07CQMGGHN,2023-03-29,1799.0,1799.0,79.0,61.0,0.0,1.0
B07CQMGGHN,2023-03-30,1799.0,1799.0,66.0,79.0,0.0,1.0
B093DQMP4Z,2023-03-28,1234.0,,310.0,,0.0,1.0
B093DQMP4Z,2023-03-29,1234.0,1234.0,106.0,310.0,0.0,1.0
B093DQMP4Z,2023-03-30,1234.0,1234.0,170.0,106.0,0.0,1.0
B098K6QL9V,2023-03-28,1948.0,,635.0,,0.0,1.0
B098K6QL9V,2023-03-29,1948.0,1948.0,232.0,635.0,0.0,1.0
B098K6QL9V,2023-03-30,1948.0,1948.0,361.0,232.0,0.0,1.0
B07XZNC9RQ,2023-03-28,2897.0,,903.0,,0.0,1.0
B07XZNC9RQ,2023-03-29,2897.0,2897.0,955.0,903.0,0.0,1.0
B07XZNC9RQ,2023-03-30,2897.0,2897.0,157.0,955.0,0.0,1.0
B093DR36FX,2023-03-28,1289.0,,767.0,,0.0,1.0
B093DR36FX,2023-03-29,12891299.0,1289.0,946.0,767.0,0.0,1.0
B093DR36FX,2023-03-30,12891299.0,12891299.0,1004.0,946.0,0.0,1.0
B0BSC5VQ42,2023-03-28,3117.0,,894.0,,0.0,1.0
B0BSC5VQ42,2023-03-29,3117.0,3117.0,1077.0,894.0,0.0,1.0
B0BSC5VQ42,2023-03-30,3117.0,3117.0,1133.0,1077.0,0.0,1.0
B07YFQBP1C,2023-03-28,3247.0,,1596.0,,0.0,1.0
B07YFQBP1C,2023-03-29,3247.0,3247.0,1688.0,1596.0,0.0,1.0
B07YFQBP1C,2023-03-30,3247.0,3247.0,1707.0,1688.0,0.0,1.0
B07YFPV7VY,2023-03-28,1999.0,,1024.0,,0.0,1.0
B07YFPV7VY,2023-03-29,1999.0,1999.0,1064.0,1024.0,0.0,1.0
B07YFPV7VY,2023-03-30,1999.0,1999.0,1068.0,1064.0,0.0,1.0
B0BQMYVVW5,2023-03-28,899.0,,766.0,,0.0,1.0
B0BQMYVVW5,2023-03-29,899.0,899.0,950.0,766.0,0.0,1.0
B0BQMYVVW5,2023-03-30,899.0,899.0,1007.0,950.0,0.0,1.0
B0BQMW463Y,2023-03-28,1399.0,,751.0,,0.0,1.0
B0BQMW463Y,2023-03-29,1399.0,1399.0,924.0,751.0,0.0,1.0
B0BQMW463Y,2023-03-30,1399.0,1399.0,242.0,924.0,0.0,1.0
B08DM3B8ZG,2023-03-28,1671.0,,377.0,,0.0,1.0
B08DM3B8ZG,2023-03-29,1671.0,1671.0,638.0,377.0,0.0,1.0
B08DM3B8ZG,2023-03-30,1671.0,1671.0,707.0,638.0,0.0,1.0
B07D8VCB1Q,2023-03-28,1699.0,,196.0,,0.0,1.0
B07D8VCB1Q,2023-03-29,1699.0,1699.0,184.0,196.0,0.0,1.0
B07D8VCB1Q,2023-03-30,1699.0,1699.0,72.0,184.0,0.0,1.0
B08DM3CNLJ,2023-03-28,989.0,,93.0,,0.0,1.0
B08DM3CNLJ,2023-03-29,989.0,989.0,53.0,93.0,0.0,1.0
B08DM3CNLJ,2023-03-30,989.0,989.0,135.0,53.0,0.0,1.0
B094NGQ74M,2023-03-28,3097.0,,190.0,,0.0,1.0
B094NGQ74M,2023-03-29,3097.0,3097.0,125.0,190.0,0.0,1.0
B094NGQ74M,2023-03-30,3097.0,3097.0,125.0,125.0,0.0,1.0
B07R4MMPBL,2023-03-28,999.0,,595.0,,0.0,1.0
B07R4MMPBL,2023-03-29,999.0,999.0,723.0,595.0,0.0,1.0
B07R4MMPBL,2023-03-30,999.0,999.0,750.0,723.0,0.0,1.0
B07CRNTSDF,2023-03-28,2959.0,,430.0,,0.0,1.0
B07CRNTSDF,2023-03-29,2959.0,2959.0,663.0,430.0,0.0,1.0
B07CRNTSDF,2023-03-30,2959.0,2959.0,740.0,663.0,0.0,1.0
B07284216C,2023-03-28,779.0,,39.0,,0.0,1.0
B07284216C,2023-03-29,779.0,779.0,41.0,39.0,0.0,1.0
B07284216C,2023-03-30,779.0,779.0,37.0,41.0,0.0,1.0
B07CPWCHMY,2023-03-28,1599.0,,331.0,,0.0,1.0
B07CPWCHMY,2023-03-29,1599.0,1599.0,559.0,331.0,0.0,1.0
B07CPWCHMY,2023-03-30,1599.0,1599.0,621.0,559.0,0.0,1.0
B07J57BW5K,2023-03-28,990.0,,211.0,,0.0,1.0
B07J57BW5K,2023-03-29,990.0,990.0,301.0,211.0,0.0,1.0
B07J57BW5K,2023-03-30,990.0,990.0,159.0,301.0,0.0,1.0
B07CQN3232,2023-03-28,1349.0,,58.0,,0.0,1.0
B07CQN3232,2023-03-29,1349.0,1349.0,163.0,58.0,0.0,1.0
B07CQN3232,2023-03-30,1349.0,1349.0,89.0,163.0,0.0,1.0
B07CPZ9ZKQ,2023-03-28,1799.0,,268.0,,0.0,1.0
B07CPZ9ZKQ,2023-03-29,1799.0,1799.0,559.0,268.0,0.0,1.0
B07CPZ9ZKQ,2023-03-30,1799.0,1799.0,621.0,559.0,0.0,1.0
B0BSC72R18,2023-03-28,899.0,,1222.0,,0.0,1.0
B0BSC72R18,2023-03-29,899.0,899.0,1448.0,1222.0,0.0,1.0
B0BSC72R18,2023-03-30,899.0,899.0,1511.0,1448.0,0.0,1.0
B07D74QSW6,2023-03-28,2999.0,,430.0,,0.0,1.0
B07D74QSW6,2023-03-29,2999.0,2999.0,686.0,430.0,0.0,1.0
B07D74QSW6,2023-03-30,2999.0,2999.0,740.0,686.0,0.0,1.0
B07CQLRRNW,2023-03-28,699.0,,143.0,,0.0,1.0
B07CQLRRNW,2023-03-29,699.0,699.0,99.0,143.0,0.0,1.0
B07CQLRRNW,2023-03-30,699.0,699.0,80.0,99.0,0.0,1.0
B07NGM6H61,2023-03-28,2159.0,,260.0,,0.0,1.0
B07NGM6H61,2023-03-29,2159.0,2159.0,412.0,260.0,0.0,1.0
B07NGM6H61,2023-03-30,2147.0,2159.0,414.0,412.0,0.0,1.0
B07D8RQ86X,2023-03-28,1499.0,,107.0,,0.0,1.0
B07D8RQ86X,2023-03-29,1499.0,1499.0,241.0,107.0,0.0,1.0
B07D8RQ86X,2023-03-30,1499.0,1499.0,201.0,241.0,0.0,1.0
