Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Hair growth,-1,B016XSPPXE,Himalaya Anti-Dandruff Shampoo | Soothes the Scalp & Nourishes Hair | With the goodness of Tea Tree Oil & Aloe Vera | For Women & Men | 700ml,Himalaya,357.00,510.00,Fulfilled,,False
Hair growth,-1,B09RMPNS2M,"VINZBERRY Intimate Hygiene Wash For Women | Liquid Wash Prevents Dryness, Itchiness And Irritation | Anti-Microbial, Odour Protection And Restores Ph, Paraben Free - 100Ml (Pack Of 1)",Vinzberry,403.00,499.00,Fulfilled,,False
Hair growth,-1,B07WRZBQZP,"Nuskhe by Paras Ayurvedic Volumizing Conditioning Shampoo For Frizz Free & Stronger Hair For Men & Women, 200 ml | Almond Oil | Onion Extract | Argan | Bhringraj | Frizz-Free | Anti Dandruff | Anti Hair Fall | Reduce Dryness",Nuskhe By Paras,M.R.P.:,499.00,NA,,False
Hair growth,-1,B09KVBXX9Z,"mCaffeine Anti-Dandruff Cappuccino Shampoo and Conditioner Combo | Restores Moisture, Reduces Frizz & Dryness with Natural AHA and Coffee | For Strong & Shiny Hair | SLS and Paraben Free | 500ml",Mcaffeine,749.00,998.00,Fulfilled,,False
Hair growth,-1,B09KV8SV34,"mCaffeine Anti-Dandruff Cappuccino Coffee Shampoo | Reduces Scalp Dryness, Itchiness & Flakiness with Natural AHA and Cinnamon | Controls Excess Oil | SLS and Paraben Free | For All Hair Types | 250ml",Mcaffeine,,499.00,Fulfilled,,False
Hair growth,-1,B07VDYHCYK,"Cosmetofood Organic Mini Facial Kit with Avocado Extract for Women and Men | 7 Easy Steps | Prevents Skin Dryness, Anti Ageing and Wrinkles | Ideal for All Skin Type | Paraben, Sulphate & Chemical Free, 35ml",Cosmetofood,230.00,300.00,Fulfilled,,False
Hair growth,-1,B01FK7RI2K,Kaya Anti Dandruff Shampoo | Mild Scalp Purifying Shampoo with Vitamin B5 & Seaweed Extracts | Nourishes Scalp | Reduces Dryness | 200ml,Kaya Clinic,M.R.P.:,290.00,Fulfilled,,False
Hair growth,-1,B07HB1YHZP,"Dove Dryness Care Shampoo 340 ml, With Pro-Moisture Complex for Dry Hair & Scalp, Gives Soft, Smooth, Damage Free Hair - Daily Shampoo for Men & Women",Dove,249.24,315.00,Fulfilled,,False
Hair growth,-1,B01DOZYY8Q,"Clear Complete Active Care Anti Dandruff Shampoo 350 ml, Mild Clarifying Scalp Shampoo for Build up, Nourishes Scalp & Helps with Dryness",Clear,M.R.P.:,300.00,Fulfilled,,False
Hair growth,-1,B0948PMSDN,"Himalaya Anti-Hair Fall Conditioner, 100ml & Himalaya Herbal Dryness Defense Hair Detangler And Conditioner, 200ml",Himalaya,225.00,260.00,Fulfilled,,False
Hair growth,-1,B09GY2VQH8,Parampara Ayurved All Day Care Cream With Anti Dryness Protection (100g),Parampara,298.00,298.00,NA,,False
Hair growth,-1,B082MXPRC7,"Kesh King Ayurvedic Anti Hairfall Shampoo| Reduces hairfall | 21 Natural Ingredients |No Paraben & No Silicon | With the goodness of Aloe Vera, Bhringraja and Amla for Silky, Shiney, Smooth Hair - 600 ml",Kesh King,249.00,549.00,Fulfilled,,False
Hair growth,-1,B093SXXN5V,"Dove Daily Shine Shampoo 1 L, For Damaged or Frizzy Hair, Makes Hair Soft, Shiny And Smooth - Mild Daily Shampoo for Men & Women",Dove,599.00,799.00,Fulfilled,,False
Hair growth,-1,B006G84P60,"Himalaya Protein Shampoo-Gentle daily care, 400ml",Himalaya,213.00,230.00,Fulfilled,,False
Hair growth,-1,B07PB4G6RG,"Herbal Essences Moroccan Argan oil Shampoo for Frizz Free, Soft Hair. With Argan Oil for Hair. Paraben Free , 400 ml",Herbal Essences,348.00,600.00,Fulfilled,,False
Hair growth,-1,B08T2Y2Q4T,"L'Oréal Paris Shampoo, Nourishes, Repair & Shine, For Long and Lifeless Hair, Dream Lengths, 192.5ml",L'Oreal Paris,M.R.P.:,149.00,Fulfilled,,False
Hair growth,-1,B093SWNYYS,"Sunsilk Stunning Black Shine Shampoo 1 L, With Amla + Oil & Pearl Protein, Gives Shiny, Moisturised and Fuller Hair - Paraben Free",Sunsilk,489.00,770.00,Fulfilled,,False
Hair growth,-1,B09LCZP6NS,"Kesh King Ayurvedic Anti-dandruff Shampoo|Dandruff free hair|Up to 100% Dandruff Free Reduces Hair Fall |Soothes itchy scalp | No Paraben & No Silicon|21 Natural Ingredients | With the goodness of Curd, Lemon and Neem for women and men  - 600 ml",Kesh King,275.00,550.00,Fulfilled,,False
Hair growth,-1,B07L3ZCJ53,"Tresemme Keratin Smooth Shampoo,With Keratin And Argan Oil For Smoother And Shinier Hair, 1 Ltr",Tresemme,562.00,799.00,Fulfilled,,False
Hair growth,-1,B0744GC2CK,"L'Oréal Professionnel Absolut Repair Shampoo With Protein And Gold Quinoa For Dry And Damaged Hair, Serie Expert, 300Ml",L'Oréal Professionnel,695.00,695.00,Fulfilled,,False
Hair growth,-1,B08CSHBPD5,"L'Oréal Paris Shampoo, For Damaged and Weak Hair, With Pro-Keratin + Ceramide, Total Repair 5, 1l",L'Oreal Paris,559.00,799.00,Fulfilled,,False
Hair growth,-1,B07B4NKVGF,"Schwarzkopf Professional Bc Peptide Repair Rescue Micellar Shampoo, Red, 250 ml",Schwarzkopf Professional,945.00,1050.00,Fulfilled,,False
Hair growth,-1,B09DQ1TWKK,Gynoveda Vaginal Itching Ayurvedic Cream. Instant Coolant for Intimate Itching Dryness Rash Irritation Smell. Aloevera Neem Daily Moisturizer After Bath & Bedtime. Anti Chafing. 1 Pack 30gm,,199.00,500.00,NA,,False
Hair growth,-1,B0933B5N19,"Clinic Plus Strong & Long Protein Shampoo 1 l, With Milk Proteins & Multivitamins for Strong, Healthy and Long Hair - Hair Growth Shampoo for Women",Clinic Plus,490.56,699.00,Fulfilled,,False
Hair growth,-1,B00JS3PICK,"Head & Shoulders Smooth and Silky Anti Dandruff Shampoo, 650ml",Head & Shoulders,416.00,450.00,Fulfilled,,False
Hair growth,-1,B07H9SV624,"Dove Intense Repair Shampoo 1 L, Repairs Dry and Damaged Hair, Strengthening Shampoo for Smooth & Strong Hair - Mild Daily Shampoo for Men & Women",Dove,611.32,690.00,Fulfilled,,False
Hair growth,-1,B09QBV3P1G,"Dove Hair Therapy Dry Scalp Care Sulphate-Free Shampoo, No Parabens & Dyes, With Niacinamide, 380 ml",Dove,328.50,450.00,Fulfilled,,False
Hair growth,-1,B07TP5TS2D,"DABUR Vatika Ayurvedic Shampoo, 640ml : Power of Dus Poshan for 10 Hair Problems",Dabur,240.00,445.00,Fulfilled,,False
Hair growth,-1,B09QC4BM5M,"Dove Hair Therapy Breakage Repair Sulphate-Free Shampoo, No Parabens & Dyes, With Nutri-Lock Serum, 380 ml",Dove,328.50,450.00,Fulfilled,,False
Hair growth,-1,B010HXPBEE,"Biolage Smoothproof Shampoo | Paraben Free|Cleanses, Smooths & Controls Frizz | For Frizzy Hair",Biolage,225.00,225.00,Fulfilled,,False
Hair growth,-1,B08CSFFD26,"L'Oréal Paris Shampoo, Moisturising & Hydrating, For Dull, Dry & Lifeless Hair, 6 Oil Nourish, 1l",L'Oreal Paris,559.00,849.00,Fulfilled,,False
Hair growth,-1,B07WSN3PR3,"Clinic Plus Strong & Long Shampoo 650 ml, With Milk Proteins & Multivitamins for Strong, Healthy and Long Hair - Hair Growth Shampoo for Women",Clinic Plus,339.38,525.00,Fulfilled,,False
Hair growth,-1,B00IF3W5AM,"L'Oreal Paris 6 Oil Nourish Shampoo, 175ml (With 10% Extra)",L'Oreal Paris,135.00,135.00,Fulfilled,,False
Hair growth,-1,B07H9YBYSK,"Dove Daily Shine Shampoo 340 ml, For Dry and Damaged Hair, Strengthening Shampoo Gives Smooth and Strong Hair - Mild Daily Shampoo for Men & Women",Dove,249.24,280.00,Fulfilled,,False
