ASIN,username,rating,title,date,country,helpful,description,keyword,importance,sentiment_score,magnitude,aspect
B07ZNQNBZN,Harsha,3.0 out of 5 stars,Not really good,09/10/2020 00:00,India,,The only good thing about it is the price. It is cheaper than surf... But neither it cleans now it has any fragrance.... Keep it as a backup option,option,0.021046391,0.300000012,0.300000012,
B07ZNQNBZN,Harsha,3.0 out of 5 stars,Not really good,09/10/2020 00:00,India,,The only good thing about it is the price. It is cheaper than surf... But neither it cleans now it has any fragrance.... Keep it as a backup option,fragrance,0.013285975,0,0,Fragrance
B07ZNQNBZN,shobha kini,3.0 out of 5 stars,Could do with a lttle fragrance  for sure,27/06/2020 00:00,India,,Cleans fine...the smell though is not good...it would help if the liquid had a good fragrance  like that of Ariel liquid detergent..,smell,0.556734025,0.200000003,0.400000006,Fragrance
B07ZNQNBZN,shobha kini,3.0 out of 5 stars,Could do with a lttle fragrance  for sure,27/06/2020 00:00,India,,Cleans fine...the smell though is not good...it would help if the liquid had a good fragrance  like that of Ariel liquid detergent..,detergent,0.039647035,0.200000003,0.200000003,
B07ZNQNBZN,shobha kini,3.0 out of 5 stars,Could do with a lttle fragrance  for sure,27/06/2020 00:00,India,,Cleans fine...the smell though is not good...it would help if the liquid had a good fragrance  like that of Ariel liquid detergent..,Ariel,0.033623088,0.200000003,0.200000003,
B07ZNQNBZN,shobha kini,3.0 out of 5 stars,Could do with a lttle fragrance  for sure,27/06/2020 00:00,India,,Cleans fine...the smell though is not good...it would help if the liquid had a good fragrance  like that of Ariel liquid detergent..,fragrance,0.025091931,0.200000003,0.200000003,Fragrance
B07SGS93PJ,Anonymous,4.0 out of 5 stars,Good Product but Delivery Issue,02/07/2020 00:00,India 🇮🇳,,We are using this product for very long time. Product is good but issue was with delivery executive who opened the product before delivering.,product,0.176778272,-0.200000003,0.200000003,Quality
B07SGS93PJ,Arya,4.0 out of 5 stars,Good,02/02/2021 00:00,India 🇮🇳,,Got 2l liquid at 150 only,liquid,1,0,0,
B07SGS93PJ,Anonymous,4.0 out of 5 stars,Good Product but Delivery Issue,02/07/2020 00:00,India 🇮🇳,,We are using this product for very long time. Product is good but issue was with delivery executive who opened the product before delivering.,product,0.363687158,0.300000012,0.300000012,Quality
B07SGS93PJ,Anonymous,4.0 out of 5 stars,Good Product but Delivery Issue,02/07/2020 00:00,India 🇮🇳,,We are using this product for very long time. Product is good but issue was with delivery executive who opened the product before delivering.,delivery executive,0.201229319,-0.200000003,0.400000006,Service
