ASIN,Category,Latest BSR,Last Day BSR
B07BHHCG3M,Powder Detergent,79.0,84.0
B071ZYNV95,Health & Personal Care,42486.0,39972.0
B071ZYNV95,Powder Detergent,251.0,241.0
B06ZZJ7NVH,Health & Personal Care,33.0,36.0
B06ZZJ7NVH,Powder Detergent,4.0,5.0
B01N21R6Q9,Health & Personal Care,81491.0,77517.0
B01N21R6Q9,Powder Detergent,434.0,421.0
B0937PPDK4,Health & Personal Care,15847.0,46786.0
B0937PPDK4,Powder Detergent,114.0,274.0
B01MRZZMYD,Health & Personal Care,4153.0,3611.0
B01MRZZMYD,Powder Detergent,62.0,58.0
B08WBPD1L4,Health & Personal Care,961.0,744.0
B08WBPD1L4,Powder Detergent,38.0,34.0
B078BCFQ7P,Health & Personal Care,9804.0,9518.0
B078BCFQ7P,Powder Detergent,85.0,88.0
B09R4RWG84,Health & Personal Care,11356.0,10610.0
B09R4RWG84,Powder Detergent,91.0,91.0
B09R4RWG84,Liquid Detergent,170.0,162.0
B0BD235MBP,Health & Personal Care,19.0,19.0
B0BD235MBP,Liquid Detergent,5.0,5.0
B071QXZQ9L,Health & Personal Care,40.0,41.0
B071QXZQ9L,Powder Detergent,5.0,6.0
B071QXZQ9L,Liquid Detergent,7.0,9.0
B07BHGWPKV,Health & Personal Care,3028.0,2786.0
B07BHGWPKV,Powder Detergent,52.0,50.0
B01N4GLE1I,Health & Personal Care,181.0,205.0
B01N4GLE1I,Powder Detergent,19.0,20.0
B07YFKKQN7,Health & Personal Care,24990.0,21445.0
B07YFKKQN7,Powder Detergent,157.0,150.0
B07DP7779R,Health & Personal Care,13740.0,9569.0
B07DP7779R,Powder Detergent,102.0,91.0
B0794QPXTL,Health & Personal Care,41310.0,28392.0
B0794QPXTL,Powder Detergent,244.0,183.0
B07RH199GJ,Health & Personal Care,75.0,70.0
B07RH199GJ,Powder Detergent,11.0,12.0
B07BHH32N7,Health & Personal Care,2844.0,2277.0
B07BHH32N7,Powder Detergent,51.0,47.0
B08C2G7NFZ,Health & Personal Care,38135.0,27783.0
B08C2G7NFZ,Powder Detergent,225.0,181.0
B01NALS5VE,Health & Personal Care,415.0,467.0
B01NALS5VE,Powder Detergent,24.0,25.0
B08DL1SRFZ,Health & Personal Care,68347.0,68040.0
B08DL1SRFZ,Powder Detergent,374.0,375.0
B09R4SF6QN,Health & Personal Care,5474.0,5848.0
B09R4SF6QN,Powder Detergent,72.0,71.0
B09R4SF6QN,Liquid Detergent,106.0,110.0
