ASIN,Category,Latest BSR,Last Day BSR
B019OMLYYU,Home & Kitchen,158575.0,128909.0
B019OMLYYU,LED Bulbs,2009.0,1671.0
B01LTI1J7O,Home & Kitchen,156974.0,155365.0
B01LTI1J7O,LED Bulbs,1991.0,2027.0
B09B435VNR,Home & Kitchen,13547.0,46385.0
B09B435VNR,LED Bulbs,218.0,625.0
B019MW0WBI,Home & Kitchen,330839.0,321607.0
B019MW0WBI,LED Bulbs,4009.0,3964.0
B07HTFN5S6,Home & Kitchen,232593.0,213101.0
B07HTFN5S6,LED Bulbs,2909.0,2683.0
B07B9DQFKN,Home & Kitchen,223598.0,222163.0
B07B9DQFKN,Tube Lights & Battens,175.0,175.0
B073ZTMN3N,Home & Kitchen,126171.0,120723.0
B073ZTMN3N,Tube Lights & Battens,107.0,115.0
B01GJE7SBE,Home & Kitchen,977482.0,975480.0
B01GJE7SBE,Ceiling Lighting,5948.0,5939.0
B01GJE7SBE,Lighting Fixtures,7618.0,7628.0
B01GJE7SDM,Home & Kitchen,966451.0,964376.0
B01GJE7SDM,Ceiling Lighting,5868.0,5860.0
B01GJE7SDM,Lighting Fixtures,7529.0,7538.0
B01GJE7SG4,Home & Kitchen,1164894.0,1162285.0
B01GJE7SG4,Ceiling Lighting,7084.0,7062.0
B01GJE7SG4,Lighting Fixtures,9050.0,9047.0
B01GJE7SEQ,Home & Kitchen,630953.0,619186.0
B01GJE7SEQ,Ceiling Lighting,3763.0,3686.0
B01GJE7SEQ,Lighting Fixtures,4907.0,4833.0
B095SDCDNX,Home & Kitchen,1499552.0,1497060.0
B095SDCDNX,LED Strip Lights,8796.0,8790.0
B095SDCSFZ,Home & Kitchen,1760496.0,1757448.0
B095SDCSFZ,LED Strip Lights,10199.0,10192.0
B095SD96WZ,Home & Kitchen,1515818.0,1513400.0
B095SD96WZ,LED Strip Lights,8866.0,8854.0
B01JOHQJE0,Home & Kitchen,648738.0,646888.0
B01JOHQJE0,LED Bulbs,7205.0,7231.0
B07T88M4HN,Home & Kitchen,562831.0,548234.0
B07T88M4HN,LED Bulbs,6398.0,6284.0
B01859ZIA4,Home & Kitchen,592239.0,588573.0
B01859ZIA4,LED Bulbs,6685.0,6677.0
B079J5TDRK,Home & Kitchen,197291.0,156953.0
B079J5TDRK,LED Bulbs,2523.0,2051.0
B07QQD61LG,Home & Kitchen,1854142.0,1851438.0
B07QQD61LG,LED Bulbs,16256.0,16312.0
B08FY9WCP9,Home & Kitchen,26102.0,10584.0
B08FY9WCP9,LED Bulbs,378.0,173.0
B08XXG3TDF,Home & Kitchen,409829.0,394768.0
B08XXG3TDF,LED Bulbs,4874.0,4755.0
B07B7X7WL7,Home Improvement,121601.0,121185.0
B07B7X7WL7,Home Improvement Electrical,10876.0,10846.0
B01JOHQJMM,Home & Kitchen,382143.0,380215.0
B01JOHQJMM,LED Bulbs,4586.0,4594.0
B00IN23UIQ,Home & Kitchen,20639.0,66025.0
B00IN23UIQ,Ceiling Fans,109.0,252.0
B0866H7PGS,Home & Kitchen,10539.0,14977.0
B0866H7PGS,Emergency Lights,56.0,72.0
B08BY27ZST,Home & Kitchen,314606.0,284112.0
B08BY27ZST,Emergency Lights,976.0,885.0
B08H6BJF8Y,Home & Kitchen,52342.0,36284.0
B08H6BJF8Y,Tube Lights & Battens,60.0,47.0
