ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
B006LXD6C4,2022-11-08,167.0,,,,0.0,1.0
B006LXD6C4,2022-11-09,165.0,167.0,,,0.0,1.0
B00FX03IBK,2022-11-08,185.0,,30.0,,0.0,1.0
B00FX03IBK,2022-11-09,185.0,185.0,30.0,30.0,0.0,1.0
B091PWH27F,2022-11-08,169.0,,259.0,,0.0,1.0
B091PWH27F,2022-11-09,169.0,169.0,266.0,259.0,0.0,1.0
B00FQH5H6O,2022-11-08,168.0,,14.0,,0.0,1.0
B00FQH5H6O,2022-11-09,224.0,168.0,13.0,14.0,0.0,1.0
B091N6KRVY,2022-11-08,159.0,,149.0,,0.0,1.0
B091N6KRVY,2022-11-09,159.0,159.0,168.0,149.0,0.0,1.0
B008KH3VUG,2022-11-08,248.0,,90.0,,0.0,1.0
B008KH3VUG,2022-11-09,248.0,248.0,128.0,90.0,0.0,1.0
B08YKC89XD,2022-11-08,182.0,,10.0,,0.0,1.0
B08YKC89XD,2022-11-09,182.0,182.0,7.0,10.0,0.0,1.0
B00YXYZWQ6,2022-11-08,240.0,,29.0,,0.0,1.0
B00YXYZWQ6,2022-11-09,240.0,240.0,29.0,29.0,0.0,0.0
B08WRR7VTQ,2022-11-08,83.0,,82.0,,0.0,1.0
B08WRR7VTQ,2022-11-09,83.0,83.0,80.0,82.0,0.0,1.0
B002ZVK88G,2022-11-08,125.0,,57.0,,0.0,1.0
B002ZVK88G,2022-11-09,125.0,125.0,73.0,57.0,0.0,1.0
B00UYGK1FY,2022-11-08,230.0,,140.0,,0.0,1.0
B00UYGK1FY,2022-11-09,230.0,230.0,140.0,140.0,0.0,1.0
B08H5WBH1Y,2022-11-08,130.0,,113.0,,0.0,1.0
B08H5WBH1Y,2022-11-09,130.0,130.0,113.0,113.0,0.0,1.0
B09WDB671J,2022-11-08,212.0,,57.0,,0.0,1.0
B09WDB671J,2022-11-09,212.0,212.0,57.0,57.0,0.0,1.0
B00YXZ1B4W,2022-11-08,120.0,,56.0,,0.0,1.0
B00YXZ1B4W,2022-11-09,120.0,120.0,56.0,56.0,0.0,1.0
B00CRDO2GQ,2022-11-08,350.0,,25.0,,0.0,1.0
B00CRDO2GQ,2022-11-09,350.0,350.0,26.0,25.0,0.0,1.0
B01412WVSG,2022-11-08,221.0,,117.0,,0.0,1.0
B01412WVSG,2022-11-09,221.0,221.0,117.0,117.0,0.0,1.0
B09JWWJVDZ,2022-11-08,214.0,,10.0,,0.0,1.0
B09JWWJVDZ,2022-11-09,214.0,214.0,10.0,10.0,0.0,1.0
B00N5K48R8,2022-11-08,160.0,,18.0,,0.0,1.0
B00N5K48R8,2022-11-09,160.0,160.0,18.0,18.0,0.0,1.0
B09VP56SXC,2022-11-08,335.0,,46.0,,0.0,1.0
B09VP56SXC,2022-11-09,335.0,335.0,43.0,46.0,0.0,1.0
B00G4UCAD0,2022-11-08,185.0,,4.0,,0.0,1.0
B00G4UCAD0,2022-11-09,185.0,185.0,5.0,4.0,0.0,1.0
B003GSPFFI,2022-11-08,116.0,,18.0,,0.0,1.0
B003GSPFFI,2022-11-09,136.0,116.0,17.0,18.0,0.0,1.0
B09TVSSP42,2022-11-08,260.0,,329.0,,0.0,1.0
B09TVSSP42,2022-11-09,260.0,260.0,329.0,329.0,0.0,1.0
B00I4S8A6Q,2022-11-08,110.0,,150.0,,0.0,1.0
B00I4S8A6Q,2022-11-09,110.0,110.0,197.0,150.0,0.0,1.0
B00UYGD30Y,2022-11-08,205.0,,143.0,,0.0,1.0
B00UYGD30Y,2022-11-09,205.0,205.0,174.0,143.0,0.0,1.0
B01ET71W2E,2022-11-08,89.0,,67.0,,0.0,1.0
B01ET71W2E,2022-11-09,89.0,89.0,64.0,67.0,0.0,1.0
B07RFHQ37N,2022-11-08,90.0,,1026.0,,0.0,1.0
B07RFHQ37N,2022-11-09,90.0,90.0,1022.0,1026.0,0.0,1.0
B09YDKT7CS,2022-11-08,402.0,,36.0,,0.0,1.0
B09YDKT7CS,2022-11-09,402.0,402.0,36.0,36.0,0.0,1.0
B08DHCKTCC,2022-11-08,125.0,,255.0,,0.0,1.0
B08DHCKTCC,2022-11-09,125.0,125.0,253.0,255.0,0.0,0.0
B07NYJH97S,2022-11-08,130.0,,362.0,,0.0,1.0
B07NYJH97S,2022-11-09,130.0,130.0,376.0,362.0,0.0,1.0
B086KJ9CBK,2022-11-08,115.0,,403.0,,0.0,1.0
B086KJ9CBK,2022-11-09,115.0,115.0,400.0,403.0,0.0,1.0
B015FMVPGK,2022-11-08,130.0,,246.0,,0.0,1.0
B015FMVPGK,2022-11-09,130.0,130.0,256.0,246.0,0.0,1.0
B01NB0YHKG,2022-11-08,207.0,,28.0,,0.0,1.0
B01NB0YHKG,2022-11-09,207.0,207.0,28.0,28.0,0.0,1.0
B00DRE06NM,2022-11-08,205.0,,11.0,,0.0,1.0
B00DRE06NM,2022-11-09,205.0,205.0,9.0,11.0,0.0,1.0
B09B9K4RW6,2022-11-08,188.0,,52.0,,0.0,1.0
B09B9K4RW6,2022-11-09,178.0,188.0,45.0,52.0,0.0,1.0
B06X3QZPJX,2022-11-08,186.0,,,,0.0,1.0
B01CNRSA3Q,2022-11-08,86.0,,331.0,,0.0,1.0
B01CNRSA3Q,2022-11-09,86.0,86.0,324.0,331.0,0.0,1.0
B00E63DZ7M,2022-11-08,39.0,,777.0,,0.0,1.0
B00E63DZ7M,2022-11-09,39.0,39.0,777.0,777.0,0.0,1.0
B077KB116K,2022-11-08,210.0,,451.0,,0.0,1.0
B077KB116K,2022-11-09,210.0,210.0,449.0,451.0,0.0,1.0
B00YXYZ6QM,2022-11-08,30.0,,582.0,,0.0,1.0
B00YXYZ6QM,2022-11-09,30.0,30.0,583.0,582.0,0.0,1.0
B07BHPMQCX,2022-11-08,119.0,,165.0,,0.0,1.0
B07BHPMQCX,2022-11-09,119.0,119.0,165.0,165.0,0.0,1.0
B07856VTPV,2022-11-08,83.0,,407.0,,0.0,1.0
B07856VTPV,2022-11-09,83.0,83.0,402.0,407.0,0.0,1.0
B08Y8LLSXB,2022-11-08,349.0,,137.0,,0.0,1.0
B08Y8LLSXB,2022-11-09,349.0,349.0,198.0,137.0,0.0,1.0
B091N5XQ88,2022-11-08,99.0,,58.0,,0.0,1.0
B091N5XQ88,2022-11-09,99.0,99.0,58.0,58.0,0.0,1.0
B00MUKR09M,2022-11-08,211.0,,28.0,,0.0,1.0
B00MUKR09M,2022-11-09,211.0,211.0,28.0,28.0,0.0,1.0
B07NJVMYZQ,2022-11-08,375.0,,145.0,,0.0,1.0
B07NJVMYZQ,2022-11-09,375.0,375.0,186.0,145.0,0.0,1.0
B07VN7SCFM,2022-11-08,110.0,,243.0,,0.0,1.0
B07VN7SCFM,2022-11-09,110.0,110.0,243.0,243.0,0.0,1.0
B09VGSLZSY,2022-11-08,144.0,,190.0,,0.0,1.0
B09VGSLZSY,2022-11-09,144.0,144.0,190.0,190.0,0.0,1.0
B07HW1RKDR,2022-11-08,,,690.0,,0.0,1.0
B07HW1RKDR,2022-11-09,,,687.0,690.0,0.0,1.0
B082JN1FZC,2022-11-08,323.0,,15.0,,0.0,1.0
B082JN1FZC,2022-11-09,198.0,323.0,15.0,15.0,0.0,1.0
B09JNVTSH2,2022-11-08,399.0,,336.0,,0.0,1.0
B09JNVTSH2,2022-11-09,399.0,399.0,334.0,336.0,0.0,1.0
B09Y2BTGC2,2022-11-08,400.0,,694.0,,0.0,1.0
B09Y2BTGC2,2022-11-09,400.0,400.0,692.0,694.0,0.0,1.0
B09YHZN2K3,2022-11-08,219.0,,125.0,,0.0,1.0
B09YHZN2K3,2022-11-09,219.0,219.0,173.0,125.0,0.0,1.0
B008KH3VLK,2022-11-08,,,359.0,,0.0,1.0
B008KH3VLK,2022-11-09,,,356.0,359.0,0.0,1.0
B00DRE2ZNG,2022-11-08,225.0,,22.0,,0.0,1.0
B00DRE2ZNG,2022-11-09,225.0,225.0,25.0,22.0,0.0,1.0
B06XZN4YGL,2022-11-08,,,376.0,,0.0,1.0
B06XZN4YGL,2022-11-09,,,369.0,376.0,0.0,1.0
B077H177YP,2022-11-08,,,59.0,,0.0,1.0
B077H177YP,2022-11-09,,,67.0,59.0,0.0,0.0
B08MTNQ7QR,2022-11-08,210.0,,479.0,,0.0,1.0
B08MTNQ7QR,2022-11-09,210.0,210.0,479.0,479.0,0.0,1.0
B07CB6SSJZ,2022-11-08,,,261.0,,0.0,1.0
B07CB6SSJZ,2022-11-09,,,348.0,261.0,0.0,1.0
B09YDKYTVW,2022-11-08,675.0,,50.0,,0.0,1.0
B09YDKYTVW,2022-11-09,675.0,675.0,47.0,50.0,0.0,1.0
B008KH3W3C,2022-11-08,109.0,,381.0,,0.0,1.0
B008KH3W3C,2022-11-09,109.0,109.0,381.0,381.0,0.0,1.0
B08HHXQ6WV,2022-11-08,160.0,,123.0,,0.0,1.0
B08HHXQ6WV,2022-11-09,160.0,160.0,84.0,123.0,0.0,1.0
B00546YWD6,2022-11-08,249.0,,76.0,,0.0,1.0
B08YKGP8WF,2022-11-08,79.0,,7.0,,0.0,1.0
B08YKGP8WF,2022-11-09,79.0,79.0,7.0,7.0,0.0,1.0
B07PYC3F76,2022-11-08,104.0,,139.0,,0.0,1.0
B07PYC3F76,2022-11-09,104.0,104.0,199.0,139.0,0.0,1.0
B08YKJ4HJH,2022-11-08,238.0,,7.0,,0.0,1.0
B08YKJ4HJH,2022-11-09,238.0,238.0,7.0,7.0,0.0,1.0
B08Z33GN88,2022-11-08,125.0,,,,0.0,1.0
B08Z33GN88,2022-11-09,125.0,125.0,,,0.0,1.0
B00I4S88K4,2022-11-08,114.0,,,,0.0,1.0
B00I4S88K4,2022-11-09,114.0,114.0,,,0.0,1.0
