ASIN,Title,Brand,Latest Selling Price,Latest BSR,Reviews,Ratings,Sentiment Score,Details Changed,Original Price,Last Day Selling Price,Last Day BSR,Estimated Sales,Fulfilled,Availability,Category,Gender
B0848R6JKN,"Eureka Forbes Smps 24 Volts - 2.5 Amp with Lead, Plastic, Black",Eureka Forbes,1492.0,,4,5.0,NA,NA,2000.0,1492.0,,0.0,NA,0.625,Water Purifier Accessories,
B09HV2L75L,Livpure Plastic Filter Set Removes Chlorine Fluoride Heavy Metals Hard Water Softener Water || 1Pc,Livpure,1299.0,,,,NA,NA,1350.0,1299.0,,0.0,NA,1.0,Water Cartridges,
B01CR0MQOS,Blue Star premium table top water dispenser,Blue Star,,,12,3.5,NA,NA,,,,0.0,NA,0.0,Water Dispensers & Coolers,
B08PBS5PMF,Eureka Forbes Aeroguard AP 700 Air Purifier with H1N1 filter removes 99.99% 5 Years Warranty on Motor (Cool Grey) & Eureka Forbes Aquasure from Aquaguard Aquaflo DX Wall Mountable UV White 120 L/h,Eureka Forbes,15775.0,,,,NA,NA,22489.0,15775.0,,0.0,Fulfilled,1.0,HEPA Air Purifiers,
B07CWCVFKP,"Blue Star Water Dispenser Floor Model (FMCGA), White",Blue Star,8390.0,,6,4.1,NA,NA,12000.0,8390.0,,0.0,Fulfilled,1.0,Water Dispensers & Coolers,
B07FS4GKM3,"Kent Inline Carbon Filter 8"" Pack of 10",Kent,5000.0,,,,NA,NA,,5000.0,,0.0,NA,1.0,Water Purifier Accessories,
B09MZFXM3J,Linea-Cu-DX,Livpure,11384.0,,1,5.0,NA,NA,19690.0,11384.0,,0.0,Fulfilled,1.0,Kitchen & Dining,
B08QWWF7D8,"KENT Supreme Plus 2020 (11112), Zero Water Wastage, Wall Mountable, RO + UV + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & KENT - 16010 Atta and Bread Maker 550-W",Kent,,,,,NA,NA,,,,0.0,NA,0.0,Water Filters & Purifiers,
B08QWZHB7Y,"KENT Supreme Plus 2020 (11112), Zero Water Wastage, Wall Mountable + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & KENT - KSL-612 Wet and Dry Vacuum Cleaner 1200-Watt",Kent,,2550.0,,,NA,NA,,,2552.0,0.0,NA,0.0,Water Filters & Purifiers,
B08QWZLK62,"Kent Bed and Upholstery Vacuum Cleaner & KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier",Kent,,,357,4.3,NA,NA,,,,0.0,NA,0.0,Handheld Vacuums,
B00QTNCVT0,KENT Vegetable & Fruit Cleaner Wall Mountable (Smoke Grey),Kent,5999.0,400.0,14,3.2,NA,NA,7000.0,5999.0,257.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08PBR3VG4,"Eureka Forbes Aquaguard Marvel Ultraviolet, Reverse Osmosis Water Purifier",Eureka Forbes,22598.0,,,,NA,NA,38000.0,22798.0,,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08QWZGL45,"KENT Supreme Extra 2020 (11113), Zero Water Wastage, Wall Mountable RO + UV + UF + Alkaline + TDS Control + UV in Tank 20 LPH Water Purifier (White, 8L) And 16010 Atta and Bread Maker 550-W",Kent,,3596.0,,,NA,NA,,,3585.0,0.0,NA,0.0,Water Filters & Purifiers,
B08PBRRCFR,Eureka Forbes Trendy Zip 1000 Watt Black and Red Vacuum Cleaner and Eureka Forbes Aquasure from Aquaguard Aquaflo DX Wall Mountable UV White 120 L/hr Water Purifier,Eureka Forbes,8598.0,3100.0,,,NA,NA,10298.0,8598.0,3097.0,0.0,Fulfilled,0.75,Handheld Vacuums,
B08QWZ7CF4,"KENT Supreme Plus 2020-11112, Zero Water Wastage, Wall Mountable +UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & KENT Maxx 7-Litres Wall Mountable/Table Top UV + UF (White and Blue) 60-Ltr/hr",Kent,,,,,NA,NA,,,,0.0,NA,0.0,Water Filters & Purifiers,
B08PBJ3WP3,Eureka Forbes Aquasure from Aquaguard Aquaflo DX Wall Mountable UV White 120 L/h Water Purifier & Aquaguard Aura 7L RO+UV e-boiling + MTDS water purifier with Active Copper & Mineral Guard Technology,Eureka Forbes,21398.0,3432.0,,,NA,NA,29499.0,21398.0,3433.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B078B52MD4,kent smps 24 volts 2.5 amp suitable for all kent ro,Kent,,,69,4.0,NA,NA,,,,0.0,NA,1.0,Water Purifier Accessories,
B07Y8HTQR5,Eureka Forbes RO+UV Water Purifier - 7 Liters,Eureka Forbes,,2032.0,13,3.4,NA,NA,,,2028.0,0.0,NA,0.0,Water Filters & Purifiers,
B07F8NQTSZ,"Kent Inline Carbon Filter 8""",Kent,,2338.0,1,5.0,NA,NA,,,2325.0,0.0,NA,0.9375,Water Filters & Purifiers,
B07C2Y8NFF,Eureka Forbes Aquaguard Geneus DX RO+UV+UF+TG Water Purifier (BIOTRON Technology),Eureka Forbes,,,85,3.8,NA,NA,,,,0.0,NA,0.0,,
B08QWYFND6,"KENT Supreme Extra 2020 (11113), Zero Water Wastage, Wall Mountable, RO + UV + UF + Alkaline + TDS Control Water Purifier & Kent Bed and Upholstery Vacuum Cleaner",Kent,,3859.0,,,NA,NA,,,3859.0,0.0,NA,0.0,Water Filters & Purifiers,
B08QWZ4VG7,"KENT Supreme 2020 (11111), Wall Mountable, 20 LPH Water Purifier and Supreme Plus 2020 (11112), Wall Mountable + UV in Tank, 20 LPH Water Purifier (White, 8L)",Kent,,1754.0,,,NA,NA,,,1550.0,0.0,NA,0.0,Water Filters & Purifiers,
B01N3A5M4Z,Eureka Forbes Aquasure from Aquaguard Maxima Booster Water Purifier,Eureka Forbes,,,18,4.4,NA,NA,,,,0.0,Fulfilled,1.0,Water Purifier Accessories,
B079JNVK5K,Eureka Forbes RO Water Purifier - 10 Liters,Eureka Forbes,,4002.0,1,5.0,NA,NA,,,4004.0,0.0,NA,0.6875,Water Filters & Purifiers,
B08QWY7YDF,"KENT Supreme Lite 2020 (11110), Wall Mountable, RO + UF + TDS Control, 8 L Tank, White, 20 LPH Water Purifier & KENT - 16010 Atta and Bread Maker 550-Watt (Steel Grey)",Kent,,,,,NA,NA,,,,0.0,NA,0.1875,Water Filters & Purifiers,
B08QWZHB4Y,"Kent Instant Egg Boiler 360-Watt (Transparent and Silver Grey) & KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier",Kent,,3011.0,1,4.0,NA,NA,,,3005.0,0.0,NA,0.0,Water Filters & Purifiers,
B07F8QB59R,"KENT Inline Sediment Filter 8"" - 1 Pcs",Kent,,,74,4.1,NA,NA,,,,0.0,NA,0.875,Water Purifier Accessories,
B08FC2DJMK,Eureka Forbes Water Purifier AQUAGUARD CRYSTAL NXT RO + UV + MTDS,Eureka Forbes,18490.0,,6,1.9,NA,NA,23000.0,18490.0,,0.0,Fulfilled,1.0,Water Purifier Accessories,
B09NMD8CXM,Livpure Bolt (For Rent) 7 L Purification Smart Water Purifier (RO + UV + Mineraliser),Livpure,,3541.0,,,NA,NA,,,3538.0,0.0,NA,0.875,Water Filters & Purifiers,
B010T08UPW,Livpure Envy Neo RO+UV Water Purifier,Livpure,,3287.0,2,2.4,NA,NA,,,3266.0,0.0,NA,0.9375,Water Filters & Purifiers,
B09P52LWVZ,Livpure Plastic Envy Tab Model RO Tap for All RO Purifiers || Grey || 1 Pc,Livpure,,,19,4.5,NA,NA,,,,0.0,NA,0.9375,Water Purifier Accessories,
B0095SD3BQ,"KENT Counter Top Vegetable Cleaner, Bio-Friendly Ozone Technology, Makes Vegetables, Fruits and Meat Safer, Compact Design",Kent,5499.0,133.0,709,3.9,NA,NA,7000.0,5499.0,146.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08QWY3FBG,"KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & KENT Gold Optima 10-Litres Gravity Based Non-electric Water Purifier",Kent,,2243.0,,,NA,NA,,,2251.0,0.0,NA,0.0,Water Filters & Purifiers,
B017SLHZUG,HUL Pureit Classic RO+MF 6 Stage 5L Water Purifier,Hul Pureit,,675.0,431,4.1,NA,NA,,,674.0,0.0,NA,1.0,Water Filters & Purifiers,
B00JVK7YBI,Livpure Plastic Touch Plus Water Purifier (7.5L),Livpure,,,4,1.0,NA,NA,,,,0.0,NA,0.9375,Water Filters & Purifiers,
B084GLB76R,BLUE STAR Imperia RO Water Purifier 9.2Ltr,Blue Star,,,3,3.2,NA,NA,,,,0.0,NA,0.0,,
B06XR27GTF,"Eureka Forbes Aquaguard Hi FLO UV+RO Water Purifier Filter for Home Kitchen & Office, White & Grey",Eureka Forbes,,2526.0,2,1.0,NA,NA,,,2522.0,0.0,NA,0.0,Water Filters & Purifiers,
B08QWZP6HY,"KENT Supreme Lite 2020 (11110), Wall Mountable, RO + UF + TDS Control, 8 L Tank, White, 20 LPH Water Purifier & KENT - KSL-612 Wet and Dry Vacuum Cleaner 1200-Watt (Metallic Silver)",Kent,,3174.0,,,NA,NA,,,3171.0,0.0,NA,0.0,Water Filters & Purifiers,
B07GY1BXCM,"Eureka Forbes Dr. Aquaguard Magna HD RO Water Purifier, Black & White",Eureka Forbes,,,6,1.0,NA,NA,,,,0.0,NA,0.9375,,
B08QWYL99Y,"KENT Supreme 2020 (11111) Wall Mountable RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & KENT Supreme Lite 2020 (11110) Wall Mountable RO + UF + TDS Control, 8L",Kent,,3263.0,,,NA,NA,,,3265.0,0.0,NA,0.0,Water Filters & Purifiers,
B078FM391D,"KENT Super/ACE/Elite/Elite 2 UF Membrane 8"" (Blue)",Kent,1350.0,,132,4.0,NA,NA,1400.0,1440.0,,0.0,NA,0.9375,Water Purifier Accessories,
B08QWY3F8J,"KENT Supreme Extra 2020 (11113), Zero Water Wastage, Wall Mountable, Water Purifier & KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White",Kent,,3757.0,,,NA,NA,,,3764.0,0.0,NA,0.0,Water Filters & Purifiers,
B08PBRZS1M,Eureka Forbes Aeroguard AP 700 Air Purifier with H1N1 filter & Aquaguard Aura 7L RO+UV e-boiling + MTDS water purifier with Active Copper & Mineral Guard,Eureka Forbes,,,,,NA,NA,,,,0.0,NA,1.0,Water Filters & Purifiers,
B00V67964C,"Blue Star Plastic Water Dispenser (White and Blue, standard)",Blue Star,,,559,4.0,NA,NA,,,,0.0,NA,0.9375,Water Dispensers & Coolers,
B07YVCFXC7,Kent Supreme Plus 11068 9-litres Wall-Mountable RO +UV+ UF + TDS Control and UV Disinfection Storage Tank,Kent,,1509.0,30,3.3,NA,NA,,,1517.0,0.0,NA,0.0,Water Filters & Purifiers,
B01M0XLU20,eureka forbes Solonoid Valve with Coil for UV Water Filters Aquaguards (Not for RO System),Eureka Forbes,448.0,,8,3.1,NA,NA,600.0,448.0,,0.0,NA,0.625,Water Purifier Accessories,
B07FLSTTNX,KENT ORIGINAL SOLENOID VALVE - 1 Pcs,Kent,255.0,,66,3.8,NA,NA,325.0,255.0,,0.0,NA,1.0,Water Purifier Accessories,
B08QWZHPZX,KENT Force Cyclonic Vacuum Cleaner 2000-Watt (White and Silver) & Gold Optima 10-litres Gravity Based Non-Electric Water Purifier (Aqua Blue/White),Kent,,,1756,3.9,NA,NA,,,,0.0,NA,0.0,Water Filters & Purifiers,
B083G2HFPW,Eureka for bes Aquaguard NEO Candle And Carbon Block,Eureka Forbes,935.0,,15,4.4,NA,NA,1099.0,935.0,,0.0,NA,1.0,Water Purifier Accessories,
B09HV38WX7,Livpure Plastic Buster Pump E - 100 Removes Chlorine Fluoride Heavy Metals Hard Water Softener Water || 1 Pc,Livpure,2350.0,,2,3.5,NA,NA,2750.0,2350.0,,0.0,NA,1.0,Water Purifier Accessories,
B08QWZ5B7F,KENT 16023 1500-Watt Electric Kettle (Transparent) & Gold Optima 10-litres Gravity Based Non-Electric Water Purifier (Aqua Blue/White),Kent,,,4,4.7,NA,NA,,,,0.0,NA,0.8125,Electric Kettles,
B07Y8LTTP4,Eureka Forbes Aquaguard reviva enhance smart uv elegant uv inline sediment pre carbon,Eureka Forbes,1277.0,155.0,11,3.7,NA,NA,1300.0,1277.0,490.0,0.0,NA,0.625,Water Filters & Purifiers,
B00I0UO7KG,Eureka Forbes Aquaguard Personal Purifier Bottle,Eureka Forbes,,,2110,3.8,NA,NA,,,,0.0,NA,0.0,Water Bottles,
B08PBRZZWW,"Eureka Forbes Trendy Zip 1000-Watt Vacuum Cleaner (Black/Red) & Eureka Forbes AquaSure from Aquaguard Delight (RO+UV+UF+MTDS) 7L Water Purifier,7 Stages of Purification with Ultra Filtration (White)",Eureka Forbes,13798.0,,,,NA,NA,21799.0,13998.0,,0.0,Fulfilled,0.75,Water Filters & Purifiers,
B08PBS8YKV,"Eureka Forbes Aquaguard Ultraviolet, Reverse Osmosis Aura Water Purifier and AquaSure Water Purifier",Eureka Forbes,26598.0,2013.0,,,NA,NA,41000.0,26798.0,1986.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08PBR6VQ6,HUL Pureit Advanced Pro Mineral RO+UV 6 Stage Wall Mounted Counter top Black 7L Water Purifier & HUL Pureit Ultima Mineral RO + UV + MF 7 Stage Table top/Wall mountable Black 10 litres Water Purifier,Hul Pureit,,3223.0,,,NA,NA,,28792.0,3225.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B09P57691N,Livpure Plastic Mineraliser RO Water Purifier || 1 Pcs,Livpure,,,1,5.0,NA,NA,,,,0.0,NA,0.0,Water Purifier Accessories,
B08PBQYGDS,HUL Pureit Advanced Pro Mineral RO+UV 6 Stage Wall Mounted Counter top Black 7L Water Purifier & HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & Copper,Hul Pureit,32783.0,1282.0,,,NA,NA,45390.0,32783.0,1233.0,0.0,Fulfilled,0.8125,Water Filters & Purifiers,
B00UQBIWD0,"Livpure Touch 2000 Plus RO+UV+UF+Taste Enhancer , 8.5 Ltr",Livpure,,1178.0,57,4.0,NA,NA,,,1149.0,0.0,NA,0.875,Water Filters & Purifiers,
B08QWYHMM7,Kent Instant Egg Boiler 360-Watt (Transparent and Silver Grey) & KENT Gold Optima 10-Litres Gravity Based Non-electric Water Purifier (Aqua Blue/White),Kent,,1019.0,1,3.0,NA,NA,,,941.0,0.0,NA,0.8125,Water Filters & Purifiers,
B09P58GK4Y,Livpure Plastic Pre Filter Candle 5 Piece Set Removes Chlorine Fluoride Heavy Metals Hard Water Softener Water || 1 Pc,Livpure,1249.0,,,,NA,NA,1250.0,1249.0,,0.0,NA,0.6875,Water Purifier Accessories,
B07YV4W13V,Kent Plastic Float Valve,Kent,305.0,,27,4.1,NA,NA,400.0,305.0,,0.0,NA,1.0,Water Purifier Accessories,
B09NYDTK67,Livpure Plastic Bolt Model RO Tap for All RO Purifiers || Blue-White || 1 Pc,Livpure,,,,,NA,NA,,,,0.0,NA,0.0,Water Purifier Accessories,
B08QWYJVS4,"KENT 11110 Ultraviolet, Reverse Osmosis Water Purifier",Kent,14799.0,6.0,8916,4.3,NA,NA,19500.0,14799.0,4.0,0.0,Fulfilled,0.4375,Water Filters & Purifiers,
B08PBV679W,"Eureka Forbes Aquaguard Ultraviolet, Reverse Osmosis Marvel Water Purifier & Aquasure Water Purifier",Eureka Forbes,17398.0,3903.0,,,NA,NA,26499.0,17398.0,3905.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08QWYJN7Y,"KENT Supreme Extra 2020-11113, Zero Water Wastage+ Alkaline 8 L Tank, White, 20 LPH Water Purifier & KENT Maxx 7-Litres Wall Mountable/Table Top UV + UF (White and Blue) 60-Ltr/hr",Kent,,,,,NA,NA,,,,0.0,NA,0.0,Water Filters & Purifiers,
B08PBRPJ5H,Eureka Forbes AquaSure from Aquaguard Delight (RO+UV+MTDS) 7L 6 Stages of Purification Water Purifier (White) & Eureka Forbes AquaSure from Aquaguard Delight (RO+UV+UF+MTDS) 7L Water Purifier,Eureka Forbes,19298.0,3332.0,,,NA,NA,34000.0,19498.0,3332.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B08QWZ5GMW,"KENT Supreme Extra 2020 (11113), Zero Water Wastage, Wall Mountable, RO + UV + UF + Alkaline + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier & Kent Instant Egg Boiler 360-Watt",Kent,,2110.0,,,NA,NA,,,2102.0,0.0,NA,0.0,Water Filters & Purifiers,
B079BX9BWV,Blue Star Model SDLX240 20 L Stainless Steel Water Purifier Cooler Cooling with 40 L Storage.,Blue Star,,1388.0,10,4.1,NA,NA,,,1381.0,0.0,NA,0.0,Water Filters & Purifiers,
B01ID0F1EI,Livpure Smart Touch 8.5-Litre RO Water Purifier,Livpure,21500.0,1583.0,29,3.6,NA,NA,21990.0,21500.0,1587.0,0.0,Fulfilled,1.0,Water Filters & Purifiers,
B0163X9N32,KENT Ro Uf Membrane (Micronic Housing),Kent,578.0,,304,4.0,NA,NA,650.0,525.0,,0.0,NA,0.9375,Water Cartridges,
