ASIN,Category,Latest BSR,Last Day BSR
B07Y3D167R,Home & Kitchen,956715.0,956216.0
B07Y3D167R,"Water Coolers, Filters & Cartridges",2257.0,2256.0
B08QX29KDZ,Home & Kitchen,839073.0,823954.0
B08QX29KDZ,"Water Coolers, Filters & Cartridges",1975.0,1948.0
B08QWWDJB6,Home & Kitchen,876650.0,823924.0
B08QWWDJB6,"Water Coolers, Filters & Cartridges",2042.0,1942.0
B08PBJ483V,Home & Kitchen,1561329.0,1471071.0
B08PBJ483V,HEPA Air Purifiers,499.0,477.0
B08PBJ483V,"Water Coolers, Filters & Cartridges",3208.0,3079.0
B010STZDOU,Home & Kitchen,1387784.0,1387857.0
B010STZDOU,"Water Coolers, Filters & Cartridges",2916.0,2915.0
B09P577PXP,Home & Kitchen,539469.0,513857.0
B09P577PXP,Water Purifier Accessories,4117.0,3955.0
B08QWZCV4L,Home & Kitchen,1116867.0,1116441.0
B08QWZCV4L,"Water Coolers, Filters & Cartridges",2479.0,2479.0
B078B99PFC,Home & Kitchen,13759.0,15716.0
B078B99PFC,Water Cartridges,12.0,17.0
B08MFGZJK2,Home & Kitchen,101247.0,34629.0
B08MFGZJK2,"Water Coolers, Filters & Cartridges",307.0,133.0
B08QWY4C23,Home & Kitchen,337643.0,308781.0
B08QWY4C23,"Water Coolers, Filters & Cartridges",930.0,865.0
B00W0YWAKC,Home & Kitchen,52967.0,163389.0
B00W0YWAKC,"Water Coolers, Filters & Cartridges",184.0,490.0
B00VN03SJG,Home & Kitchen,501939.0,501417.0
B00VN03SJG,"Water Coolers, Filters & Cartridges",1275.0,1282.0
B08FBM6M5F,Home & Kitchen,593719.0,593065.0
B08FBM6M5F,"Water Coolers, Filters & Cartridges",1542.0,1542.0
B010T06VUI,Home & Kitchen,552523.0,552479.0
B010T06VUI,"Water Coolers, Filters & Cartridges",1395.0,1380.0
B088XJ5KBR,Home & Kitchen,739907.0,740536.0
B088XJ5KBR,"Water Coolers, Filters & Cartridges",1773.0,1773.0
B08HYQYC33,Home & Kitchen,308070.0,281811.0
B08HYQYC33,"Water Coolers, Filters & Cartridges",858.0,793.0
B06XCV95DK,Home & Kitchen,347751.0,346889.0
B06XCV95DK,"Water Coolers, Filters & Cartridges",956.0,954.0
B09JP5F7NR,Home & Kitchen,196862.0,164635.0
B09JP5F7NR,Water Purifier Accessories,1781.0,1503.0
B01ITL984K,Home & Kitchen,289200.0,276476.0
B01ITL984K,"Water Coolers, Filters & Cartridges",810.0,791.0
B07TB75QFS,Home & Kitchen,89821.0,71959.0
B07TB75QFS,"Water Coolers, Filters & Cartridges",284.0,237.0
B00HPTMWP0,Home & Kitchen,245676.0,236931.0
B00HPTMWP0,"Water Coolers, Filters & Cartridges",694.0,683.0
B07QJCXTHK,Home & Kitchen,302447.0,277399.0
B07QJCXTHK,"Water Coolers, Filters & Cartridges",850.0,775.0
B009DA68CM,Home & Kitchen,113669.0,163545.0
B009DA68CM,"Water Coolers, Filters & Cartridges",352.0,468.0
B08KTMKB5F,Home & Kitchen,48494.0,44532.0
B08KTMKB5F,"Water Coolers, Filters & Cartridges",194.0,186.0
B08QWWFNS4,Home & Kitchen,164454.0,685396.0
B08QWWFNS4,"Water Coolers, Filters & Cartridges",491.0,1671.0
B07ZMFMFSQ,Home & Kitchen,435638.0,428576.0
B07ZMFMFSQ,"Water Coolers, Filters & Cartridges",1144.0,1141.0
B07F6CKM87,Home & Kitchen,202002.0,95209.0
B07F6CKM87,"Water Coolers, Filters & Cartridges",576.0,320.0
B07F7FVVSL,Home & Kitchen,271516.0,206684.0
B07F7FVVSL,"Water Coolers, Filters & Cartridges",770.0,602.0
B08D9B5JH3,Home & Kitchen,48494.0,44532.0
B08D9B5JH3,"Water Coolers, Filters & Cartridges",194.0,186.0
B083SMWKRF,Home & Kitchen,392436.0,389890.0
B083SMWKRF,"Water Coolers, Filters & Cartridges",1107.0,1102.0
B083G2SDNQ,Home & Kitchen,33527.0,25750.0
B083G2SDNQ,Water Purifier Accessories,345.0,248.0
B07JB26KXR,Home & Kitchen,84094.0,34174.0
B07JB26KXR,"Water Coolers, Filters & Cartridges",266.0,135.0
B01J18HGIA,Home & Kitchen,265237.0,267484.0
B01J18HGIA,"Water Coolers, Filters & Cartridges",749.0,766.0
B07VCRSDD9,Home & Kitchen,228326.0,229511.0
B07VCRSDD9,"Water Coolers, Filters & Cartridges",653.0,664.0
B07YJKKGBJ,Home & Kitchen,100005.0,37682.0
B07YJKKGBJ,Water Purifier Accessories,868.0,292.0
B01M03KQRA,Home & Kitchen,399480.0,397984.0
B01M03KQRA,"Water Coolers, Filters & Cartridges",1081.0,1082.0
B08MFHS2XC,Home & Kitchen,7632.0,8456.0
B08MFHS2XC,"Water Coolers, Filters & Cartridges",46.0,53.0
B07FPK6JDL,Home & Kitchen,15769.0,16581.0
B07FPK6JDL,Water Purifier Accessories,117.0,118.0
B07GNR1F4Q,Home & Kitchen,2356209.0,2355171.0
B07GNR1F4Q,"Water Coolers, Filters & Cartridges",4401.0,4396.0
