Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Water purifier,-1,B0755JMF9G,"AO Smith Z1 Hot+ normal UV| UV+ UF ( Ultra Violet+ Ultra Fine), Suitable for Municipal Water, TDS below 200| 10L storage| Wall mount Water Purifier for home",Ao Smith,,,Fulfilled,,False
Water purifier,-1,B00W0YWAKC,"HUL Pureit WPNT100 Ultraviolet, Reverse Osmosis Water Purifier - 10L",Hul Pureit,,,NA,,False
Water purifier,-1,B00ZCL1XLW,"Blue Star Hot, Cold and Normal Water Dispenser with Non Cooling Storage Cabinet - White & Blue",Blue Star,,,NA,,False
Water purifier,-1,B096XHHTVC,HUL Pureit Copper UV Countertop/Wall-mount Water Purifier (White),Hul Pureit,9999.00,14499.00,Fulfilled,,False
Water purifier,-1,B01MYH9UZL,HUL Pureit Mineral RO+MF 6 Stage 6L Water Purifier,Hul Pureit,10421.00,13349.00,NA,,False
Water purifier,-1,B08MFP6FJC,HUL Pureit COPPER+ ECO MINERAL RO + UV + MF purifier,Hul Pureit,23380.00,29699.00,Fulfilled,,False
Water purifier,-1,B09HC2KN1V,"Blue Star Excella 6 L RO + UV + UF Water Purifier, Black, EX5BLAM02",Blue Star,8499.00,13900.00,Fulfilled,,False
Water purifier,-1,B07FDZ9KL7,HUL Pureit Classic G2 Mineral RO+MF 6L Water Purifier,Hul Pureit,10099.00,13299.00,Fulfilled,,False
Water purifier,-1,B09CGQ6FCK,KENT Grand RO Water Purifier (11119) | RO+UV+UF+TDS Control+UV in Tank | Wall Mountable | Patented Mineral RO Technology| 8L Storage | 20 L/hr Output | White,Kent,14999.00,19500.00,Fulfilled,,False
Water purifier,-1,B08BPLRWNS,"KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier",Kent,14799.00,19500.00,Fulfilled,,False
Water purifier,-1,B07DYSX1HP,Eureka Forbes AquaSure from Aquaguard Smart Plus RO+UV+MTDS Water Purifier from Eureka Forbes with water saving & Membrane Life Enhancer (Black),Eureka Forbes,8299.00,15999.00,Fulfilled,,False
Water purifier,-1,B08KJ6FGBL,"Remino Copper + Alkaline Advanced Premium RO Water Purifier with UV, UF & TDS for home 12 Liters, 8 Stage (Made in India)",Remino,5899.00,15999.00,Fulfilled,,False
Water purifier,-1,B07MZ9YDJ6,Grand Plus Golden Audy 14 Stage 12 L RO + UV + UF + TDS Water Purifier,Grand Plus,4889.00,16500.00,Fulfilled,,False
Water purifier,-1,B09G9TB7D9,Always Swift 15 Litre 7 Stage RO + UV + UF + TDS Adjuster + Alkaline Water Purifier For Home/Office,Always,4299.00,13500.00,Fulfilled,,False
Water purifier,-1,B08JZH6RCK,Kinsco Genuine Aqua Laser 15 Litre RO + Uv + UF + TDS Adjuster Water Purifier for home office,Kinsco,4859.00,20000.00,Fulfilled,,False
Water purifier,-1,B07SFZ21BW,"HUL Pureit RO+MF Water Purifier - 7L, White",Hul Pureit,8170.00,9499.00,Fulfilled,,False
Water purifier,-1,B07GDQWSZ9,HUL Pureit Classic G2 Mineral RO + UV 6 Stage Table Top/Wall Mountable White & Blue 6 litres Water Purifier,Hul Pureit,12740.00,16049.00,Fulfilled,,False
Water purifier,-1,B08B27R8MP,HUL Pureit Advanced Pro Mineral RO+UV 6 stage wall mounted counter top black 7L Water Purifier,Hul Pureit,10793.00,17400.00,Fulfilled,,False
Water purifier,-1,B09NW4LQCK,"Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)",Havells,7999.00,13199.00,Fulfilled,,False
Water purifier,-1,B0859R9BLN,"Eureka Forbes AquaSure from Aquaguard Delight RO+UV+UF+MTDS water purifier with 7L Large Tank, Ultra Filtration Water saving (White)",Eureka Forbes,10599.00,18000.00,Fulfilled,,False
Water purifier,-1,B08Y5NGWVY,"AquaDart® UV Water Purifier 5 Stage Under sink and Wall Mounted 30-35 liters per Hour (No TDS Reduction, No water wastage and No RO, only UV Water Purifier",Aquadart,2249.00,19999.00,NA,,False
Water purifier,-1,B09XK64CNH,EUREKA FORBES AQUAGUARD WATER PURIFIER NEO UV+UF 6.2 L UV + UF Water Purifier (Black),Eureka Forbes,9290.00,12000.00,Fulfilled,,False
Water purifier,-1,B07NYQS8JF,AO Smith X2 5 L UV Ultra Violet + UF (Ultra Fine) Black 5 L Water Purifier,Ao Smith,9149.00,12700.00,Fulfilled,,False
Water purifier,-1,B07TL45M93,Havells Active Plus Absolute Safety with Double Purification through UF and UV Water Purifier with 4 Stages with Smart Alerts and Electrical Protection system (Green and White),Havells,7298.00,9999.00,Fulfilled,,False
Water purifier,-1,B07YLPRK72,Bepure Alken Stainless Steel Tank 12L UV+UF Water Purifier| Zero Wastage BARC UF Technology with 6 Stage Water Purification| UV UF Water Purifier for Home| Works upto 250 ppm TDS,Bepure,9990.00,12999.00,NA,,False
Water purifier,-1,B09VS25ZX7,"Sure From Aquaguard Delight NXT UV+UF Water Purifier|Suitable for Municiple Water, TDS below 200ppm|Flexible Wall or Countertop Installation|6L Water Storage by Eureka Forbes, Black, Standard",Eureka Forbes,8299.00,11500.00,Fulfilled,,False
Water purifier,-1,B0859RHH6X,"Eureka Forbes AquaSure from Aquaguard Amaze RO+UV+UF(Ultra-Filtration)+MTDS Water Purifier (Black), Set of 1",Eureka Forbes,10499.00,18000.00,Fulfilled,,False
Water purifier,-1,B08FBZD1G5,"Aquaguard Blaze RO+UV+MTDS Water Purifier, Active Copper Technology with HOT & Ambient water (Black)",Eureka Forbes,23850.00,36500.00,Fulfilled,,False
Water purifier,-1,B09F2FW4ZK,"KENT Supreme Alkaline Water Purifier (11113), , Smart Alkaline Technology, Multiple Purification Process, RO+UV+UF+Alkaline+TDS Control, UV LED Light in Storage Tank",Kent,16199.00,21000.00,Fulfilled,,False
Water purifier,-1,B09XJ6MX8T,"Standing Water Dispenser & Purifier With RO (With Hot, Cold & Normal Water System) | Bottle Free | 4 Stage Filter | Child Lock",Generic,15499.00,21000.00,NA,,False
Water purifier,-1,B09YNXYR9B,AquaDeal 4G ACE HOT & Cold RO+UV in Tank+UF+TDS Water Purifier+Vegetable Cleaner | up to 3000ppm | Normal tap a Side (Blue),Aqua Deal,19990.00,29990.00,NA,,False
Water purifier,-1,B08KFC9HR6,"V-Guard Zenora RO+UV+MB 7 Litre Water Purifier With 8 Stage Purification and pH Balancer, Black, Free Installation & Free External Pre-Filters",V-Guard,10290.00,15949.00,Fulfilled,,False
Water purifier,-1,B07MWBVTLP,HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & Copper 8 litres Water Purifier,Hul Pureit,21990.00,27990.00,Fulfilled,,False
Water purifier,-1,B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+TA Water Purifier|UV-eBoiling|Ultra Filtration|Taste Adjuster|Flexible Instation-Wall Mount or Counter Top by Eureka Forbes, Black",Eureka Forbes,10999.00,18000.00,Fulfilled,,False
Water purifier,-1,B09MVPMWCF,"Eureka Forbes AquaSure from Aquaguard Smart Plus RO+UV+UF+MP+MTDS Water Purifier with Membrane Life Enhancer, Black, Standard, 1 Piece Water Purifier",Eureka Forbes,10499.00,19000.00,Fulfilled,,False
Water purifier,-1,B00I8QV2VY,HUL Pureit Ultima Mineral RO + UV + MF 7 stage Table top / wall mountable Black 10 litres Water Purifier,Hul Pureit,17950.00,24899.00,Fulfilled,,False
Water purifier,-1,B09M45XKKF,"HUL Pureit Advanced Plus 5 L RO + UV + Minerals Water Purifier with Minerals (Black), 422.6 mm*380 mm*165.6 mm*, (WCRU400)",Hul Pureit,8579.00,14000.00,Fulfilled,,False
Water purifier,-1,B08X4TGTTP,"Eureka Forbes Enhance NXT UV + Hot & Ambient water purification with Active Copper Technology (White, Copper) - Pack of 1 Water Purifier",Eureka Forbes,12499.00,16500.00,Fulfilled,,False
Water purifier,-1,B07YWLSXQ6,Bepure 4G Hot and Cold Water Purifier 9 L RO+UV+UF+TDS Purification| 8 Stage Water Purification| Water Purifiers with Hot n Cold| Works Up to 3000ppm TDS| Room Temperature Water Tap at side,Bepure,15999.00,24999.00,NA,,False
Water purifier,-1,B07Q1J1JX5,"CUCKOO King Top Alkaline Water Purifier | Hot & Cold Alkaline Water with Stainless Steel Tank, Smart Wheel| Advanced Nano Positive Filtration with Zero Water Wastage(Up to 350 TDS)",Cuckoo,21890.00,26990.00,Fulfilled,,False
Water purifier,-1,B0755JMLFV,AO Smith Z9 Hot+ normal RO |10 L|100%RO+SCMT(Silver Charged Membrane Tech.)|Mineraliser Tech.| Water saving| suitable for more than 200 TDS | Wall mount Water Purifier| Touch dispensing,Ao Smith,25299.00,32500.00,Fulfilled,,False
Water purifier,-1,B008LN6156,KENT Max UV Water Purifier (11013) | UV+UF Water Purification | Wall Mountable| Transparent Detachable Storage Tank | 7L Storage | 60 L/hr Output | White,Kent,8490.00,10000.00,Fulfilled,,False
Water purifier,-1,B08FYVXWYB,"Eureka Forbes Aquaguard Deluxe Water Purifier with Patented Mineral Guard+UV e-Boiling - Suitable for Municipal Water, TDS Below 200ppm (White)",Eureka Forbes,7699.00,10500.00,Fulfilled,,False
Water purifier,-1,B0785FD8LP,HUL Pureit Marvella RO+MF Water Purifier + Vegetable Cleaner 7 Stage Wall Mounted/Table top White 8 litres,Hul Pureit,9791.00,18500.00,Fulfilled,,False
Water purifier,-1,B096NTB9XT,"Eureka Forbes Aquaguard Aura RO+UV+UF+MTDS+Active Copper+Mineral Guard+UV E-boiling Technology, Water Purifier (Black & Copper), 7 Liter",Eureka Forbes,17299.00,24500.00,Fulfilled,,False
Water purifier,-1,B09Z317N2J,Aqua Grand RO+UV+TDS Advance Technology Electric Water Purifier with Metallic Sheet for Home - 12 liters,Generic,3999.00,12599.00,NA,,False
Water purifier,-1,B0B24Q8K4M,Sure from Aquaguard Amaze NXT RO+UV+UF+TA Water Purifier|UV e-Boiling|Ultra Filtration|Taste Adjuster|Wall Mount or Counter Top Installation by Eureka Forbes,Eureka Forbes,10999.00,18000.00,Fulfilled,,False
Water purifier,-1,B01JLRXIQK,Livpure Glo RO+UV+Mineraliser+6 Stage Purification+7 Ltr Electric Water Purifier for Home- white,Livpure,9499.00,15990.00,Fulfilled,,False
Water purifier,-1,B01N6CA6H6,HUL Pureit Classic G2 UV+ Water Purifier – 2L,Hul Pureit,6540.00,8390.00,Fulfilled,,False
Water purifier,-1,B09MCXCDPT,Aquatec Plus - Epic 15L RO + UV + UF + TDS Water Purifier for Home (White) Work Up to 2500 TDS,Aquatec Plus,5950.00,13999.00,Fulfilled,,False
Water purifier,-1,B089D9SHPY,Bepure 3G Hot and Normal 7L RO+UV+UF+TDS Water Purifier with Hot Water Function| 8 Stage Water Purification| Hot Water Purifier| Works Up to 3000 ppm TDS,Bepure,11999.00,19999.00,NA,,False
Water purifier,-1,B09BCYZC8Z,AquaActive ECO Hot Normal Cold Water Purifier RO+UV+TDS+(Stainless Steel Hot Water Tank),Aquaactive,15000.00,32800.00,NA,,False
Water purifier,-1,B01HXUJB2W,KENT Ultra Storage UV Water Purifier (11042) | UV+UF Water Purification | Wall Mountable | 8L Storage | 60 L/hr Output | White,Kent,8149.00,9500.00,Fulfilled,,False
Water purifier,-1,B08CSG8TC3,"Eureka Forbes Aquaguard Marvel Water Purifier with 8L Large Tank, Patented Active Copper+UV e-boiling+Ultra Filtration+Mineral Guard Technology (Suitable for Municipal Water, TDS Below 200)",Eureka Forbes,8999.00,15000.00,Fulfilled,,False
Water purifier,-1,B09HC2F3FY,"Blue Star Excella 6 L RO + UV Water Purifier, Black, EX4BLAM02",Blue Star,7699.00,13400.00,Fulfilled,,False
Water purifier,-1,B09XK3QJZ6,"Toshiba 8 L UV + UF Water Purifier with Free Installation, PURETRAC DISPLAY, LAST POINT PURIFICATION, REPLACEABLE TANK, Last Touch Cold Cathode UV (TWP-N1748TUF, White)",Toshiba,6999.00,14990.00,Fulfilled,,False
Water purifier,-1,B009PJ8Y3W,HUL Pureit Marvella G2 UV 4 Stage Table Top/Wall Mountable White & Blue 4 litres Water Purifier,Hul Pureit,7694.00,9999.00,Fulfilled,,False
Water purifier,-1,B08BPQM5TQ,"KENT Supreme Plus 2020 (11112), Zero Water Wastage, Wall Mountable, RO + UV + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier",Kent,16299.00,20500.00,Fulfilled,,False
Water purifier,-1,B09574TLHG,Bepure 4G pH Hot and Cold Water Purifier 9 L UV+ UF+ Alkaline Purification| Zero Wastage BARC UF Technology with 6 stage Water Purification| Alkaline Water Purifier for home| Works up to 250 ppm TDS| Room Temperature water available at side tap,Bepure,15990.00,19999.00,NA,,False
Water purifier Pureit,1,B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Hul Pureit,13499.00,22500.00,Fulfilled,False,True
Water purifier Pureit,2,B09M45XKKF,"HUL Pureit Advanced Plus 5 L RO + UV + Minerals Water Purifier with Minerals (Black), 422.6 mm*380 mm*165.6 mm*, (WCRU400)",Hul Pureit,8579.00,14000.00,Fulfilled,False,True
Water purifier Pureit,3,B094YD54TC,"HUL Pureit Advanced RO + MF 6 Stage, 7 Litre Storage,Wall mounted/Counter top Water Purifier, Black, FreeSize (WCRO500)",Hul Pureit,7565.00,10000.00,Fulfilled,False,True
Water purifier Pureit,4,B08B27R8MP,HUL Pureit Advanced Pro Mineral RO+UV 6 stage wall mounted counter top black 7L Water Purifier,Hul Pureit,10793.00,17400.00,Fulfilled,False,True
Water purifier Pureit,5,B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Hul Pureit,13499.00,22500.00,Fulfilled,False,True
Water purifier Pureit,6,B009PJ8Y3W,HUL Pureit Marvella G2 UV 4 Stage Table Top/Wall Mountable White & Blue 4 litres Water Purifier,Hul Pureit,7694.00,9999.00,Fulfilled,False,True
Water purifier Pureit,7,B01N6CA6H6,HUL Pureit Classic G2 UV+ Water Purifier – 2L,Hul Pureit,6540.00,8390.00,Fulfilled,False,True
Water purifier Pureit,8,B09M45XKKF,"HUL Pureit Advanced Plus 5 L RO + UV + Minerals Water Purifier with Minerals (Black), 422.6 mm*380 mm*165.6 mm*, (WCRU400)",Hul Pureit,8579.00,14000.00,Fulfilled,False,True
Water purifier Pureit,9,B07MWBVTLP,HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & Copper 8 litres Water Purifier,Hul Pureit,21990.00,27990.00,Fulfilled,False,True
Water purifier Pureit,10,B00I8QV2VY,HUL Pureit Ultima Mineral RO + UV + MF 7 stage Table top / wall mountable Black 10 litres Water Purifier,Hul Pureit,17950.00,24899.00,Fulfilled,False,True
Water purifier Pureit,11,B08B27R8MP,HUL Pureit Advanced Pro Mineral RO+UV 6 stage wall mounted counter top black 7L Water Purifier,Hul Pureit,10793.00,17400.00,Fulfilled,False,True
Water purifier Pureit,12,B00I8QV2VY,HUL Pureit Ultima Mineral RO + UV + MF 7 stage Table top / wall mountable Black 10 litres Water Purifier,Hul Pureit,17950.00,24899.00,Fulfilled,False,True
Water purifier Pureit,13,B07SFZ21BW,"HUL Pureit RO+MF Water Purifier - 7L, White",Hul Pureit,8170.00,9499.00,Fulfilled,False,True
Water purifier Pureit,14,B07GDQWSZ9,HUL Pureit Classic G2 Mineral RO + UV 6 Stage Table Top/Wall Mountable White & Blue 6 litres Water Purifier,Hul Pureit,12740.00,16049.00,Fulfilled,False,True
Water purifier Pureit,15,B0785FD8LP,HUL Pureit Marvella RO+MF Water Purifier + Vegetable Cleaner 7 Stage Wall Mounted/Table top White 8 litres,Hul Pureit,9791.00,18500.00,Fulfilled,False,True
Water purifier Pureit,16,B08MFP6FJC,HUL Pureit COPPER+ ECO MINERAL RO + UV + MF purifier,Hul Pureit,23380.00,29699.00,Fulfilled,False,True
Water purifier Pureit,17,B01MYH9UZL,HUL Pureit Mineral RO+MF 6 Stage 6L Water Purifier,Hul Pureit,10421.00,13349.00,NA,False,True
Water purifier Pureit,18,B07FDZ9KL7,HUL Pureit Classic G2 Mineral RO+MF 6L Water Purifier,Hul Pureit,10099.00,13299.00,Fulfilled,False,True
Water purifier Pureit,19,B00W0YWAKC,"HUL Pureit WPNT100 Ultraviolet, Reverse Osmosis Water Purifier - 10L",Hul Pureit,,,NA,False,True
Water purifier Pureit,20,B096XHHTVC,HUL Pureit Copper UV Countertop/Wall-mount Water Purifier (White),Hul Pureit,9999.00,14499.00,Fulfilled,False,True
Water purifier Pureit,21,B096XHHTVC,HUL Pureit Copper UV Countertop/Wall-mount Water Purifier (White),Hul Pureit,9999.00,14499.00,Fulfilled,False,True
Water purifier Pureit,22,B07MWBVTLP,HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & Copper 8 litres Water Purifier,Hul Pureit,21990.00,27990.00,Fulfilled,False,True
Water purifier Pureit,-1,B0755D9T1M,AO Smith Z8 Hot+ normal RO |10 L storage|100%RO+SCMT(Silver Charged Membrane Tech.)|Mineralizer Tech.| Water saving |suitable for  more than 200 TDS | Wall mount Water Purifier for home,Ao Smith,23599.00,29950.00,Fulfilled,,False
Water purifier Pureit,-1,B09NSYNSJ4,Bepure 3G Hot and Normal 7L UV+UF Water Purifier with hot water function| Zero Water Wastage BARC UF Technology with 6 Stage Water Purification| UV UF Water Purifier for home| Works Up to 250 ppm TDS| Ideal for Municipal and City Water Supply,Bepure,10790.00,17999.00,NA,,False
Water purifier Pureit,-1,B0755JMF9G,"AO Smith Z1 Hot+ normal UV| UV+ UF ( Ultra Violet+ Ultra Fine), Suitable for Municipal Water, TDS below 200| 10L storage| Wall mount Water Purifier for home",Ao Smith,,,Fulfilled,,False
Water purifier Pureit,-1,B09NKS8Q2V,"Eureka Forbes Aquaguard Marvel NXT RO+UV+MTDS, Patented Active Copper & Zinc Booster, UV e-boiling, Taste Adjuster (MTDS), Wall or Countertop Installation, 6.2L Storage",Eureka Forbes,13999.00,22000.00,Fulfilled,,False
Water purifier Pureit,-1,B0B26PNYHS,Aqua Grand Plus R.O Domestic Water Purifier (RO+ UV+ ALKALINE+ TDS CONTROL) 12 LTR Storage Capacity (RO+ UV+ ALKALINE),All India Group,,,NA,,False
Water purifier Pureit,-1,B00ZCL1XLW,"Blue Star Hot, Cold and Normal Water Dispenser with Non Cooling Storage Cabinet - White & Blue",Blue Star,,,NA,,False
Water purifier Pureit,-1,B08KFRFSP9,"Faber FWP Neutron PRO Alkaline, Ultraviolet Water Purifier 10L",Faber,12490.00,20490.00,Fulfilled,,False
Water purifier Pureit,-1,B09HC2KN1V,"Blue Star Excella 6 L RO + UV + UF Water Purifier, Black, EX5BLAM02",Blue Star,8499.00,13900.00,Fulfilled,,False
Water purifier Pureit,-1,B09CGQ6FCK,KENT Grand RO Water Purifier (11119) | RO+UV+UF+TDS Control+UV in Tank | Wall Mountable | Patented Mineral RO Technology| 8L Storage | 20 L/hr Output | White,Kent,14999.00,19500.00,Fulfilled,,False
Water purifier Pureit,-1,B08BPLRWNS,"KENT Supreme 2020 (11111), Wall Mountable, RO + UF + TDS Control + UV in Tank, 8 L Tank, White, 20 LPH Water Purifier",Kent,14799.00,19500.00,Fulfilled,,False
Water purifier Pureit,-1,B07DYSX1HP,Eureka Forbes AquaSure from Aquaguard Smart Plus RO+UV+MTDS Water Purifier from Eureka Forbes with water saving & Membrane Life Enhancer (Black),Eureka Forbes,8299.00,15999.00,Fulfilled,,False
Water purifier Pureit,-1,B08KJ6FGBL,"Remino Copper + Alkaline Advanced Premium RO Water Purifier with UV, UF & TDS for home 12 Liters, 8 Stage (Made in India)",Remino,5899.00,15999.00,Fulfilled,,False
Water purifier Pureit,-1,B07MZ9YDJ6,Grand Plus Golden Audy 14 Stage 12 L RO + UV + UF + TDS Water Purifier,Grand Plus,4889.00,16500.00,Fulfilled,,False
Water purifier Pureit,-1,B09G9TB7D9,Always Swift 15 Litre 7 Stage RO + UV + UF + TDS Adjuster + Alkaline Water Purifier For Home/Office,Always,4299.00,13500.00,Fulfilled,,False
Water purifier Pureit,-1,B08JZH6RCK,Kinsco Genuine Aqua Laser 15 Litre RO + Uv + UF + TDS Adjuster Water Purifier for home office,Kinsco,4859.00,20000.00,Fulfilled,,False
Water purifier Pureit,-1,B09SFCSCVY,AQUAULTRA Dolphin 5 stage Purification 14 Liter RO + Active copper + Activated Carbon technology Water Purifier Filter For Home Office white and blue,Aquaultra,4250.00,10500.00,NA,,False
Water purifier Pureit,-1,B09YY5BP26,Aquadpure Copper RO Water Purifier | 12 L | RO+UV+UF+ Active Copper+TDS Control+UV | Purified Water with Goodness of Copper,Aquadpure,5399.00,15499.00,Fulfilled,,False
Water purifier Pureit,-1,B09K7BNP2R,Addyz Fully Automatic RO+UV+UF 12 Litres Storage Water Purifier with Silver impregnated Carbon Advanced Multi Stage,Addyz,4999.00,21000.00,Fulfilled,,False
Water purifier Pureit,-1,B0095S9JU0,"Eureka Forbes AquaSure from Aquaguard Aquaflo DX UV Water Purifier Suitable for Municipal Water, TDS Below 200ppm (White)",Eureka Forbes,5399.00,6499.00,Fulfilled,,False
Water purifier Pureit,-1,B07SQX4GHH,Eureka Forbes AquaSure from Aquaguard Delight RO+UV+MTDS water purifier with 7L Large Tank Water saving (White),Eureka Forbes,8699.00,16000.00,Fulfilled,,False
Water purifier Pureit,-1,B09X1P3J6G,"Livpure GLO PRO++ RO+UV+UF+Smart TDS Adjuster Water Purifier for Home- 7 L Storage,Black",Livpure,10499.00,15500.00,Fulfilled,,False
Water purifier Pureit,-1,B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,Kent,1799.00,1900.00,Fulfilled,,False
Water purifier Pureit,-1,B07FJNNZCJ,"V-Guard Zenora RO+UF+MB 7 Litre Water Purifier With 7 Stage Purification and pH Balancer, Free Installation & Free External Pre-Filters (Black)",V-Guard,8699.00,13049.00,Fulfilled,,False
Water purifier Pureit,-1,B07YC8JHMB,Eureka forbes Aquasure From Aquaguard Amaze RO+UV+MTDS 7L Water Purifier,Eureka Forbes,8699.00,16000.00,Fulfilled,,False
Water purifier Pureit,-1,B09TB2YC13,"Eureka Forbes Sure From Aquaguard Delight NXT RO+UV e-boiling + MTDS Water Purifier, Black, Standard, (GWPDPRRUM00000), 1 Piece Water Purifier",Eureka Forbes,9799.00,14000.00,Fulfilled,,False
Water purifier Pureit,-1,B09NW4LQCK,"Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)",Havells,7999.00,13199.00,Fulfilled,,False
Water purifier Pureit,-1,B0859R9BLN,"Eureka Forbes AquaSure from Aquaguard Delight RO+UV+UF+MTDS water purifier with 7L Large Tank, Ultra Filtration Water saving (White)",Eureka Forbes,10599.00,18000.00,Fulfilled,,False
Water purifier Pureit,-1,B08Y5NGWVY,"AquaDart® UV Water Purifier 5 Stage Under sink and Wall Mounted 30-35 liters per Hour (No TDS Reduction, No water wastage and No RO, only UV Water Purifier",Aquadart,2249.00,19999.00,NA,,False
Water purifier Pureit,-1,B09XK64CNH,EUREKA FORBES AQUAGUARD WATER PURIFIER NEO UV+UF 6.2 L UV + UF Water Purifier (Black),Eureka Forbes,9290.00,12000.00,Fulfilled,,False
Water purifier Pureit,-1,B07NYQS8JF,AO Smith X2 5 L UV Ultra Violet + UF (Ultra Fine) Black 5 L Water Purifier,Ao Smith,9149.00,12700.00,Fulfilled,,False
Water purifier Pureit,-1,B07TL45M93,Havells Active Plus Absolute Safety with Double Purification through UF and UV Water Purifier with 4 Stages with Smart Alerts and Electrical Protection system (Green and White),Havells,7298.00,9999.00,Fulfilled,,False
Water purifier Pureit,-1,B07YLPRK72,Bepure Alken Stainless Steel Tank 12L UV+UF Water Purifier| Zero Wastage BARC UF Technology with 6 Stage Water Purification| UV UF Water Purifier for Home| Works upto 250 ppm TDS,Bepure,9990.00,12999.00,NA,,False
Water purifier Pureit,-1,B09VS25ZX7,"Sure From Aquaguard Delight NXT UV+UF Water Purifier|Suitable for Municiple Water, TDS below 200ppm|Flexible Wall or Countertop Installation|6L Water Storage by Eureka Forbes, Black, Standard",Eureka Forbes,8299.00,11500.00,Fulfilled,,False
Water purifier Pureit,-1,B0859RHH6X,"Eureka Forbes AquaSure from Aquaguard Amaze RO+UV+UF(Ultra-Filtration)+MTDS Water Purifier (Black), Set of 1",Eureka Forbes,10499.00,18000.00,Fulfilled,,False
Water purifier Pureit,-1,B08FBZD1G5,"Aquaguard Blaze RO+UV+MTDS Water Purifier, Active Copper Technology with HOT & Ambient water (Black)",Eureka Forbes,23850.00,36500.00,Fulfilled,,False
Water purifier Pureit,-1,B09F2FW4ZK,"KENT Supreme Alkaline Water Purifier (11113), , Smart Alkaline Technology, Multiple Purification Process, RO+UV+UF+Alkaline+TDS Control, UV LED Light in Storage Tank",Kent,16199.00,21000.00,Fulfilled,,False
Water purifier Pureit,-1,B09XJ6MX8T,"Standing Water Dispenser & Purifier With RO (With Hot, Cold & Normal Water System) | Bottle Free | 4 Stage Filter | Child Lock",Generic,15499.00,21000.00,NA,,False
Water purifier Pureit,-1,B09YNXYR9B,AquaDeal 4G ACE HOT & Cold RO+UV in Tank+UF+TDS Water Purifier+Vegetable Cleaner | up to 3000ppm | Normal tap a Side (Blue),Aqua Deal,19990.00,29990.00,NA,,False
Water purifier Pureit,-1,B08HWXFRKK,"Kent Elegant (11097), Wall Mountable RO + UF + TDS Control + UV Disinfection in Tank, 8 L Tank, White, 15 LPH Water Purifier",Kent,13799.00,19500.00,Fulfilled,,False
Water purifier Pureit,-1,B08KHPDG3N,"Eureka Forbes Aquaguard Aura UV+UF (TDS: Up to 200PPM)|Patented Active Copper & Zinc Booster|Wall or Countertop Installation, 7L Storage",Eureka Forbes,11299.00,16500.00,Fulfilled,,False
Water purifier Pureit,-1,B08KFC9HR6,"V-Guard Zenora RO+UV+MB 7 Litre Water Purifier With 8 Stage Purification and pH Balancer, Black, Free Installation & Free External Pre-Filters",V-Guard,10290.00,15949.00,Fulfilled,,False
Water purifier Pureit,-1,B07D3R62MH,TATA Swach Cristella Advance Blue Water Purifier - 18 Liters,Tata Swach,2579.00,2799.00,Fulfilled,,False
Water purifier Pureit,-1,B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+TA Water Purifier|UV-eBoiling|Ultra Filtration|Taste Adjuster|Flexible Instation-Wall Mount or Counter Top by Eureka Forbes, Black",Eureka Forbes,10999.00,18000.00,Fulfilled,,False
Water purifier Pureit,-1,B09MVPMWCF,"Eureka Forbes AquaSure from Aquaguard Smart Plus RO+UV+UF+MP+MTDS Water Purifier with Membrane Life Enhancer, Black, Standard, 1 Piece Water Purifier",Eureka Forbes,10499.00,19000.00,Fulfilled,,False
Water purifier Pureit,-1,B07MQ5X54S,"Blue Star Aristo RO+UV+UF 7-Liter Water Purifier, Black, AR5BLAM01",Blue Star,9999.00,13900.00,Fulfilled,,False
Water purifier Pureit,-1,B08X4TGTTP,"Eureka Forbes Enhance NXT UV + Hot & Ambient water purification with Active Copper Technology (White, Copper) - Pack of 1 Water Purifier",Eureka Forbes,12499.00,16500.00,Fulfilled,,False
Water purifier Pureit,-1,B07YWLSXQ6,Bepure 4G Hot and Cold Water Purifier 9 L RO+UV+UF+TDS Purification| 8 Stage Water Purification| Water Purifiers with Hot n Cold| Works Up to 3000ppm TDS| Room Temperature Water Tap at side,Bepure,15999.00,24999.00,NA,,False
