ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified
TLCGBWPDHCZXJDKM,Toolika Goyal,1,Did not meet expectations,2022-10-08 00:00:00,This product is in very terrific condition. Soap is melted this much you even can't hold (grip) in hand.😞😤😤 And From last 3-4 orders i received everything is defected now I'm tired from you Flipkart.,everything,0.04297727346420288,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Agra"
TLCGBWPDHCZXJDKM,Toolika Goyal,1,Did not meet expectations,2022-10-08 00:00:00,This product is in very terrific condition. Soap is melted this much you even can't hold (grip) in hand.😞😤😤 And From last 3-4 orders i received everything is defected now I'm tired from you Flipkart.,hand.😞😤😤,0.0384247750043869,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Agra"
TLCGBWPDHCZXJDKM,Toolika Goyal,1,Did not meet expectations,2022-10-08 00:00:00,This product is in very terrific condition. Soap is melted this much you even can't hold (grip) in hand.😞😤😤 And From last 3-4 orders i received everything is defected now I'm tired from you Flipkart.,orders,0.018956726416945457,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Agra"
TLCGBWPDHCZXJDKM,Toolika Goyal,1,Did not meet expectations,2022-10-08 00:00:00,This product is in very terrific condition. Soap is melted this much you even can't hold (grip) in hand.😞😤😤 And From last 3-4 orders i received everything is defected now I'm tired from you Flipkart.,Flipkart,0.017887676134705544,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Agra"
TLCG8WZFHRA58QNM,Jaspreet  Singh,1,Worthless,2022-08-08 00:00:00,Worst product I received from Flipkart and also rate is to high from MRP,product,0.6079686284065247,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCG8WZFHRA58QNM,Jaspreet  Singh,1,Worthless,2022-08-08 00:00:00,Worst product I received from Flipkart and also rate is to high from MRP,rate,0.21404819190502167,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCG8WZFHRA58QNM,Jaspreet  Singh,1,Worthless,2022-08-08 00:00:00,Worst product I received from Flipkart and also rate is to high from MRP,Flipkart,0.1184307411313057,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCG8WZFHRA58QNM,Jaspreet  Singh,1,Worthless,2022-08-08 00:00:00,Worst product I received from Flipkart and also rate is to high from MRP,MRP,0.059552472084760666,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCG8WZFHRA58QNM,MOHAMMAD IRFAN,1,Worthless,2022-07-08 00:00:00,Not a bad product waste of money,product waste,0.5606412291526794,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Ajhuwa"
TLCG8WZFHRA58QNM,MOHAMMAD IRFAN,1,Worthless,2022-07-08 00:00:00,Not a bad product waste of money,money,0.43935874104499817,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Ajhuwa"
TLCG8WZFHRA58QNM,Mahendra Prasad,5,Highly recommended,2022-06-08 00:00:00,It's one of the best talc for summer .... It gives double cooling 1st when you apply and 2nd when you sweat ...,one,0.6486403942108154,0.5,0.5,FLIPKART,1,0,"Certified Buyer , Chunar"
TLCG8WZFHRA58QNM,Mahendra Prasad,5,Highly recommended,2022-06-08 00:00:00,It's one of the best talc for summer .... It gives double cooling 1st when you apply and 2nd when you sweat ...,talc,0.2819354832172394,0.8999999761581421,0.8999999761581421,FLIPKART,1,0,"Certified Buyer , Chunar"
TLCG8WZFHRA58QNM,Mahendra Prasad,5,Highly recommended,2022-06-08 00:00:00,It's one of the best talc for summer .... It gives double cooling 1st when you apply and 2nd when you sweat ...,cooling 1st,0.0694240927696228,0.20000000298023224,0.20000000298023224,FLIPKART,1,0,"Certified Buyer , Chunar"
TLCFTZCKXJDFVWQP,Anand  Kumar,5,Awesome,2022-05-08 00:00:00,Nice..... This is v nice . Like it. 🎯💐💐💐💯✌,🎯💐💐💐💯✌,1.0,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Raigarh"
TLCFTZCKXJDFVWQP,Sreya Anilkumar,5,Awesome,2022-04-08 00:00:00,Price can't be affordable.But it's a good product for the season like summer.,product,0.9199872612953186,0.5,1.600000023841858,FLIPKART,0,0,"Certified Buyer , Kottuvally"
TLCFTZCKXJDFVWQP,Sreya Anilkumar,5,Awesome,2022-04-08 00:00:00,Price can't be affordable.But it's a good product for the season like summer.,season,0.0800127312541008,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Kottuvally"
TLCFTZCKXJDFVWQP,Nafiza Hussain,5,Terrific,2021-09-30 00:00:00,A miracle on prickly heat. It's like aboon for me. All my heat rashes gone only in threevapplication.,miracle,0.5597570538520813,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Golaghat"
TLCFTZCKXJDFVWQP,Nafiza Hussain,5,Terrific,2021-09-30 00:00:00,A miracle on prickly heat. It's like aboon for me. All my heat rashes gone only in threevapplication.,heat,0.269939124584198,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Golaghat"
TLCFTZCKXJDFVWQP,Nafiza Hussain,5,Terrific,2021-09-30 00:00:00,A miracle on prickly heat. It's like aboon for me. All my heat rashes gone only in threevapplication.,aboon,0.0829596221446991,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Golaghat"
TLCFTZCKXJDFVWQP,Nafiza Hussain,5,Terrific,2021-09-30 00:00:00,A miracle on prickly heat. It's like aboon for me. All my heat rashes gone only in threevapplication.,heat rashes,0.04684669151902199,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Golaghat"
TLCFTZCKXJDFVWQP,Nafiza Hussain,5,Terrific,2021-09-30 00:00:00,A miracle on prickly heat. It's like aboon for me. All my heat rashes gone only in threevapplication.,threevapplication,0.040497489273548126,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Golaghat"
TLCETFVXNGBVKHWV,Punit Kumar,3,Good,2022-09-08 00:00:00,Good sarvice and good price,sarvice,0.6507119536399841,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , South Delhi"
TLCETFVXNGBVKHWV,Punit Kumar,3,Good,2022-09-08 00:00:00,Good sarvice and good price,price,0.34928804636001587,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , South Delhi"
TLCETFVXNGBVKHWV,Rupali Verma,1,Useless product,2022-08-08 00:00:00,It is very poor powder dabba powder is not good likhit and broken dabba,powder dabba powder,0.5710754990577698,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Chandigarh"
TLCETFVXNGBVKHWV,Rupali Verma,1,Useless product,2022-08-08 00:00:00,It is very poor powder dabba powder is not good likhit and broken dabba,dabba,0.24991899728775024,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Chandigarh"
TLCETFVXNGBVKHWV,Rupali Verma,1,Useless product,2022-08-08 00:00:00,It is very poor powder dabba powder is not good likhit and broken dabba,likhit,0.17900550365447998,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Chandigarh"
TLCETFVXNGBVKHWV,Pradeep kumar Tonk,1,Absolute rubbish!,2022-05-08 00:00:00,So high rate its horrible,rate,1.0,-0.4000000059604645,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Faridabad"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,Product,0.4996264576911926,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,packing,0.19268688559532166,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,company,0.13602837920188904,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,improvement,0.11717642098665237,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,lid,0.033415015786886215,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Uddhavrao Nimbalkar,4,Wonderful,2022-09-08 00:00:00,Product is good but Original packing from the company needs improvement. As powder gets leaked from the lid.,powder,0.02106684073805809,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Satara"
TLCG5PRXTSHHUHDR,Iona White,5,Terrific purchase,2022-07-08 00:00:00,This fragrance is the best out of all in Nycil thats why I bought three tins. Very good👍,fragrance,0.768611490726471,0.800000011920929,1.7000000476837158,FLIPKART,0,0,"Certified Buyer , Madurai"
TLCG5PRXTSHHUHDR,Iona White,5,Terrific purchase,2022-07-08 00:00:00,This fragrance is the best out of all in Nycil thats why I bought three tins. Very good👍,thats,0.07986786961555481,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Madurai"
TLCG5PRXTSHHUHDR,Iona White,5,Terrific purchase,2022-07-08 00:00:00,This fragrance is the best out of all in Nycil thats why I bought three tins. Very good👍,all,0.07895207405090332,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Madurai"
TLCG5PRXTSHHUHDR,Iona White,5,Terrific purchase,2022-07-08 00:00:00,This fragrance is the best out of all in Nycil thats why I bought three tins. Very good👍,Nycil,0.04845026880502701,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Madurai"
TLCG5PRXTSHHUHDR,Iona White,5,Terrific purchase,2022-07-08 00:00:00,This fragrance is the best out of all in Nycil thats why I bought three tins. Very good👍,tins,0.024118324741721153,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Madurai"
TLCG4S55TSDVSARP,Niyamat,1,Utterly Disappointed,2022-06-08 00:00:00,Very bad product waste of money,product waste,0.5783335566520691,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Shahjahanpur"
TLCG4S55TSDVSARP,Niyamat,1,Utterly Disappointed,2022-06-08 00:00:00,Very bad product waste of money,money,0.4216664433479309,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Shahjahanpur"
TLCG4S55TSDVSARP,Sutapa rishi,4,Value-for-money,2022-06-08 00:00:00,Good product at reasonable price,product,0.6507119536399841,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Puruliya"
TLCG4S55TSDVSARP,Sutapa rishi,4,Value-for-money,2022-06-08 00:00:00,Good product at reasonable price,price,0.34928804636001587,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Puruliya"
TLCG4S4ZWBQAZNGA,Flipkart Customer,5,Perfect product!,2022-09-08 00:00:00,Good product and quality is also original,product,0.6095656156539917,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Billawar"
TLCG4S4ZWBQAZNGA,Flipkart Customer,5,Perfect product!,2022-09-08 00:00:00,Good product and quality is also original,quality,0.3904343843460083,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Billawar"
TLCG4S4ZWBQAZNGA,Flipkart Customer,1,Did not meet expectations,2022-08-08 00:00:00,Very bad product ☹️ seller also bad because bad packing 😡,product ☹️ seller,0.5758325457572937,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Purnia"
TLCG4S4ZWBQAZNGA,Flipkart Customer,1,Did not meet expectations,2022-08-08 00:00:00,Very bad product ☹️ seller also bad because bad packing 😡,packing,0.4241674542427063,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Purnia"
TLCG28YBGHKUZWP9,Flipkart Customer,5,Simply awesome,2022-10-30 00:00:00,Good value of the money,value,0.6507119536399841,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Gudur"
TLCG28YBGHKUZWP9,Flipkart Customer,5,Simply awesome,2022-10-30 00:00:00,Good value of the money,money,0.34928804636001587,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Gudur"
TLCFY5HFXXUST39G,Shobha Kathare,1,Horrible,2021-08-31 00:00:00,All the packs were only half the powder quantity. Pathetic way to cheat customer,powder quantity,0.46023935079574585,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bangalore"
TLCFY5HFXXUST39G,Shobha Kathare,1,Horrible,2021-08-31 00:00:00,All the packs were only half the powder quantity. Pathetic way to cheat customer,packs,0.33534541726112366,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bangalore"
TLCFY5HFXXUST39G,Shobha Kathare,1,Horrible,2021-08-31 00:00:00,All the packs were only half the powder quantity. Pathetic way to cheat customer,customer,0.1252271682024002,-0.699999988079071,0.699999988079071,FLIPKART,1,0,"Certified Buyer , Bangalore"
TLCFY5HFXXUST39G,Shobha Kathare,1,Horrible,2021-08-31 00:00:00,All the packs were only half the powder quantity. Pathetic way to cheat customer,way,0.07918805629014969,-0.699999988079071,0.699999988079071,FLIPKART,1,0,"Certified Buyer , Bangalore"
TLCFY5HFXXUST39G,Midhun Midhu,5,Perfect product!,2021-06-30 00:00:00,I am happy product super,product,1.0,0.8999999761581421,1.7999999523162842,FLIPKART,0,0,"Certified Buyer , Palakkad District"
TLCFUXXFZHBZXFRD,Flipkart Customer,1,Worst experience ever!,2021-06-30 00:00:00,Free worth note given. Bad product don't bye it,worth note,0.8565067052841187,0.4000000059604645,0.4000000059604645,FLIPKART,1,1,"Certified Buyer , Kolkata"
TLCFUXXFZHBZXFRD,Flipkart Customer,1,Worst experience ever!,2021-06-30 00:00:00,Free worth note given. Bad product don't bye it,product,0.14349329471588135,-0.6000000238418579,0.6000000238418579,FLIPKART,1,1,"Certified Buyer , Kolkata"
TLCFUXXFZHBZXFRD,Flipkart Customer,5,Awesome,2020-09-30 00:00:00,This product is very helpful for me and the customer,product,0.8595207333564758,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Ludhiana"
TLCFUXXFZHBZXFRD,Flipkart Customer,5,Awesome,2020-09-30 00:00:00,This product is very helpful for me and the customer,customer,0.14047929644584656,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Ludhiana"
TLCFUXS4WKRJ73W4,Flipkart Customer,5,Terrific,2022-07-08 00:00:00,Very useful product and good quality 👍👍👍,product,0.5934883952140808,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Muzaffarnagar District"
TLCFUXS4WKRJ73W4,Flipkart Customer,5,Terrific,2022-07-08 00:00:00,Very useful product and good quality 👍👍👍,quality,0.4065115749835968,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Muzaffarnagar District"
TLCFUXS4WKRJ73W4,NEERAJ RAJPAL,1,Utterly Disappointed,2022-04-08 00:00:00,Costly in terms of weight as compare to market,terms,0.4766119718551636,0.0,0.0,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCFUXS4WKRJ73W4,NEERAJ RAJPAL,1,Utterly Disappointed,2022-04-08 00:00:00,Costly in terms of weight as compare to market,weight,0.344807893037796,0.0,0.0,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCFUXS4WKRJ73W4,NEERAJ RAJPAL,1,Utterly Disappointed,2022-04-08 00:00:00,Costly in terms of weight as compare to market,market,0.1785801202058792,0.0,0.0,FLIPKART,0,0,"Certified Buyer , New Delhi"
TLCFRQBWCDTBKK54,Ishika Banerjee,5,Highly recommended,2021-05-31 00:00:00,Best cooling body powder ever.,cooling body powder,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Kolkata"
TLCFRQBWCDTBKK54,Flipkart Customer,5,Wonderful,2021-05-31 00:00:00,I like this product. Thanks for timely delivery.,product,0.5559743642807007,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Oragadam Industrial Area"
TLCFRQBWCDTBKK54,Flipkart Customer,5,Wonderful,2021-05-31 00:00:00,I like this product. Thanks for timely delivery.,Thanks,0.26081955432891846,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Oragadam Industrial Area"
TLCFRQBWCDTBKK54,Flipkart Customer,5,Wonderful,2021-05-31 00:00:00,I like this product. Thanks for timely delivery.,delivery,0.18320609629154205,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Oragadam Industrial Area"
TLCGYQDZZZHTYVHW,Flipkart Customer,5,Wonderful,2021-06-30 00:00:00,Really love this powder.. Amazing fragrance My second purchase... Thanks flipkart & shower to shower😍,powder,0.5007895231246948,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
TLCGYQDZZZHTYVHW,Flipkart Customer,5,Wonderful,2021-06-30 00:00:00,Really love this powder.. Amazing fragrance My second purchase... Thanks flipkart & shower to shower😍,purchase,0.1667955368757248,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
TLCGYQDZZZHTYVHW,Flipkart Customer,5,Wonderful,2021-06-30 00:00:00,Really love this powder.. Amazing fragrance My second purchase... Thanks flipkart & shower to shower😍,fragrance,0.16482758522033691,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
TLCGYQDZZZHTYVHW,Flipkart Customer,5,Wonderful,2021-06-30 00:00:00,Really love this powder.. Amazing fragrance My second purchase... Thanks flipkart & shower to shower😍,shower,0.11601974815130234,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
TLCGYQDZZZHTYVHW,Flipkart Customer,5,Wonderful,2021-06-30 00:00:00,Really love this powder.. Amazing fragrance My second purchase... Thanks flipkart & shower to shower😍,flipkart,0.05156761035323143,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
TLCGCXGEJJCKHRVG,Sanil kumar Sivanandan pillai,5,Mind-blowing purchase,2022-06-08 00:00:00,"No need of explanation, thanks",need,0.44561079144477844,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Thiruvananthapuram"
TLCGCXGEJJCKHRVG,Sanil kumar Sivanandan pillai,5,Mind-blowing purchase,2022-06-08 00:00:00,"No need of explanation, thanks",explanation,0.3223798871040344,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Thiruvananthapuram"
TLCGCXGEJJCKHRVG,Sanil kumar Sivanandan pillai,5,Mind-blowing purchase,2022-06-08 00:00:00,"No need of explanation, thanks",thanks,0.23200932145118713,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Thiruvananthapuram"
TLCGBWPDW9QBYGCW,Akshat Raghuwanshi,4,Good choice,2022-07-08 00:00:00,Best product in low price . Very needed product during summer.,product,0.7230578064918518,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Silwani"
TLCGBWPDW9QBYGCW,Akshat Raghuwanshi,4,Good choice,2022-07-08 00:00:00,Best product in low price . Very needed product during summer.,price,0.2332838624715805,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Silwani"
TLCGBWPDW9QBYGCW,Akshat Raghuwanshi,4,Good choice,2022-07-08 00:00:00,Best product in low price . Very needed product during summer.,product,0.0436583086848259,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Silwani"
TLCGB9W2HFHZRE8H,Riya Gaud,3,Fair,2022-06-08 00:00:00,This is very good item 💓 I love it,item,1.0,0.8999999761581421,2.799999952316284,FLIPKART,0,0,"Certified Buyer , Mumbai"
TLCGB9Q2BYTGR2WR,Zubair Mir,1,Did not meet expectations,2022-11-07 00:00:00,"Just like white dust, smell is too irritating go for other brands",dust,0.40205395221710205,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Srinagar"
TLCGB9Q2BYTGR2WR,Zubair Mir,1,Did not meet expectations,2022-11-07 00:00:00,"Just like white dust, smell is too irritating go for other brands",smell,0.3388996124267578,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Srinagar"
TLCGB9Q2BYTGR2WR,Zubair Mir,1,Did not meet expectations,2022-11-07 00:00:00,"Just like white dust, smell is too irritating go for other brands",brands,0.1469157338142395,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Srinagar"
TLCGB9Q2BYTGR2WR,Zubair Mir,1,Did not meet expectations,2022-11-07 00:00:00,"Just like white dust, smell is too irritating go for other brands",go,0.11213070899248123,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Srinagar"
TLCG3PEXMPFZ2GFG,Chetan Dhacholia,3,Decent product,2021-07-31 00:00:00,Product is good but the expiry date mentioned of 2023 is incorrect. The product has expiry of Feb 2022,Product,0.9319055080413818,0.0,0.0,FLIPKART,2,0,"Certified Buyer , Bengaluru"
TLCG3PEXMPFZ2GFG,Chetan Dhacholia,3,Decent product,2021-07-31 00:00:00,Product is good but the expiry date mentioned of 2023 is incorrect. The product has expiry of Feb 2022,product,0.06809446960687637,0.0,0.0,FLIPKART,2,0,"Certified Buyer , Bengaluru"
TLCG2HDUGHHSZYM5,Flipkart Customer,5,Mind-blowing purchase,2022-05-08 00:00:00,Good fragrance and good for controlling prickles for children,fragrance,0.768847644329071,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Sri Potti Sriramulu Nellore District"
TLCG2HDUGHHSZYM5,Flipkart Customer,5,Mind-blowing purchase,2022-05-08 00:00:00,Good fragrance and good for controlling prickles for children,children,0.1407572478055954,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Sri Potti Sriramulu Nellore District"
