Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Present
Shampoo,1,SMPFJAYJGBB6ZFXY,"MamaEarth ""Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin 250ml""  (250 ml)",Mamaearth ,314,,TRUE,TRUE
Shampoo,2,SMPFJAYJGBB6ZFXY,"MamaEarth ""Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin 250ml""  (250 ml)",Mamaearth ,314,,TRUE,TRUE
Shampoo,3,SMPFJAYJGBB6ZFXY,"MamaEarth ""Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin 250ml""  (250 ml)",Mamaearth ,314,,TRUE,TRUE
Shampoo,4,SMPF6FE7PXHFZTEG,TRESemme Keratin Smooth Shampoo,Tresemme ,304,319,TRUE,TRUE
Shampoo,5,SMPF6FE7PXHFZTEG,TRESemme Keratin Smooth Shampoo,Tresemme ,304,319,TRUE,TRUE
Shampoo,6,SMPF6FE7PXHFZTEG,TRESemme Keratin Smooth Shampoo,Tresemme ,304,319,TRUE,TRUE
Shampoo,7,SMPFWPAP9DBKGGWS,L'Oréal Professionnel Xtenso Care Shampoo,L'Oréal Professionnel ,580,610,TRUE,TRUE
Shampoo,8,SMPFWPAP9DBKGGWS,L'Oréal Professionnel Xtenso Care Shampoo,L'Oréal Professionnel ,580,610,TRUE,TRUE
Shampoo,9,SMPFWPAP9DBKGGWS,L'Oréal Professionnel Xtenso Care Shampoo,L'Oréal Professionnel ,580,610,TRUE,TRUE
Shampoo,10,SMPFJAP2EUYFHWKN,Coco Soul Shampoo with Coconut Ayurveda Silicones and Mineral Oil for Strong Black Hair  (200 ml),Coco Soul ,240,,TRUE,TRUE
Shampoo,11,SMPFJAP2EUYFHWKN,Coco Soul Shampoo with Coconut Ayurveda Silicones and Mineral Oil for Strong Black Hair  (200 ml),Coco Soul ,240,,TRUE,TRUE
Shampoo,12,SMPFJAP2EUYFHWKN,Coco Soul Shampoo with Coconut Ayurveda Silicones and Mineral Oil for Strong Black Hair  (200 ml),Coco Soul ,240,,TRUE,TRUE
Shampoo,13,SMPFUHM82QPRBMR8,L'Oréal Paris Total Repair 5 Repairing Shampoo with Keratin XS,L'Oréal Paris ,559,949,TRUE,TRUE
Shampoo,14,SMPFUHM82QPRBMR8,L'Oréal Paris Total Repair 5 Repairing Shampoo with Keratin XS,L'Oréal Paris ,559,949,TRUE,TRUE
Shampoo,15,SMPFUHM82QPRBMR8,L'Oréal Paris Total Repair 5 Repairing Shampoo with Keratin XS,L'Oréal Paris ,559,949,TRUE,TRUE
Shampoo,16,SMPDFZTBHVEVJZVP,DOVE Hair Fall Rescue Shampoo  (180 ml),Dove ,150,,TRUE,TRUE
Shampoo,17,SMPDFZTBHVEVJZVP,DOVE Hair Fall Rescue Shampoo  (180 ml),Dove ,150,,TRUE,TRUE
Shampoo,18,SMPDFZTBHVEVJZVP,DOVE Hair Fall Rescue Shampoo  (180 ml),Dove ,150,,TRUE,TRUE
Shampoo,19,SMPFKVGHRMZMP7J3,WOW SKIN SCIENCE Onion Shampoo for Hair Growth and Hair Fall Control  (300 ml),Wow Skin Science ,299,,TRUE,TRUE
Shampoo,20,SMPFKVGHRMZMP7J3,WOW SKIN SCIENCE Onion Shampoo for Hair Growth and Hair Fall Control  (300 ml),Wow Skin Science ,299,,TRUE,TRUE
Shampoo,21,SMPFKVGHRMZMP7J3,WOW SKIN SCIENCE Onion Shampoo for Hair Growth and Hair Fall Control  (300 ml),Wow Skin Science ,299,,TRUE,TRUE
Shampoo,22,SMPFGUN2ZC8JRYAF,HEAD & SHOULDERS Silky Black Shampoo  (650 ml),Head & Shoulders ,390,,TRUE,TRUE
Shampoo,23,SMPFGUN2ZC8JRYAF,HEAD & SHOULDERS Silky Black Shampoo  (650 ml),Head & Shoulders ,390,,TRUE,TRUE
Shampoo,24,SMPFGUN2ZC8JRYAF,HEAD & SHOULDERS Silky Black Shampoo  (650 ml),Head & Shoulders ,390,,TRUE,TRUE
Shampoo,25,SMPFNEHEEXG7M3KC,Kesh King Ayurvedic Scal & Hair Shampoo  (600 ml),Kesh King ,249,,TRUE,TRUE
Shampoo,26,SMPFNEHEEXG7M3KC,Kesh King Ayurvedic Scal & Hair Shampoo  (600 ml),Kesh King ,249,,TRUE,TRUE
Shampoo,27,SMPFNEHEEXG7M3KC,Kesh King Ayurvedic Scal & Hair Shampoo  (600 ml),Kesh King ,249,,TRUE,TRUE
Shampoo,28,SMPFYG2TYVHGJZB2,"HEAD & SHOULDERS Smooth and Silky, Anti Dandruff Shampoo  (1 L)",Head & Shoulders ,579,,TRUE,TRUE
Shampoo,29,SMPFYG2TYVHGJZB2,"HEAD & SHOULDERS Smooth and Silky, Anti Dandruff Shampoo  (1 L)",Head & Shoulders ,579,,TRUE,TRUE
Shampoo,30,SMPFYG2TYVHGJZB2,"HEAD & SHOULDERS Smooth and Silky, Anti Dandruff Shampoo  (1 L)",Head & Shoulders ,579,,TRUE,TRUE
Shampoo,31,SMPFGUN2VYZNNFS5,HEAD & SHOULDERS Anti-Dundruff Smooth & Silky Shampoo  (650 ml),Head & Shoulders ,396,,TRUE,TRUE
Shampoo,32,SMPFGUN2VYZNNFS5,HEAD & SHOULDERS Anti-Dundruff Smooth & Silky Shampoo  (650 ml),Head & Shoulders ,396,,TRUE,TRUE
Shampoo,33,SMPFGUN2VYZNNFS5,HEAD & SHOULDERS Anti-Dundruff Smooth & Silky Shampoo  (650 ml),Head & Shoulders ,396,,TRUE,TRUE
Shampoo,34,SMPG4GDBBRPZUDZD,"TRUNEXT Moroccan Argan Shampoo, Argan Moroccan Shampoo For Hair Fall Control And Better Hair Growth, Paraben Free And No Sulphate Natural Moroccan Argan Hair Shampoo, 300 ml  (300 ml)",Trunext ,279,,TRUE,TRUE
Shampoo,35,SMPG4GDBBRPZUDZD,"TRUNEXT Moroccan Argan Shampoo, Argan Moroccan Shampoo For Hair Fall Control And Better Hair Growth, Paraben Free And No Sulphate Natural Moroccan Argan Hair Shampoo, 300 ml  (300 ml)",Trunext ,279,,TRUE,TRUE
Shampoo,36,SMPG4GDBBRPZUDZD,"TRUNEXT Moroccan Argan Shampoo, Argan Moroccan Shampoo For Hair Fall Control And Better Hair Growth, Paraben Free And No Sulphate Natural Moroccan Argan Hair Shampoo, 300 ml  (300 ml)",Trunext ,279,,TRUE,TRUE
Shampoo,37,SMPFGMHKXGKBZMGU,Dabur Almond Shampoo,Dabur ,313,450,TRUE,TRUE
Shampoo,38,SMPFGMHKXGKBZMGU,Dabur Almond Shampoo,Dabur ,313,450,TRUE,TRUE
Shampoo,39,SMPFGMHKXGKBZMGU,Dabur Almond Shampoo,Dabur ,313,450,TRUE,TRUE
Shampoo,40,SMPFZT8CUJ97HVZM,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil & Pro-Vitamin B5 - No Parabens, Sulphates, Silicones, Color & Peg, 1000 ml",Wow Skin Science ,521,999,TRUE,TRUE
Shampoo,41,SMPFZT8CUJ97HVZM,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil & Pro-Vitamin B5 - No Parabens, Sulphates, Silicones, Color & Peg, 1000 ml",Wow Skin Science ,521,999,TRUE,TRUE
Shampoo,42,SMPFZT8CUJ97HVZM,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil & Pro-Vitamin B5 - No Parabens, Sulphates, Silicones, Color & Peg, 1000 ml",Wow Skin Science ,521,999,TRUE,TRUE
Shampoo,43,SMPFF5QHHUTFYYCZ,"HIMALAYA Anti-Hair Fall Shampoo,",Himalaya ,515,675,TRUE,TRUE
Shampoo,44,SMPFF5QHHUTFYYCZ,"HIMALAYA Anti-Hair Fall Shampoo,",Himalaya ,515,675,TRUE,TRUE
Shampoo,45,SMPFF5QHHUTFYYCZ,"HIMALAYA Anti-Hair Fall Shampoo,",Himalaya ,515,675,TRUE,TRUE
Shampoo,46,SMPG7RYYTWWPVQ5M,MamaEarth Almond Shampoo| For Healthy Hair Growth| Deep Nourishment| With Almond Oil and Vitamin E | Pore Paraben Free | SLS Free | Safe for Chemically Treated Hair | 100% Vegan  (250 ml),Mamaearth ,307,,TRUE,TRUE
Shampoo,47,SMPG7RYYTWWPVQ5M,MamaEarth Almond Shampoo| For Healthy Hair Growth| Deep Nourishment| With Almond Oil and Vitamin E | Pore Paraben Free | SLS Free | Safe for Chemically Treated Hair | 100% Vegan  (250 ml),Mamaearth ,307,,TRUE,TRUE
Shampoo,48,SMPG7RYYTWWPVQ5M,MamaEarth Almond Shampoo| For Healthy Hair Growth| Deep Nourishment| With Almond Oil and Vitamin E | Pore Paraben Free | SLS Free | Safe for Chemically Treated Hair | 100% Vegan  (250 ml),Mamaearth ,307,,TRUE,TRUE
Shampoo,49,SMPFMQRHEG3AQQDV,"MamaEarth Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin",Mamaearth ,424,499,TRUE,TRUE
Shampoo,50,SMPFMQRHEG3AQQDV,"MamaEarth Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin",Mamaearth ,424,499,TRUE,TRUE
Shampoo,51,SMPFMQRHEG3AQQDV,"MamaEarth Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control, with Onion Oil & Plant Keratin",Mamaearth ,424,499,TRUE,TRUE
Shampoo,52,SMPFZH5H8DYVGDAN,"L'Oréal Paris Dream Lengths Shampoo, 396ml  (396 ml)",L'Oréal Paris ,284,,TRUE,TRUE
Shampoo,53,SMPFZH5H8DYVGDAN,"L'Oréal Paris Dream Lengths Shampoo, 396ml  (396 ml)",L'Oréal Paris ,284,,TRUE,TRUE
Shampoo,54,SMPFZH5H8DYVGDAN,"L'Oréal Paris Dream Lengths Shampoo, 396ml  (396 ml)",L'Oréal Paris ,284,,TRUE,TRUE
Shampoo,55,SMPFH69ZXEXA6NZB,Kesh King Scalp and Hair Medicine Anti-hairfall Shampoo  (340 ml),Kesh King ,162,,TRUE,TRUE
Shampoo,56,SMPFH69ZXEXA6NZB,Kesh King Scalp and Hair Medicine Anti-hairfall Shampoo  (340 ml),Kesh King ,162,,TRUE,TRUE
Shampoo,57,SMPFH69ZXEXA6NZB,Kesh King Scalp and Hair Medicine Anti-hairfall Shampoo  (340 ml),Kesh King ,162,,TRUE,TRUE
Shampoo,58,SMPG5CMK37BJYVDG,"Phy Apple Cider Vinegar Shampoo | Complete Hair Health | Improves Scalp & Hair Health | No Sulphates, Parabens, Silicones | For All Hair Types  (200 ml)",Phy ,337,,TRUE,TRUE
Shampoo,59,SMPG5CMK37BJYVDG,"Phy Apple Cider Vinegar Shampoo | Complete Hair Health | Improves Scalp & Hair Health | No Sulphates, Parabens, Silicones | For All Hair Types  (200 ml)",Phy ,337,,TRUE,TRUE
Shampoo,60,SMPG5CMK37BJYVDG,"Phy Apple Cider Vinegar Shampoo | Complete Hair Health | Improves Scalp & Hair Health | No Sulphates, Parabens, Silicones | For All Hair Types  (200 ml)",Phy ,337,,TRUE,TRUE
Shampoo,61,SMPFRZXZZSGBFCHR,SUNSILK Stunning Black Shine  (1 L),Sunsilk ,513,,TRUE,TRUE
Shampoo,62,SMPFRZXZZSGBFCHR,SUNSILK Stunning Black Shine  (1 L),Sunsilk ,513,,TRUE,TRUE
Shampoo,63,SMPFRZXZZSGBFCHR,SUNSILK Stunning Black Shine  (1 L),Sunsilk ,513,,TRUE,TRUE
Shampoo,64,SMPFF9GY3PQZU6KV,DABUR VATIKA Henna and Amla Health Shampoo,Dabur Vatika ,244,445,TRUE,TRUE
Shampoo,65,SMPFF9GY3PQZU6KV,DABUR VATIKA Henna and Amla Health Shampoo,Dabur Vatika ,244,445,TRUE,TRUE
Shampoo,66,SMPFF9GY3PQZU6KV,DABUR VATIKA Henna and Amla Health Shampoo,Dabur Vatika ,244,445,TRUE,TRUE
Shampoo,67,SMPF8QN5NBZZ2PHJ,Kesh King Scalp and Hair Medicine Anti Hairfall Shampoo  (340 ml),Kesh King ,249,,FALSE,TRUE
Shampoo,68,SMPF8QN5NBZZ2PHJ,Kesh King Scalp and Hair Medicine Anti Hairfall Shampoo  (340 ml),Kesh King ,249,,FALSE,TRUE
Shampoo,69,SMPF8QN5NBZZ2PHJ,Kesh King Scalp and Hair Medicine Anti Hairfall Shampoo  (340 ml),Kesh King ,249,,FALSE,TRUE
Shampoo,70,SMPG9G3VJUHH8KXM,Love Beauty & Planet Apple Cider Vinegar & Jasmine Sulfate Free Shine Shampoo  (200 ml),Love Beauty & Planet ,350,,TRUE,TRUE
Shampoo,71,SMPG9G3VJUHH8KXM,Love Beauty & Planet Apple Cider Vinegar & Jasmine Sulfate Free Shine Shampoo  (200 ml),Love Beauty & Planet ,350,,TRUE,TRUE
Shampoo,72,SMPG9G3VJUHH8KXM,Love Beauty & Planet Apple Cider Vinegar & Jasmine Sulfate Free Shine Shampoo  (200 ml),Love Beauty & Planet ,350,,TRUE,TRUE
Shampoo,73,SMPETEEWHTTXKYTY,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (180 ml),Head & Shoulders ,145,,TRUE,TRUE
Shampoo,74,SMPETEEWHTTXKYTY,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (180 ml),Head & Shoulders ,145,,TRUE,TRUE
Shampoo,75,SMPETEEWHTTXKYTY,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (180 ml),Head & Shoulders ,145,,TRUE,TRUE
Shampoo,76,SMPFVKZRZKTWH5QU,PARK AVENUE Beer Shampoo Shiny and Bouncy,Park Avenue ,453,550,TRUE,TRUE
Shampoo,77,SMPFVKZRZKTWH5QU,PARK AVENUE Beer Shampoo Shiny and Bouncy,Park Avenue ,453,550,TRUE,TRUE
Shampoo,78,SMPFVKZRZKTWH5QU,PARK AVENUE Beer Shampoo Shiny and Bouncy,Park Avenue ,453,550,TRUE,TRUE
Shampoo,79,SMPG5DHY7UWUAHMW,L'Oréal Paris Dream Lengths Long Hair DREAMS KIT (With Paraben Free Restoring Shampoo 704ml + Detangling Conditioner 192.5ml + No haircut Cream Leave In Conditioner 50ml) (Pack of 3 Prodcuts),L'Oréal Paris ,901,1067,TRUE,TRUE
Shampoo,80,SMPG5DHY7UWUAHMW,L'Oréal Paris Dream Lengths Long Hair DREAMS KIT (With Paraben Free Restoring Shampoo 704ml + Detangling Conditioner 192.5ml + No haircut Cream Leave In Conditioner 50ml) (Pack of 3 Prodcuts),L'Oréal Paris ,901,1067,TRUE,TRUE
Shampoo,81,SMPG5DHY7UWUAHMW,L'Oréal Paris Dream Lengths Long Hair DREAMS KIT (With Paraben Free Restoring Shampoo 704ml + Detangling Conditioner 192.5ml + No haircut Cream Leave In Conditioner 50ml) (Pack of 3 Prodcuts),L'Oréal Paris ,901,1067,TRUE,TRUE
Shampoo,82,SMPFZH5HCFF8AKAY,"L'Oréal Paris Dream Lengths Shampoo, 704ml  (704 ml)",L'Oréal Paris ,552,,TRUE,TRUE
Shampoo,83,SMPFZH5HCFF8AKAY,"L'Oréal Paris Dream Lengths Shampoo, 704ml  (704 ml)",L'Oréal Paris ,552,,TRUE,TRUE
Shampoo,84,SMPFZH5HCFF8AKAY,"L'Oréal Paris Dream Lengths Shampoo, 704ml  (704 ml)",L'Oréal Paris ,552,,TRUE,TRUE
Shampoo,85,SMPGCQWGKWE7GTH9,L'Oréal Paris Total Repair 5 Shampoo 396ml with Conditioner 192.5ml FREE,L'Oréal Paris ,240,265,TRUE,TRUE
Shampoo,86,SMPGCQWGKWE7GTH9,L'Oréal Paris Total Repair 5 Shampoo 396ml with Conditioner 192.5ml FREE,L'Oréal Paris ,240,265,TRUE,TRUE
Shampoo,87,SMPGCQWGKWE7GTH9,L'Oréal Paris Total Repair 5 Shampoo 396ml with Conditioner 192.5ml FREE,L'Oréal Paris ,240,265,TRUE,TRUE
Shampoo,88,SMPD9FYFZTGBBT77,DOVE New Hair Fall Rescue Shampoo  (650 ml),Dove ,518,,TRUE,TRUE
Shampoo,89,SMPD9FYFZTGBBT77,DOVE New Hair Fall Rescue Shampoo  (650 ml),Dove ,518,,TRUE,TRUE
Shampoo,90,SMPD9FYFZTGBBT77,DOVE New Hair Fall Rescue Shampoo  (650 ml),Dove ,518,,TRUE,TRUE
Shampoo,91,SMPFSPKWFEZYHBXY,VIP Black Hair Color Shampoo  (180 ml),Vip ,415,,TRUE,TRUE
Shampoo,92,SMPFSPKWFEZYHBXY,VIP Black Hair Color Shampoo  (180 ml),Vip ,415,,TRUE,TRUE
Shampoo,93,SMPFSPKWFEZYHBXY,VIP Black Hair Color Shampoo  (180 ml),Vip ,415,,TRUE,TRUE
Shampoo,94,SSMG8ZH5G98TUMUG,WOW SKIN SCIENCE Apple Cider Vinegar Shampoo - Restores Shine & Smoothness,Wow Skin Science ,317,374,TRUE,TRUE
Shampoo,95,SSMG8ZH5G98TUMUG,WOW SKIN SCIENCE Apple Cider Vinegar Shampoo - Restores Shine & Smoothness,Wow Skin Science ,317,374,TRUE,TRUE
Shampoo,96,SSMG8ZH5G98TUMUG,WOW SKIN SCIENCE Apple Cider Vinegar Shampoo - Restores Shine & Smoothness,Wow Skin Science ,317,374,TRUE,TRUE
Shampoo,97,SMPFQGRFYWTKFMG6,Clinic Plus Strong & Long Shampoo,Clinic Plus ,633,699,TRUE,TRUE
Shampoo,98,SMPFQGRFYWTKFMG6,Clinic Plus Strong & Long Shampoo,Clinic Plus ,633,699,TRUE,TRUE
Shampoo,99,SMPFQGRFYWTKFMG6,Clinic Plus Strong & Long Shampoo,Clinic Plus ,633,699,TRUE,TRUE
Shampoo,100,SMPD9FYFA5QGANXK,DOVE Dryness Care Shampoo  (340 ml),Dove ,266,,TRUE,TRUE
Shampoo,101,SMPD9FYFA5QGANXK,DOVE Dryness Care Shampoo  (340 ml),Dove ,266,,TRUE,TRUE
Shampoo,102,SMPD9FYFA5QGANXK,DOVE Dryness Care Shampoo  (340 ml),Dove ,266,,TRUE,TRUE
Shampoo,103,SMPFEQJTHRJM6EH7,DOVE Healthy Ritual for Growing Hair Shampoo,Dove ,148,170,TRUE,TRUE
Shampoo,104,SMPFEQJTHRJM6EH7,DOVE Healthy Ritual for Growing Hair Shampoo,Dove ,148,170,TRUE,TRUE
Shampoo,105,SMPFEQJTHRJM6EH7,DOVE Healthy Ritual for Growing Hair Shampoo,Dove ,148,170,TRUE,TRUE
Shampoo,106,SSMG8ZG6WRAGUDFJ,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil",Wow Skin Science ,327,374,TRUE,TRUE
Shampoo,107,SSMG8ZG6WRAGUDFJ,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil",Wow Skin Science ,327,374,TRUE,TRUE
Shampoo,108,SSMG8ZG6WRAGUDFJ,"WOW SKIN SCIENCE Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil",Wow Skin Science ,327,374,TRUE,TRUE
Shampoo,109,SMPG4YZ3QBKEKMZZ,MamaEarth Onion Shampoo for Hair Growth & Hair Fall Control with Onion & Plant Keratin  (1 L),Mamaearth ,799,,TRUE,TRUE
Shampoo,110,SMPG4YZ3QBKEKMZZ,MamaEarth Onion Shampoo for Hair Growth & Hair Fall Control with Onion & Plant Keratin  (1 L),Mamaearth ,799,,TRUE,TRUE
Shampoo,111,SMPG4YZ3QBKEKMZZ,MamaEarth Onion Shampoo for Hair Growth & Hair Fall Control with Onion & Plant Keratin  (1 L),Mamaearth ,799,,TRUE,TRUE
Shampoo,112,SMPG6NXPHCH6UQAV,Vedix Anti Hairfall Shampoo - For Normal - Oily Hair,Vedix ,349,499,TRUE,TRUE
Shampoo,113,SMPG6NXPHCH6UQAV,Vedix Anti Hairfall Shampoo - For Normal - Oily Hair,Vedix ,349,499,TRUE,TRUE
Shampoo,114,SMPG6NXPHCH6UQAV,Vedix Anti Hairfall Shampoo - For Normal - Oily Hair,Vedix ,349,499,TRUE,TRUE
Shampoo,115,SMPE5JZY75HCFCRZ,L'Oréal Paris Total Repair 5 Shampoo,L'Oréal Paris ,135,,TRUE,TRUE
Shampoo,116,SMPE5JZY75HCFCRZ,L'Oréal Paris Total Repair 5 Shampoo,L'Oréal Paris ,135,,TRUE,TRUE
Shampoo,117,SMPE5JZY75HCFCRZ,L'Oréal Paris Total Repair 5 Shampoo,L'Oréal Paris ,135,,TRUE,TRUE
Shampoo,118,SMPFYG2TKZVPVRZF,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (1 L),Head & Shoulders ,526,,TRUE,TRUE
Shampoo,119,SMPFYG2TKZVPVRZF,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (1 L),Head & Shoulders ,526,,TRUE,TRUE
Shampoo,120,SMPFYG2TKZVPVRZF,HEAD & SHOULDERS Cool Menthol Anti-Dandruff Shampoo  (1 L),Head & Shoulders ,526,,TRUE,TRUE
Shampoo,-1,PSOFUZUZU5S439BW,Petwell Conditioning ALOEVERA Dog Shampoo  (200 ml),Petwell Pet Shampoo,220,,FALSE,FALSE
Shampoo,-1,SMPG4GCQZHGWRNM7,"TRUNEXT Apple Cider Vinegar Shampoo for All Type Of Hair, Apple Cider Shampoo for Men and Women Free from Chemicals, Mineral Oils,300 ml  (300 ml)",Trunext Shampoo,244,,TRUE,FALSE
Shampoo,-1,HSYFA9HEZYNAYTVP,THE MAN COMPANY Argan & Mint Moustache Beard Cream  (50 g),The Man Company Hair Styling,269,,TRUE,FALSE
Shampoo,-1,FCWEZBFAZX6HBXE6,"Organic Harvest 3-in-1  For Women, Daily Use, Remove Excess Oil & Dead Skin Cells, Cleansing, Lightening & Brightening, Rejuvenating, Nourishing, Prevent From Skin Darkening,100% Organic,Paraben & Sulphate Free Face Wash  (100 g)",Organic Harvest Face Wash,296,,TRUE,FALSE
Shampoo,-1,HOLFVFMEHYABZ7YM,"THE INDIE EARTH RED ONION HAIR GROWTH OIL WITH PURE ARGAN, JOJOBA, ROSEMARY, BLACK SEED OIL IN PUREST FORM VERY EFFECTIVELY CONTROL HAIR LOSS, PROMOTES HAIR GROWTH 100% NATURAL HAIR FOOD 200ml/6.76 fl.oz Hair Oil  (200 ml)",The Indie Earth Hair Oil,472,,TRUE,FALSE
Shampoo,-1,HOLFVFGHDH4KAPVJ,UrbanBotanics Pure Cold Pressed Castor Oil For Skin &  Hair Oil  (200 ml),Urbanbotanics Hair Oil,189,,TRUE,FALSE
Shampoo,-1,HOLGDZ7TPGP7XCT5,REGLET Adivasi Herbal Premium quality hair oil for hair Regrowth Hair Oil  (60 ml),Reglet Hair Oil,150,,TRUE,FALSE
Shampoo,-1,CNDGYTWGQYYRUZZS,"Pilgrim Argan Oil Hair Conditioner For Dry Fizzy Hair | No Parabens, Sulphate | Discover Soft and Silky Hair | Hair Fall Control | All Hair Types | Men and Women | Korean Beauty | 200ml",Pilgrim Conditioner,380,400,TRUE,FALSE
Shampoo,-1,CBKG9JEADCRQQTHV,"Vedix Customised Hair Fall Control Combo Pack | Ayurvedic Hair Oil & Ayurvedic shampoo for Hair Fall | Normal -Oily Scalp | for Straight Hair | Anti Hair Fall Kit, 200 ml",Vedix Hair Care Combo,871,1398,TRUE,FALSE
Shampoo,-1,SMPGAU3ZEV8SHJHQ,"Dot & Key Moringa Argan Oil Hairfall Control Shampoo, Keratin for Dry Hair, Sulphate Free",Dot & Key Shampoo,485,695,TRUE,FALSE
Shampoo,-1,HTTGYZHHFYYW5ZGT,mCaffeine Anti Dandruff Coffee Scalp Scrub with 99% Dandruff Control Treatment  (250 g),Mcaffeine Hair Treatment,495,,TRUE,FALSE
Shampoo,-1,HOLFDZHGADWSGM9J,WOW SKIN SCIENCE Onion Hair Oil for Hair Growth and Hair Fall Control Hair Oil,Wow Skin Science Hair Oil,430,599,TRUE,FALSE
Shampoo,-1,SMPG44NYKZ4ZERWT,Plum Ginseng Gentle Rinse Shampoo | For Hair Fall Control | Prevents Breakage & Strengthens Strands | Gentle Shampoo | Contains Ginseng and Hibiscus Extract | Sulphate-Free and Silicone-Free |100% Vegan  (300 ml),Plum Shampoo,522,,TRUE,FALSE
Shampoo,-1,HTTF59BCNCHZTJ7G,"Indus Valley Bio Organic Natural Neem Powder, Chemical Free Hair Cleanser For Healthy Hair  (100 g)",Indus Valley Hair Treatment,179,,TRUE,FALSE
Shampoo,-1,HTTGD5FC2HJ8X3ZU,7 Days Spa Cream for Dry & Damaged Hair Spa Cream for Weak & Frizzy Hair  (100 g),7 Days Hair Treatment,270,,TRUE,FALSE
Shampoo,-1,SMPFX9Y9TFKWS4QB,Khadi Essentials Red Onion Shampoo for Hair Growth For Men and Women  (200 ml),Khadi Essentials Shampoo,475,,TRUE,FALSE
Shampoo,-1,HTTG5QTDZQZ5RHHB,"Wrixty Red Onion Hair Mask with Keratin | Hair Mask for Hair Growth | Hair Mask for Smoothening, Strong & Thick, Nourished and Frizz Free Hair Mask | Onion Hair Mask for Hair fall Control | Hair Spa Treatment Hair Mask for Dry and Frizzy Hair.",Wrixty Hair Treatment,198,599,TRUE,FALSE
Shampoo,-1,CNDGADAXRYHXFPSX,WOW SKIN SCIENCE Onion Conditioner For Dandruff/Hairfall/Curly Hair/Damaged Hair  (300 ml),Wow Skin Science Conditioner,389,,TRUE,FALSE
Shampoo,-1,SMPG7ZKVD9HZUGE6,Mother Sparsh Onion Shampoo,Mother Sparsh Shampoo,359,399,TRUE,FALSE
Shampoo,-1,HTTGCR6HFGWTF2BH,Kayamaya 100% Herbal Fenugreek Powder (Methi Powder)  (100 g),Kayamaya Hair Treatment,169,,TRUE,FALSE
Shampoo,-1,SMPFNQPDZCNQBVKG,Wrixty Red onion hair shampoo Free from SLS And PLS All Hair Types  (300 ml),Wrixty Shampoo,191,,TRUE,FALSE
Shampoo,-1,HTTEPTMYRT3FG2RT,Indus Valley BIO Organic Herbal Amla + Shikakai + Reetha Powder- Combo Pack of 3-in-1  (300 g),Indus Valley Hair Treatment,426,,TRUE,FALSE
Shampoo,-1,SMPGH4NCGGMJPZZR,EARTHY SECRETS Anti Dandruff Shampoo with Tee Tree & Ginger Oil,Earthy Secrets Shampoo,449,599,TRUE,FALSE
Shampoo,-1,SMPG7WTZZGHPUZWE,Vedix Ayurvedic Dhavath Hair fall Shampoo For Men With Gunja + Bhringraj + Quinoa Customized For Normal - Oily Hair - Customized Ayurveda For Hair Growth in Men - 100ml…  (100 ml),Vedix Shampoo,349,,TRUE,FALSE
Shampoo,-1,HTTG65ZCTDZEAGYU,Mother Sparsh Ginger & Neem Anti-Dandruff Hair Lep-100GM,Mother Sparsh Hair Treatment,525,599,TRUE,FALSE
Shampoo,-1,SMPG794FTNAH4RBY,Vedix Ayurvedic Dandruff Care Vardara Deep Conditioning Shampoo for Men for Dry Hair  (100 ml),Vedix Shampoo,349,,TRUE,FALSE
Shampoo,-1,SMPGFZYGGKYZGHAK,look hair Onion Oil and Onion Shampoo  (500 ml),Look Hair Shampoo,399,,TRUE,FALSE
Shampoo,-1,HTTFTZKYZ9NUMFUF,Natural health Products Brahmi Powder for chemical free Hair Cleanser for Healthy Hair & scalp Treatment  (200 g),Natural Health Products Hair Treatment,127,,FALSE,FALSE
Shampoo,-1,SMPF6HFGURZAWPRK,khadi natural herbal Amla & Bringraj Shampoo 200 ml - Paraben Free Organic Shampoo  (200 ml),Khadi Natural Herbal Shampoo,270,,TRUE,FALSE
