ASIN,Details Tag,Marketplace,Present
SMPFWPEAKPM6DMZG,Country of Origin,FLIPKART,False
SMPFWPEAKPM6DMZG,Container Type,FLIPKART,True
SMPFWPEAKPM6DMZG,Composition,FLIPKART,True
SMPFWPAPDWFZHD26,pack_of,FLIPKART,True
SMPFWPAPDWFZHD26,Ideal For,FLIPKART,True
SMPFWPAPDWFZHD26,Hair Type,FLIPKART,True
SMPFWPAPDWFZHD26,Applied For,FLIPKART,True
SMPFWPAPDWFZHD26,Country of Origin,FLIPKART,False
SMPFWPAPDWFZHD26,Container Type,FLIPKART,True
SMPFWPAPDWFZHD26,Composition,FLIPKART,True
SMPFWPAPHFRNZGHH,pack_of,FLIPKART,True
SMPFWPAPHFRNZGHH,Ideal For,FLIPKART,True
SMPFWPAPHFRNZGHH,Hair Type,FLIPKART,True
SMPFWPAPHFRNZGHH,Applied For,FLIPKART,True
SMPFWPAPHFRNZGHH,Country of Origin,FLIPKART,False
SMPFWPAPHFRNZGHH,Container Type,FLIPKART,True
SMPFWPAPHFRNZGHH,Composition,FLIPKART,True
SMPFWPAP9DBKGGWS,pack_of,FLIPKART,True
SMPFWPAP9DBKGGWS,Ideal For,FLIPKART,True
SMPFWPAP9DBKGGWS,Hair Type,FLIPKART,True
SMPFWPAP9DBKGGWS,Applied For,FLIPKART,True
SMPFWPAP9DBKGGWS,Country of Origin,FLIPKART,False
SMPFWPAP9DBKGGWS,Container Type,FLIPKART,True
SMPFWPAP9DBKGGWS,Composition,FLIPKART,True
SMPFWPAP9DBKGGWS,pack_of,FLIPKART,True
SMPFWPAP9DBKGGWS,Ideal For,FLIPKART,True
SMPFWPAP9DBKGGWS,Hair Type,FLIPKART,True
SMPFWPAP9DBKGGWS,Applied For,FLIPKART,True
SMPFWPAP9DBKGGWS,Country of Origin,FLIPKART,False
SMPFWPAP9DBKGGWS,Container Type,FLIPKART,True
SMPFWPAP9DBKGGWS,Composition,FLIPKART,True
SMPFWPAPRTC9J6EK,pack_of,FLIPKART,True
SMPFWPAPRTC9J6EK,Ideal For,FLIPKART,True
SMPFWPAPRTC9J6EK,Hair Type,FLIPKART,True
SMPFWPAPRTC9J6EK,Applied For,FLIPKART,True
SMPFWPAPRTC9J6EK,Country of Origin,FLIPKART,False
SMPFWPAPRTC9J6EK,Container Type,FLIPKART,True
SMPFWPAPRTC9J6EK,Composition,FLIPKART,True
CNDD9ZYZSX8FHQFH,pack_of,FLIPKART,True
CNDD9ZYZSX8FHQFH,Ideal For,FLIPKART,True
CNDD9ZYZSX8FHQFH,Hair Type,FLIPKART,True
CNDD9ZYZSX8FHQFH,Applied For,FLIPKART,True
CNDD9ZYZSX8FHQFH,Country of Origin,FLIPKART,False
CNDD9ZYZSX8FHQFH,Container Type,FLIPKART,True
CNDD9ZYZSX8FHQFH,Composition,FLIPKART,True
SMPGGDWP9DX69EC7,pack_of,FLIPKART,True
SMPGGDWP9DX69EC7,Ideal For,FLIPKART,True
SMPGGDWP9DX69EC7,Hair Type,FLIPKART,True
SMPGGDWP9DX69EC7,Applied For,FLIPKART,True
SMPGGDWP9DX69EC7,Country of Origin,FLIPKART,False
SMPGGDWP9DX69EC7,Container Type,FLIPKART,True
SMPGGDWP9DX69EC7,Composition,FLIPKART,False
SMPFWPEA7JAFGBRV,pack_of,FLIPKART,True
SMPFWPEA7JAFGBRV,Ideal For,FLIPKART,True
SMPFWPEA7JAFGBRV,Hair Type,FLIPKART,True
SMPFWPEA7JAFGBRV,Applied For,FLIPKART,True
SMPFWPEA7JAFGBRV,Country of Origin,FLIPKART,False
SMPFWPEA7JAFGBRV,Container Type,FLIPKART,True
SMPFWPEA7JAFGBRV,Composition,FLIPKART,True
SMPGCQWGKWE7GTH9,pack_of,FLIPKART,True
SMPGCQWGKWE7GTH9,Ideal For,FLIPKART,True
SMPGCQWGKWE7GTH9,Hair Type,FLIPKART,True
SMPGCQWGKWE7GTH9,Applied For,FLIPKART,True
SMPGCQWGKWE7GTH9,Country of Origin,FLIPKART,True
SMPGCQWGKWE7GTH9,Container Type,FLIPKART,True
SMPGCQWGKWE7GTH9,Composition,FLIPKART,False
SMPEJ9FFJAHGEAZT,pack_of,GROCERY,True
SMPEJ9FFJAHGEAZT,Ideal For,GROCERY,True
SMPEJ9FFJAHGEAZT,Hair Type,GROCERY,True
SMPEJ9FFJAHGEAZT,Applied For,GROCERY,True
SMPEJ9FFJAHGEAZT,Country of Origin,GROCERY,False
SMPEJ9FFJAHGEAZT,Container Type,GROCERY,True
SMPEJ9FFJAHGEAZT,Composition,GROCERY,True
SMPG5DHY7UWUAHMW,pack_of,FLIPKART,True
SMPG5DHY7UWUAHMW,Ideal For,FLIPKART,True
SMPG5DHY7UWUAHMW,Hair Type,FLIPKART,True
SMPG5DHY7UWUAHMW,Applied For,FLIPKART,True
SMPG5DHY7UWUAHMW,Country of Origin,FLIPKART,True
SMPG5DHY7UWUAHMW,Container Type,FLIPKART,True
SMPG5DHY7UWUAHMW,Composition,FLIPKART,False
SMPF2RD3MKHH2UXD,pack_of,FLIPKART,True
SMPF2RD3MKHH2UXD,Ideal For,FLIPKART,True
SMPF2RD3MKHH2UXD,Hair Type,FLIPKART,True
SMPF2RD3MKHH2UXD,Applied For,FLIPKART,True
SMPF2RD3MKHH2UXD,Country of Origin,FLIPKART,False
SMPF2RD3MKHH2UXD,Container Type,FLIPKART,True
SMPF2RD3MKHH2UXD,Composition,FLIPKART,True
SMPEJ9FFSY56YDB2,pack_of,GROCERY,True
SMPEJ9FFSY56YDB2,Ideal For,GROCERY,True
SMPEJ9FFSY56YDB2,Hair Type,GROCERY,True
SMPEJ9FFSY56YDB2,Applied For,GROCERY,True
SMPEJ9FFSY56YDB2,Country of Origin,GROCERY,False
SMPEJ9FFSY56YDB2,Container Type,GROCERY,True
SMPEJ9FFSY56YDB2,Composition,GROCERY,True
SMPF3RY6H7AGTDJ7,pack_of,FLIPKART,True
SMPF3RY6H7AGTDJ7,Ideal For,FLIPKART,True
SMPF3RY6H7AGTDJ7,Hair Type,FLIPKART,True
SMPF3RY6H7AGTDJ7,Applied For,FLIPKART,True
SMPF3RY6H7AGTDJ7,Country of Origin,FLIPKART,False
SMPF3RY6H7AGTDJ7,Container Type,FLIPKART,True
SMPF3RY6H7AGTDJ7,Composition,FLIPKART,True
SMPGGDWPAQCJPWRQ,pack_of,FLIPKART,True
SMPGGDWPAQCJPWRQ,Ideal For,FLIPKART,True
SMPGGDWPAQCJPWRQ,Hair Type,FLIPKART,True
SMPGGDWPAQCJPWRQ,Applied For,FLIPKART,True
SMPGGDWPAQCJPWRQ,Country of Origin,FLIPKART,False
SMPGGDWPAQCJPWRQ,Container Type,FLIPKART,True
SMPGGDWPAQCJPWRQ,Composition,FLIPKART,False
SMPGGDWPAQCJPWRQ,pack_of,FLIPKART,True
SMPGGDWPAQCJPWRQ,Ideal For,FLIPKART,True
SMPGGDWPAQCJPWRQ,Hair Type,FLIPKART,True
SMPGGDWPAQCJPWRQ,Applied For,FLIPKART,True
SMPGGDWPAQCJPWRQ,Country of Origin,FLIPKART,False
SMPGGDWPAQCJPWRQ,Container Type,FLIPKART,True
SMPGGDWPAQCJPWRQ,Composition,FLIPKART,False
SMPFUHM82QPRBMR8,pack_of,FLIPKART,True
SMPFUHM82QPRBMR8,Ideal For,FLIPKART,True
SMPFUHM82QPRBMR8,Hair Type,FLIPKART,True
SMPFUHM82QPRBMR8,Applied For,FLIPKART,True
SMPFUHM82QPRBMR8,Country of Origin,FLIPKART,False
SMPFUHM82QPRBMR8,Container Type,FLIPKART,True
SMPFUHM82QPRBMR8,Composition,FLIPKART,False
SMPFJ3FY4YFGMFFU,pack_of,FLIPKART,False
SMPFJ3FY4YFGMFFU,Ideal For,FLIPKART,True
SMPFJ3FY4YFGMFFU,Hair Type,FLIPKART,True
SMPFJ3FY4YFGMFFU,Applied For,FLIPKART,True
SMPFJ3FY4YFGMFFU,Country of Origin,FLIPKART,False
SMPFJ3FY4YFGMFFU,Container Type,FLIPKART,True
SMPFJ3FY4YFGMFFU,Composition,FLIPKART,True
SMPEJ9FFT8KXXUUH,pack_of,FLIPKART,True
SMPEJ9FFT8KXXUUH,Ideal For,FLIPKART,True
SMPEJ9FFT8KXXUUH,Hair Type,FLIPKART,True
SMPEJ9FFT8KXXUUH,Applied For,FLIPKART,True
SMPEJ9FFT8KXXUUH,Country of Origin,FLIPKART,False
SMPEJ9FFT8KXXUUH,Container Type,FLIPKART,True
SMPEJ9FFT8KXXUUH,Composition,FLIPKART,True
SMPG2J5GAUGKGA4P,pack_of,FLIPKART,True
SMPG2J5GAUGKGA4P,Ideal For,FLIPKART,True
SMPG2J5GAUGKGA4P,Hair Type,FLIPKART,True
SMPG2J5GAUGKGA4P,Applied For,FLIPKART,True
SMPG2J5GAUGKGA4P,Country of Origin,FLIPKART,True
SMPG2J5GAUGKGA4P,Container Type,FLIPKART,True
SMPG2J5GAUGKGA4P,Composition,FLIPKART,False
SMPG2J5GAUGKGA4P,pack_of,FLIPKART,True
SMPG2J5GAUGKGA4P,Ideal For,FLIPKART,True
SMPG2J5GAUGKGA4P,Hair Type,FLIPKART,True
SMPG2J5GAUGKGA4P,Applied For,FLIPKART,True
SMPG2J5GAUGKGA4P,Country of Origin,FLIPKART,True
SMPG2J5GAUGKGA4P,Container Type,FLIPKART,True
SMPG2J5GAUGKGA4P,Composition,FLIPKART,False
SMPEJ9FFNHDW5HBH,pack_of,GROCERY,True
SMPEJ9FFNHDW5HBH,Ideal For,GROCERY,True
SMPEJ9FFNHDW5HBH,Hair Type,GROCERY,True
SMPEJ9FFNHDW5HBH,Applied For,GROCERY,True
SMPEJ9FFNHDW5HBH,Country of Origin,GROCERY,False
SMPEJ9FFNHDW5HBH,Container Type,GROCERY,True
SMPEJ9FFNHDW5HBH,Composition,GROCERY,True
SMPG9MRZ5W9WFT9B,pack_of,FLIPKART,True
SMPG9MRZ5W9WFT9B,Ideal For,FLIPKART,True
SMPG9MRZ5W9WFT9B,Hair Type,FLIPKART,True
SMPG9MRZ5W9WFT9B,Applied For,FLIPKART,True
SMPG9MRZ5W9WFT9B,Country of Origin,FLIPKART,True
SMPG9MRZ5W9WFT9B,Container Type,FLIPKART,True
SMPG9MRZ5W9WFT9B,Composition,FLIPKART,False
SMPGCQWFBHPAUP7Y,pack_of,FLIPKART,True
SMPGCQWFBHPAUP7Y,Ideal For,FLIPKART,True
SMPGCQWFBHPAUP7Y,Hair Type,FLIPKART,True
SMPGCQWFBHPAUP7Y,Applied For,FLIPKART,True
SMPGCQWFBHPAUP7Y,Country of Origin,FLIPKART,True
SMPGCQWFBHPAUP7Y,Container Type,FLIPKART,True
SMPGCQWFBHPAUP7Y,Composition,FLIPKART,False
SMPGGDWPGV937WGZ,pack_of,FLIPKART,True
SMPGGDWPGV937WGZ,Ideal For,FLIPKART,True
SMPGGDWPGV937WGZ,Hair Type,FLIPKART,True
SMPGGDWPGV937WGZ,Applied For,FLIPKART,True
SMPGGDWPGV937WGZ,Country of Origin,FLIPKART,False
SMPGGDWPGV937WGZ,Container Type,FLIPKART,True
SMPGGDWPGV937WGZ,Composition,FLIPKART,False
SMPF3RY6FGGM9KHY,pack_of,GROCERY,True
SMPF3RY6FGGM9KHY,Ideal For,GROCERY,True
SMPF3RY6FGGM9KHY,Hair Type,GROCERY,True
SMPF3RY6FGGM9KHY,Applied For,GROCERY,True
SMPF3RY6FGGM9KHY,Country of Origin,GROCERY,False
SMPF3RY6FGGM9KHY,Container Type,GROCERY,True
SMPF3RY6FGGM9KHY,Composition,GROCERY,True
SMPGGDWPMJHGQCFT,pack_of,FLIPKART,True
SMPGGDWPMJHGQCFT,Ideal For,FLIPKART,True
SMPGGDWPMJHGQCFT,Hair Type,FLIPKART,True
SMPGGDWPMJHGQCFT,Applied For,FLIPKART,True
SMPGGDWPMJHGQCFT,Country of Origin,FLIPKART,False
SMPGGDWPMJHGQCFT,Container Type,FLIPKART,True
SMPGGDWPMJHGQCFT,Composition,FLIPKART,False
