ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified
SMPFKXTYAXBTFDR9,Safinaz Banu,5,Best in the market!,2022-08-05 00:00:00,It's very good shampoo for hair fall control I am using it from  one month and it's control my hair fall problem it's awesome,shampoo,0.9021971821784973,0.699999988079071,3.799999952316284,FLIPKART,0,0,"Certified Buyer , Chamarajanagar District"
SMPFKXTYAXBTFDR9,Safinaz Banu,5,Best in the market!,2022-08-05 00:00:00,It's very good shampoo for hair fall control I am using it from  one month and it's control my hair fall problem it's awesome,hair fall control,0.05718369781970978,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Chamarajanagar District"
SMPFKXTYAXBTFDR9,Safinaz Banu,5,Best in the market!,2022-08-05 00:00:00,It's very good shampoo for hair fall control I am using it from  one month and it's control my hair fall problem it's awesome,hair fall problem,0.04061911627650261,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Chamarajanagar District"
SMPFKXTYAXBTFDR9,Poornima gupta,1,Worst experience ever!,2022-02-26 00:00:00,After applying this shamppo more hair fall started not a good shampoo,hair fall,0.7066824436187744,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Mumbai"
SMPFKXTYAXBTFDR9,Poornima gupta,1,Worst experience ever!,2022-02-26 00:00:00,After applying this shamppo more hair fall started not a good shampoo,shampoo,0.293317586183548,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Mumbai"
SMPFKXTYAXBTFDR9,Jayanta  Ghosh,5,Must buy!,2021-12-26 00:00:00,I just love it❤ it's really awsome product,product,1.0,0.8999999761581421,2.799999952316284,FLIPKART,0,0,"Certified Buyer , Adra"
SMPFKXTYAXBTFDR9,Aarohi Maddheshiya,4,Nice product,2021-10-26 00:00:00,"Packaging is good and delivery is super fast in 2 days  , fragrance is also mild and overall good product, I reviewed on this  after using it",fragrance,0.46916863322257996,0.699999988079071,1.399999976158142,FLIPKART,0,0,"Certified Buyer , Bakshi Ka Talab"
SMPFKXTYAXBTFDR9,Aarohi Maddheshiya,4,Nice product,2021-10-26 00:00:00,"Packaging is good and delivery is super fast in 2 days  , fragrance is also mild and overall good product, I reviewed on this  after using it",Packaging,0.3673742711544037,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Bakshi Ka Talab"
SMPFKXTYAXBTFDR9,Aarohi Maddheshiya,4,Nice product,2021-10-26 00:00:00,"Packaging is good and delivery is super fast in 2 days  , fragrance is also mild and overall good product, I reviewed on this  after using it",delivery,0.16345709562301636,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Bakshi Ka Talab"
SMPFKXTYAXBTFDR9,Flipkart Customer,2,Could be way better,2021-08-31 00:00:00,"It makes your very dry,frizzy after washing lots of hairfall.i would recommned not to purchase.",lots,1.0,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Thane"
SMPFKXTYAXBTFDR9,Flipkart Customer,4,Pretty good,2021-07-31 00:00:00,My hairs are very thin when I used this shampoo we feel very heavy and volumes hair.,hairs,0.6050958633422852,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Udaipur"
SMPFKXTYAXBTFDR9,Flipkart Customer,4,Pretty good,2021-07-31 00:00:00,My hairs are very thin when I used this shampoo we feel very heavy and volumes hair.,shampoo,0.17831498384475708,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Udaipur"
SMPFKXTYAXBTFDR9,Flipkart Customer,4,Pretty good,2021-07-31 00:00:00,My hairs are very thin when I used this shampoo we feel very heavy and volumes hair.,volumes,0.12005900591611862,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Udaipur"
SMPFKXTYAXBTFDR9,Flipkart Customer,4,Pretty good,2021-07-31 00:00:00,My hairs are very thin when I used this shampoo we feel very heavy and volumes hair.,hair,0.09653013199567795,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Udaipur"
SMPFYG2TZBXARJAG,Shilpi Bera,5,Awesome,2022-08-20 00:00:00,It's really good for hair ☺️,hair,1.0,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Ghatal"
SMPFYG2TZBXARJAG,Flipkart Customer,5,Must buy!,2022-08-20 00:00:00,It is really best 👌 my hair is totally free from dandruff and itching.,hair,0.7831270098686218,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Nayabazar"
SMPFYG2TZBXARJAG,Flipkart Customer,5,Must buy!,2022-08-20 00:00:00,It is really best 👌 my hair is totally free from dandruff and itching.,dandruff,0.2168729603290558,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Nayabazar"
SMPFYG2TZBXARJAG,Arbaz Ohdar,5,Worth every penny,2022-07-26 00:00:00,Best price on this product,price,0.6507119536399841,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Gumla District"
SMPFYG2TZBXARJAG,Arbaz Ohdar,5,Worth every penny,2022-07-26 00:00:00,Best price on this product,product,0.34928804636001587,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Gumla District"
SMPFYG2TZBXARJAG,Puja Dey,5,Just wow!,2022-07-26 00:00:00,Awesome product. It's really worked,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Maslandapur"
SMPFYG2TZBXARJAG,Taraknath Mondal,5,Wonderful,2022-07-26 00:00:00,It is very good and useful product.  Head & shoulders company is great company for me.❤️❤️❤️,company,0.459584504365921,0.699999988079071,1.5,FLIPKART,0,0,"Certified Buyer , Nalahati"
SMPFYG2TZBXARJAG,Taraknath Mondal,5,Wonderful,2022-07-26 00:00:00,It is very good and useful product.  Head & shoulders company is great company for me.❤️❤️❤️,product,0.2995305061340332,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Nalahati"
SMPFYG2TZBXARJAG,Taraknath Mondal,5,Wonderful,2022-07-26 00:00:00,It is very good and useful product.  Head & shoulders company is great company for me.❤️❤️❤️,Head,0.12044248729944229,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Nalahati"
SMPFYG2TZBXARJAG,Taraknath Mondal,5,Wonderful,2022-07-26 00:00:00,It is very good and useful product.  Head & shoulders company is great company for me.❤️❤️❤️,shoulders,0.12044248729944229,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Nalahati"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Just wow!,2022-06-26 00:00:00,I love this product... ❤️ also Fragrance....😌,product,0.6920413970947266,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , North Delhi"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Just wow!,2022-06-26 00:00:00,I love this product... ❤️ also Fragrance....😌,❤️,0.20253145694732666,0.5,0.5,FLIPKART,0,0,"Certified Buyer , North Delhi"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Just wow!,2022-06-26 00:00:00,I love this product... ❤️ also Fragrance....😌,Fragrance,0.10542715340852737,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , North Delhi"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Just wow!,2021-09-26 00:00:00,Best shampoo for hair fall I liked it,shampoo,0.6893193125724792,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bulandshahr District"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Just wow!,2021-09-26 00:00:00,Best shampoo for hair fall I liked it,hair fall,0.31068068742752075,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Bulandshahr District"
SMPFWPEAKPM6DMZG,Flipkart Customer,2,Not good,2021-07-31 00:00:00,I didn't like this product. More hairfall after using this shampoo. I suggest to go for loreal hair color protect shampoo instead of this.,product,0.49804994463920593,-0.800000011920929,0.800000011920929,FLIPKART,0,1,"Certified Buyer , Narayanpet District"
SMPFWPEAKPM6DMZG,Flipkart Customer,2,Not good,2021-07-31 00:00:00,I didn't like this product. More hairfall after using this shampoo. I suggest to go for loreal hair color protect shampoo instead of this.,shampoo,0.18077652156352997,0.10000000149011612,0.10000000149011612,FLIPKART,0,1,"Certified Buyer , Narayanpet District"
SMPFWPEAKPM6DMZG,Flipkart Customer,2,Not good,2021-07-31 00:00:00,I didn't like this product. More hairfall after using this shampoo. I suggest to go for loreal hair color protect shampoo instead of this.,hairfall,0.17651546001434326,0.20000000298023224,0.20000000298023224,FLIPKART,0,1,"Certified Buyer , Narayanpet District"
SMPFWPEAKPM6DMZG,Flipkart Customer,2,Not good,2021-07-31 00:00:00,I didn't like this product. More hairfall after using this shampoo. I suggest to go for loreal hair color protect shampoo instead of this.,shampoo,0.09626861661672592,0.0,0.0,FLIPKART,0,1,"Certified Buyer , Narayanpet District"
SMPFWPEAKPM6DMZG,Flipkart Customer,2,Not good,2021-07-31 00:00:00,I didn't like this product. More hairfall after using this shampoo. I suggest to go for loreal hair color protect shampoo instead of this.,hair color,0.04838944226503372,0.0,0.0,FLIPKART,0,1,"Certified Buyer , Narayanpet District"
SMPFWPEAKPM6DMZG,Flipkart Customer,5,Great product,2021-07-31 00:00:00,Nice product thank you flipkart,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Kolkata"
SMPFWPEAKPM6DMZG,Aakash Vijay,4,Wonderful,2021-07-31 00:00:00,Very effective for hair fall,hair fall,1.0,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Navi Mumbai"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,bio kelp shampoo,0.31434473395347595,-0.30000001192092896,0.30000001192092896,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,ocean kelp,0.1597578078508377,-0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,product,0.10126952081918716,-0.30000001192092896,0.30000001192092896,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,product,0.09773827344179153,-0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,eyes,0.08831944316625595,-0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,return policy,0.08125881105661392,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,waste,0.06873904913663864,-0.30000001192092896,0.30000001192092896,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,app,0.04455413669347763,-0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Absolute rubbish!,2022-07-26 00:00:00,Ordered bio kelp shampoo received ocean kelp...don't you have eyes to check before sending the product...this product don't have return policy...what I have to do with this...waste of money by using this app,money,0.044018227607011795,-0.30000001192092896,0.30000001192092896,FLIPKART,1,0,"Certified Buyer , Peddapuram"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Don't waste your money,2022-07-26 00:00:00,"worst product , hair fall start",product,0.6507119536399841,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Patna"
SMPFVWAZA427QJHQ,Flipkart Customer,1,Don't waste your money,2022-07-26 00:00:00,"worst product , hair fall start",hair fall start,0.34928804636001587,-0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Patna"
SMPFVWAZA427QJHQ,Simranjeet Singh,5,Best in the market!,2022-05-26 00:00:00,It really works on my hair...hair damage control & also my hairs got silky,hair,0.37387678027153015,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Pehowa"
SMPFVWAZA427QJHQ,Simranjeet Singh,5,Best in the market!,2022-05-26 00:00:00,It really works on my hair...hair damage control & also my hairs got silky,hair damage control,0.35734736919403076,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Pehowa"
SMPFVWAZA427QJHQ,Simranjeet Singh,5,Best in the market!,2022-05-26 00:00:00,It really works on my hair...hair damage control & also my hairs got silky,hairs,0.2687758505344391,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Pehowa"
SMPFVWAZA427QJHQ,Flipkart Customer,5,Simply awesome,2022-02-26 00:00:00,"I thought that it will be so small but it's very large feel the good result in first wash got soft hair , feel free Lil of dandruff etc love it go for it",result,0.3865470290184021,0.5,0.5,FLIPKART,1,0,"Certified Buyer , Ranchi"
SMPFVWAZA427QJHQ,Flipkart Customer,5,Simply awesome,2022-02-26 00:00:00,"I thought that it will be so small but it's very large feel the good result in first wash got soft hair , feel free Lil of dandruff etc love it go for it",wash,0.28180554509162903,0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Ranchi"
SMPFVWAZA427QJHQ,Flipkart Customer,5,Simply awesome,2022-02-26 00:00:00,"I thought that it will be so small but it's very large feel the good result in first wash got soft hair , feel free Lil of dandruff etc love it go for it",dandruff,0.21451762318611145,0.4000000059604645,0.4000000059604645,FLIPKART,1,0,"Certified Buyer , Ranchi"
SMPFVWAZA427QJHQ,Flipkart Customer,5,Simply awesome,2022-02-26 00:00:00,"I thought that it will be so small but it's very large feel the good result in first wash got soft hair , feel free Lil of dandruff etc love it go for it",hair,0.06025799363851547,0.5,0.5,FLIPKART,1,0,"Certified Buyer , Ranchi"
SMPFVWAZA427QJHQ,Flipkart Customer,5,Simply awesome,2022-02-26 00:00:00,"I thought that it will be so small but it's very large feel the good result in first wash got soft hair , feel free Lil of dandruff etc love it go for it",Lil,0.05687180161476135,0.5,0.5,FLIPKART,1,0,"Certified Buyer , Ranchi"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",product,0.5979969501495361,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",Madikeri,0.11911647021770477,-0.20000000298023224,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",message,0.07696830481290817,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",experience,0.07123828679323196,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",type,0.04227098450064659,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",Kodagu,0.03203250840306282,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",flipkart,0.023808861151337624,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",Karnataka,0.022467393428087234,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVWAZA427QJHQ,Chaithanya Nitilapur,1,Useless product,2022-02-26 00:00:00,"Not received the product till today. Only delivered message received. I never had this type of bad experience with flipkart and Ecom express Madikeri, Kodagu district, Karnataka.",Ecom,0.014100256375968456,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Madikeri"
SMPFVGZGJETBMFFW,satya bhushan,1,Very poor,2022-07-26 00:00:00,"Product is very good, Flipkart service very bad.",Product,0.8810749053955078,0.20000000298023224,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Barabanki"
SMPFVGZGJETBMFFW,satya bhushan,1,Very poor,2022-07-26 00:00:00,"Product is very good, Flipkart service very bad.",Flipkart,0.11892510205507278,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Barabanki"
SMPFVGZGJETBMFFW,Jasmine O.V,5,Best in the market!,2022-05-26 00:00:00,"Very aromatic, gentle on hair",hair,1.0,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Thrissur"
SMPFVGZGJETBMFFW,Rohit Raj,5,Just wow!,2022-04-26 00:00:00,Thanks the selling the best product this is really good,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Hajipur"
SMPFVGZGJETBMFFW,Equbal karim,5,Just wow!,2022-04-26 00:00:00,Good shampoo with soothing smell and gentle to hair.,shampoo,0.6219350099563599,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna"
SMPFVGZGJETBMFFW,Equbal karim,5,Just wow!,2022-04-26 00:00:00,Good shampoo with soothing smell and gentle to hair.,smell,0.21984653174877167,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna"
SMPFVGZGJETBMFFW,Equbal karim,5,Just wow!,2022-04-26 00:00:00,Good shampoo with soothing smell and gentle to hair.,hair,0.15821844339370728,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna"
SMPFVGZGJETBMFFW,Flipkart Customer,5,Worth every penny,2021-07-31 00:00:00,This is my 6th buy. This shampoo is a magic for oily scalp peoples but if u have dry scalp then plz avoid.,buy,0.7184866070747375,0.20000000298023224,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Dharmanagar"
SMPFVGZGJETBMFFW,Flipkart Customer,5,Worth every penny,2021-07-31 00:00:00,This is my 6th buy. This shampoo is a magic for oily scalp peoples but if u have dry scalp then plz avoid.,shampoo,0.21896037459373474,0.20000000298023224,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Dharmanagar"
SMPFVGZGJETBMFFW,Flipkart Customer,5,Worth every penny,2021-07-31 00:00:00,This is my 6th buy. This shampoo is a magic for oily scalp peoples but if u have dry scalp then plz avoid.,scalp peoples,0.03380177170038223,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Dharmanagar"
SMPFVGZGJETBMFFW,Flipkart Customer,5,Worth every penny,2021-07-31 00:00:00,This is my 6th buy. This shampoo is a magic for oily scalp peoples but if u have dry scalp then plz avoid.,scalp,0.028751250356435776,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Dharmanagar"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Very Good,2022-08-14 00:00:00,Thanks Flipkart . My mom liked it,Flipkart,0.9450065493583679,0.800000011920929,1.600000023841858,FLIPKART,0,0,"Certified Buyer , Kanchipuram"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Very Good,2022-08-14 00:00:00,Thanks Flipkart . My mom liked it,mom,0.05499342828989029,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Kanchipuram"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Good quality product,2022-07-30 00:00:00,That is good product I think buy the product ❤,product,0.6099074482917786,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Motihari"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Good quality product,2022-07-30 00:00:00,That is good product I think buy the product ❤,product,0.3900925815105438,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Motihari"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Good choice,2022-07-26 00:00:00,First time using this product.hope it will reduce the hairfall,product.,0.8741148114204407,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Ranchi"
SMPFRGHPZXAYBSM9,Flipkart Customer,4,Good choice,2022-07-26 00:00:00,First time using this product.hope it will reduce the hairfall,hairfall,0.12588517367839813,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Ranchi"
SMPFRGHPZXAYBSM9,sujiya Premkumar,4,Very Good,2022-07-26 00:00:00,Over all good.i liked it.,all,1.0,0.699999988079071,1.399999976158142,FLIPKART,0,0,"Certified Buyer , Chettipalayam Coimbatore District"
SMPFRGHPZXAYBSM9,Murtuza Khan,5,Brilliant,2022-07-26 00:00:00,Thnx for the nice products,Thnx,0.7205781936645508,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hyderabad"
SMPFRGHPZXAYBSM9,Murtuza Khan,5,Brilliant,2022-07-26 00:00:00,Thnx for the nice products,products,0.2794218361377716,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Hyderabad"
SMPFKXTYYBRQGUKZ,Flipkart Customer,4,Good choice,2022-08-24 00:00:00,Good shampoo but need conditioer,shampoo,0.682202160358429,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Bankura"
SMPFKXTYYBRQGUKZ,Flipkart Customer,4,Good choice,2022-08-24 00:00:00,Good shampoo but need conditioer,conditioer,0.31779786944389343,0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Bankura"
SMPFKXTYYBRQGUKZ,Flipkart Customer,5,Best in the market!,2022-07-26 00:00:00,Middle smell I love it.when I use this shampoo after my hair looks like very smooth and shine,smell,0.6485909819602966,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Thanjavur"
SMPFKXTYYBRQGUKZ,Flipkart Customer,5,Best in the market!,2022-07-26 00:00:00,Middle smell I love it.when I use this shampoo after my hair looks like very smooth and shine,shampoo,0.19460640847682953,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Thanjavur"
SMPFKXTYYBRQGUKZ,Flipkart Customer,5,Best in the market!,2022-07-26 00:00:00,Middle smell I love it.when I use this shampoo after my hair looks like very smooth and shine,shine,0.09692634642124176,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Thanjavur"
SMPFKXTYYBRQGUKZ,Flipkart Customer,5,Best in the market!,2022-07-26 00:00:00,Middle smell I love it.when I use this shampoo after my hair looks like very smooth and shine,hair,0.05987629294395447,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Thanjavur"
SMPFKXTYYBRQGUKZ,Sumona Saha,3,Nice,2022-06-26 00:00:00,Hair becomes brown after using this shampoo otherwise it's good,Hair,0.751120924949646,0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Burdwan  District"
SMPFKXTYYBRQGUKZ,Sumona Saha,3,Nice,2022-06-26 00:00:00,Hair becomes brown after using this shampoo otherwise it's good,shampoo,0.24887904524803162,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Burdwan  District"
SMPFKXTYYBRQGUKZ,Flipkart Customer,3,Decent product,2022-05-26 00:00:00,It's not suitable for dry hair,hair,1.0,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Siliguri"
SMPFKXTYYBRQGUKZ,Shilpa sangee,4,Wonderful,2022-05-26 00:00:00,It's a good product to use,product,1.0,0.6000000238418579,1.2999999523162842,FLIPKART,0,0,"Certified Buyer , Krishnarajanagara"
SMPFKXTHQ5M8JMXF,R.K. Upadhyay,1,Did not meet expectations,2022-08-04 00:00:00,Hair dry and rough washes from it and it increases hair falls,Hair,0.8315916657447815,-0.10000000149011612,0.5,FLIPKART,0,0,"Certified Buyer , Arrah"
SMPFKXTHQ5M8JMXF,R.K. Upadhyay,1,Did not meet expectations,2022-08-04 00:00:00,Hair dry and rough washes from it and it increases hair falls,washes,0.11140207201242447,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Arrah"
SMPFKXTHQ5M8JMXF,R.K. Upadhyay,1,Did not meet expectations,2022-08-04 00:00:00,Hair dry and rough washes from it and it increases hair falls,hair falls,0.05700625479221344,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Arrah"
SMPFKXTHQ5M8JMXF,Flipkart Customer,5,Best in the market!,2022-07-26 00:00:00,Amazing... Awesome product.. I like it very much...,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Koduvally"
SMPFKXTHQ5M8JMXF,Flipkart Customer,5,Awesome,2022-07-26 00:00:00,Oily hair scalp use this sampoo... Sampoo is very nice,sampoo,0.47803083062171936,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Kanpur"
SMPFKXTHQ5M8JMXF,Flipkart Customer,5,Awesome,2022-07-26 00:00:00,Oily hair scalp use this sampoo... Sampoo is very nice,hair scalp,0.465360164642334,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Kanpur"
SMPFKXTHQ5M8JMXF,Flipkart Customer,5,Awesome,2022-07-26 00:00:00,Oily hair scalp use this sampoo... Sampoo is very nice,Sampoo,0.05660899356007576,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Kanpur"
SMPFKXTHQ5M8JMXF,Manju  Manesh,4,Value-for-money,2022-07-26 00:00:00,Good shamboo as it says it condition the hair,shamboo,0.9349141120910645,0.6000000238418579,2.0,FLIPKART,0,0,"Certified Buyer , Alappuzha District"
