ASIN,Title,Brand,Latest Selling Price,Latest BSR,Reviews,Ratings,Sentiment Score,Details Changed,Original Price,Last Day Selling Price,Last Day BSR,Estimated Sales,Fulfilled,Availability,Category,Gender
B079MD9LHP,Voltas 1.5 Ton 3 Star Window AC (Copper 183 DZA/ 183 DZA R32 White),Voltas,28960.0,22.0,1704,4.1,NA,NA,32590.0,28960.0,22.0,37.0,NA,1.0,Air Conditioners,
B07XV1CXHQ,Voltas 1 Ton 3 Star Inverter Split AC (Copper 123V_DZX White),Voltas,27499.0,33.0,354,3.9,NA,NA,49490.0,27499.0,27.0,37.0,Fulfilled,1.0,Air Conditioners,
B09SGLJVLS,"Lloyd 1.5 Ton 5 Star Window AC (GLW18B5YWGEW, 100% Copper, White with Golden Deco Strip)",Lloyd,29990.0,50.0,535,4.2,NA,NA,45990.0,29990.0,26.0,30.0,Fulfilled,1.0,Air Conditioners,
B084Q7JW2J,"Voltas 1 Ton 3 Star Inverter Split AC (Copper, 123V CZT3 (R32), White)",Voltas,,116.0,601,4.3,NA,NA,,,143.0,22.0,NA,0.875,Air Conditioners,
B079PW7PMC,Voltas 1 Ton 3 Star Split AC (Copper 123 PZY-R Red),Voltas,30490.0,189.0,1069,4.1,NA,NA,45590.0,30490.0,183.0,18.0,NA,1.0,Air Conditioners,
B0B1BYQ8XP,"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V CAZZ, White)",Voltas,58979.0,433.0,2,2.1,NA,NA,85990.0,58979.0,413.0,12.0,NA,0.625,Air Conditioners,
B08WLPZBG8,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, IC518EBTU, 2021, White)",Blue Star,,176.0,487,4.0,NA,NA,,,167.0,19.0,NA,0.875,Air Conditioners,
B09RFX1NKP,"Blue Star 1.0 Tr 3 Star Fixed Speed Split AC (Copper, FA312PLU, 2022, White)",Blue Star,,57.0,352,4.0,NA,NA,,,52.0,29.0,NA,0.875,Air Conditioners,
B089QD4PDH,Voltas 2 Ton 3 Star Inverter Split AC (SZS),Voltas,46990.0,72.0,65,3.8,NA,NA,72990.0,46990.0,59.0,27.0,NA,1.0,Air Conditioners,
B00LWRFC1W,Voltas 1 Ton 3 Star Window AC (123 Lyi/123 LZF White),Voltas,25800.0,24.0,598,4.0,NA,NA,33490.0,25890.0,25.0,37.0,NA,1.0,Air Conditioners,
B08WLPN5TQ,"Blue Star 1.5 Ton 3 Star Fixed Speed Split AC (Copper, FS318EBTU, 2021, White)",Blue Star,,227.0,289,4.3,NA,NA,,,216.0,16.0,NA,0.8125,Air Conditioners,
B07NZNVN78,Voltas 1.5 Ton 4 Star Inverter Split AC (Copper 184V SZS (R32) White),Voltas,38080.0,216.0,238,4.0,NA,NA,59990.0,38080.0,193.0,16.0,Fulfilled,1.0,Air Conditioners,
B09RG2SZVX,"Blue Star 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA318FNU, White)",Blue Star,35990.0,43.0,517,3.9,NA,NA,62250.0,36999.0,31.0,33.0,Fulfilled,1.0,Air Conditioners,
B09RFDT8XR,"Blue Star 2.0 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, IA524DLU, White)",Blue Star,,219.0,29,3.8,NA,NA,,,197.0,16.0,NA,0.9375,Air Conditioners,
B09RG461YQ,"Blue Star 1.5 Tr 3 Star Fixed Speed Split AC (Copper, FA318PLU, 2022, White)",Blue Star,34490.0,22.0,163,3.9,NA,NA,53000.0,34490.0,39.0,37.0,Fulfilled,1.0,Air Conditioners,
B0843GL3NT,Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper IC518DBTU White),Blue Star,,259.0,292,4.2,NA,NA,,,249.0,16.0,NA,0.875,Air Conditioners,
B09P79533V,"Blue Star 1.5 Ton 3 Star Fixed Speed Split AC (Copper, FS318YLTU, 2021, White)",Blue Star,34490.0,196.0,186,3.9,NA,NA,49500.0,,184.0,17.0,Fulfilled,0.375,Air Conditioners,
B09RFD8SW4,"Blue Star 2.0 Tr 3 Star Fixed Speed Split AC (Copper, FA324YLU, 2022, White)",Blue Star,49990.0,234.0,3,5.0,NA,NA,61000.0,49990.0,204.0,16.0,Fulfilled,1.0,Air Conditioners,
B09RFSMC58,"Blue Star 1.5 Ton 3 Star Inverter Wi-Fi Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA318VNUS, White)",Blue Star,,778.0,1,4.0,NA,NA,,,766.0,8.0,NA,1.0,Air Conditioners,
B09RDSZVGV,"Blue Star 1.2 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA315YLU, White)",Blue Star,,10.0,2380,4.1,NA,NA,,,6.0,67.0,NA,0.125,Air Conditioners,
B09RFCGW4X,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA518FLU, White)",Blue Star,41490.0,,121,3.9,NA,NA,70000.0,41490.0,,,Fulfilled,1.0,Air Conditioners,
B0876SVTN8,"Blue Star 1.5 Ton 4 Star Hot and Cold Inverter Split AC (Copper, IH418SAFU, White)",Blue Star,,280.0,26,3.7,NA,NA,,,272.0,15,NA,0.9375,Air Conditioners,
B08XZKDGCM,"Blue Star 1.5 Ton 4 Star Inverter Split AC (Copper, IC418FBTU, 2021, White)",Blue Star,,257.0,145,4.2,NA,NA,,,250.0,16,NA,1.0,Air Conditioners,
B08WLNTLH1,"Blue Star 1 Ton 3 Star Inverter Split AC (Copper, IC312EBTU, 2021, White)",Blue Star,,260.0,174,4.0,NA,NA,,,252.0,16,NA,0.875,Air Conditioners,
B09R29RSFH,"Panasonic 1.5 Ton 5 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Auto Convertible, Shield Blu Anti-Corrosion Technology, 2022 Model, CS/CU-NU18XKYWA, White)",Panasonic,42990.0,3.0,1251,4.3,NA,NA,59400.0,42990.0,4.0,81,Fulfilled,1.0,Air Conditioners,
B09RN6WQHF,"Panasonic 1.5 Ton 5 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nanoe-G Air Purification, 2022 Model, CS/CU-XU18YKYF, White)",Panasonic,47969.0,109.0,428,4.3,NA,NA,66900.0,47969.0,43.0,23,Fulfilled,1.0,Air Conditioners,
B09RP8GB52,"Panasonic 1.5 Ton 5 Star Window AC (Copper, PM 2.5 Filter, 2022 Model, CW-XN182AM White)",Panasonic,34299.0,134.0,39,4.3,NA,NA,44490.0,34299.0,77.0,21,Fulfilled,1.0,Air Conditioners,
B09R3XHPVZ,"Panasonic 1.5 Ton 3 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Auto Convertible, Shield Blu Anti-Corrosion Technology, 2022 Model, CS/CU-SU18XKYTA, White)",Panasonic,36990.0,20.0,1361,4.2,NA,NA,55400.0,36990.0,20.0,37,Fulfilled,1.0,Air Conditioners,
B09R248ZWX,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, PM 2.5 Air Purification, 2022 Model, CS/CU-NU12XKYWA, White)",Panasonic,36490.0,12.0,1730,4.2,NA,NA,38240.0,36490.0,15.0,37,Fulfilled,1.0,Air Conditioners,
B09R4G1ZNJ,"Panasonic 1.5 Ton 3 Star Twin-Cool Inverter Split Air Conditioner (Copper, Auto Convertible, Shield Blu Anti-Corrosion Technology, 2022 Model, CS/CU-RU18XKYTA, White)",Panasonic,35990.0,44.0,311,3.9,NA,NA,37490.0,35990.0,67.0,33,Fulfilled,1.0,Air Conditioners,
B09TJBPHZR,"Panasonic 1.5 Ton Inverter 3 Star Copper 2022 Model, CS/CU-KU18YKY-1 (R-32) Split AC (White),",Panasonic,36990.0,369.0,6,3.5,NA,NA,55400.0,36990.0,317.0,12,Fulfilled,1.0,Air Conditioners,
B09R45Q5WP,"Panasonic 2 Ton 3 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Auto Convertible, Shield Blu Anti-Corrosion Technology, 2022 Model, CS/CU-SU24XKYWA, White)",Panasonic,,70.0,95,4.1,NA,NA,,,106.0,27,NA,0.0,Air Conditioners,
B09RKBM3XV,"Panasonic 1.5 Ton 5 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Auto Convertible, nanoe-X Air Purification, 2022 Model, CS/CU-HU18YKYF, White)",Panasonic,50990.0,163.0,79,4.4,NA,NA,69900.0,50990.0,141.0,20,Fulfilled,1.0,Air Conditioners,
B09R3T1QLW,"Panasonic 1 Ton 3 Star Wi-Fi Inverter Split Air Conditioner (Copper, Auto Convertible, Shield Blu Anti-Corrosion Technology, 2022 Model, CS/CU-SU12XKYWA, White)",Panasonic,32999.0,46.0,524,4.1,NA,NA,48100.0,32999.0,58.0,32,Fulfilled,1.0,Air Conditioners,
B09R3S2NG6,"Panasonic 2 Ton 5 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, PM 2.5 Air Purification, 2022 Model, CS/CU-NU24XKYWA, White)",Panasonic,54990.0,55.0,323,4.2,NA,NA,77150.0,54990.0,23.0,29,Fulfilled,1.0,Air Conditioners,
B09RP38FBT,"Panasonic 1.5 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nanoe-G Air Purification, 2022 Model, CS/CU-WU18YKYXF, White)",Panasonic,42794.0,77.0,165,4.5,NA,NA,61900.0,42794.0,96.0,26,Fulfilled,1.0,Air Conditioners,
B09TJCL73K,"Panasonic 1.5 Ton 3 Star Copper Split AC 2022 Model, (CS/CU-KN18YKY, White)",Panasonic,,429.0,1,5.0,NA,NA,,,393.0,12,NA,1.0,Air Conditioners,
B09R4DDVQV,"Panasonic 1 Ton 3 Star Inverter Split Air Conditioner (Copper, PM 2.5 Air Purification, 2022 Model, CS/CU-RU12XKYA, White)",Panasonic,32490.0,129.0,239,4.1,NA,NA,47100.0,32490.0,83.0,21,Fulfilled,1.0,Air Conditioners,
B08Y8YV1RC,"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RSOS518HEEA, White)",Hitachi,39999.0,52.0,102,3.9,NA,NA,60500.0,39999.0,64.0,30,Fulfilled,0.9375,Air Conditioners,
B09RK911MP,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Split Air Conditioner (Copper, Auto Convertible, nanoe-X Air Purification, 2022 Model, CS/CU-HU12YKYF, White)",Panasonic,45990.0,471.0,24,4.0,NA,NA,61400.0,45990.0,84.0,11,Fulfilled,1.0,Air Conditioners,
B09RN3YRS6,"Panasonic 2 Ton 5 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nanoe-G Air Purification, 2022 Model, CS/CU-XU24YKYF, White)",Panasonic,,87.0,31,4.0,NA,NA,,61990.0,102.0,25,NA,1.0,Air Conditioners,
B09RPFQ8Z5,"Panasonic 1.5 Ton 3 Star Window AC (Copper, PM 2.5 Filter, 2022 Model, CW-LN182AM, White)",Panasonic,27490.0,51.0,69,4.2,NA,NA,41490.0,27490.0,66.0,30,Fulfilled,1.0,Air Conditioners,
B09ZB69182,"Hitachi 2 Ton 3 Star SHIZEN 3100S INVERTER R32 Split AC (Copper, Dust Filter, 2022 Model-RMRG324HFEOZ1, White)",Hitachi,58500.0,397.0,4,2.5,NA,NA,75400.0,58500.0,369.0,12,NA,1.0,Air Conditioners,
B09SD9RX33,"HITACHI 1 Ton 3 Star Split AC (RAFG312HEDO, White)",Hitachi,33200.0,440.0,3,3.6,NA,NA,39490.0,33200.0,414.0,12,NA,1.0,Air Conditioners,
B08Z47LWL4,"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RSRG518HEEA, White)",Hitachi,39990.0,25.0,567,3.8,NA,NA,60500.0,39990.0,19.0,37,Fulfilled,1.0,Air Conditioners,
B08Z47WSKK,"Hitachi 2 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RMRG524HEEA White)",Hitachi,63990.0,114.0,41,3.7,NA,NA,79000.0,65000.0,165.0,22,NA,1.0,Air Conditioners,
B08KWF94JG,"Hitachi 1.5 Ton 3 Star Inverter Split AC (Copper, 2020 Model, RSNG318HDEAZ2 IN, White)",Hitachi,40700.0,314.0,159,3.8,NA,NA,50490.0,40700.0,305.0,14,NA,1.0,Air Conditioners,
B084QSD48P,Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper RSOG518HDEA Gold),Hitachi,,174.0,994,4.1,NA,NA,,,166.0,19,NA,1.0,Air Conditioners,
B079W5J4QT,Hitachi 1.5 Ton 3 Star Split AC (CopperSUGOI 3100f RSH318HBD Silver),Hitachi,,649.0,47,3.9,NA,NA,,,652.0,9,NA,0.875,Air Conditioners,
B08518FPX9,Hitachi 1.5 Ton 3 Star Split AC ZUNOH 3100f - R32 (Copper RSM318HDDO white),Hitachi,,360.0,115,4.0,NA,NA,,,355.0,13,NA,0.875,Air Conditioners,
B09WDTYJ54,"Hitachi 1 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RAPG312HFEOZ1, White)",Hitachi,29990.0,144.0,54,3.5,NA,NA,48200.0,29990.0,111.0,20,Fulfilled,1.0,Air Conditioners,
B09WDSTF8T,"Hitachi 1.5 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RSQG318HFEOZ1, White)",Hitachi,34980.0,85.0,164,3.6,NA,NA,57900.0,34980.0,149.0,25,Fulfilled,1.0,Air Conditioners,
B09SDDT77Y,SPLIT AC - 1.5TR HITACHI ZUNOH 3100f - R32 - RSOG318HFDO,Hitachi,37690.0,331.0,9,3.7,NA,NA,47690.0,37690.0,302.0,14,NA,1.0,Air Conditioners,
B08Z47KQXM,"Hitachi 2 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RMQG322HEEA, White)",Hitachi,49995.0,286.0,19,3.2,NA,NA,63200.0,52700.0,244.0,15,Fulfilled,1.0,Air Conditioners,
B08H7X6W8P,"Hitachi 1.5 Ton 3 Star Hot and Cold Inverter Split AC (Copper, RSNG318HDXA, Gold)",Hitachi,,273.0,18,3.9,NA,NA,,,243.0,15,NA,1.0,Air Conditioners,
B07NQJW8X3,"Hitachi 2 Ton 3 Star Inverter Split AC (2019 Mfg, Copper,EMNG322HCEA, Gold)",Hitachi,46990.0,351.0,65,3.8,NA,NA,59590.0,46990.0,346.0,13,Fulfilled,1.0,Air Conditioners,
B09R4RTJ2B,"Daikin 1.8 Ton 4 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2022 Model, ATKL60U, White)",Daikin,54700.0,113.0,23,4.0,NA,NA,72900.0,51120.0,225.0,22,NA,1.0,Air Conditioners,
B08Y8Z3PLL,"Hitachi 1.5 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RSNS317HEEA, White)",Hitachi,,161.0,127,3.7,NA,NA,,,131.0,20,NA,1.0,Air Conditioners,
B07QMBVPGY,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, Anti Microbial Filter, 2020 Model, FTKG50TV, White)",Daikin,,162.0,917,4.3,NA,NA,,,158.0,20,NA,0.875,Air Conditioners,
B09R4SF5SP,"Daikin 0.8 Ton 3 Star, Fixed Speed Split AC (Copper, PM 2.5 Filter, 2022 Model, FTL28U, White)",Daikin,25999.0,8.0,2074,4.2,NA,NA,37400.0,26999.0,7.0,70,Fulfilled,1.0,Air Conditioners,
B09SW6XS13,"Daikin 1.0 Ton 4 Star Inverter Split AC (ATKL35UV16, White)",Daikin,33949.0,98.0,20,4.0,NA,NA,48200.0,33949.0,118.0,24,Fulfilled,1.0,Air Conditioners,
B09R9RQZ9L,"Daikin 1.8 Ton 3 Star KATAI Technology, Fixed Speed Split AC (Alloy, Wipe clean flat panel, 2022, FTQ60UV16U5, White)",Daikin,46990.0,240.0,3,2.7,NA,NA,54800.0,46990.0,195.0,16,NA,1.0,Air Conditioners,
B09R4R2L76,"Daikin 1 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKL35U, White)",Daikin,37980.0,190.0,462,4.0,NA,NA,48200.0,37980.0,179.0,17,NA,1.0,Air Conditioners,
B09SW8FP11,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper,2022,FTKM50U,White)",Daikin,44490.0,11.0,459,4.0,NA,NA,67200.0,44990.0,24.0,65,Fulfilled,1.0,Air Conditioners,
B09SW7PK5L,"Daikin 1.5 Ton 4 Star Inverter Split AC (ATKL50UV16, White)",Daikin,40700.0,290.0,18,3.2,NA,NA,58400.0,40700.0,246.0,15,Fulfilled,1.0,Air Conditioners,
B09R4QLDWK,"Daikin 1.5 Ton 3 Star Fixed Speed Split AC (Copper, PM 2.5 Filter, 2022 Model, FTL50U, White)",Daikin,39960.0,86.0,458,4.1,NA,NA,55600.0,39960.0,124.0,25,NA,1.0,Air Conditioners,
B09R9RDNNH,"Daikin 1.5 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKT50U, White)",Daikin,43700.0,127.0,132,3.9,NA,NA,61300.0,43700.0,98.0,21,NA,1.0,Air Conditioners,
B09R4RZB11,"Daikin 1.5 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKL50U, White)",Daikin,43900.0,63.0,396,4.1,NA,NA,58400.0,43900.0,68.0,28,NA,1.0,Air Conditioners,
B09SW7RWSD,"Daikin 1 Ton 5 Star Triple Display, Dew Clean Technology, Inverter Split AC (Copper, PM 2.5, 2022, FTKM35U, White)",Daikin,40990.0,197.0,17,4.5,NA,NA,55500.0,40990.0,175.0,17,NA,1.0,Air Conditioners,
B08BTJL4CT,Daikin 1.5 Ton 5 Star Inverter Split AC (Copper FTKM50TV White),Daikin,,258.0,147,4.1,NA,NA,,,251.0,16,NA,0.875,Air Conditioners,
B09R4QY15Z,"Daikin 2.02 Ton 4 Star, Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model Model, FTKL71U, White)",Daikin,64490.0,103.0,23,2.9,NA,NA,82900.0,64490.0,232.0,23,NA,1.0,Air Conditioners,
B09R4RVTMT,"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM60U, White)",Daikin,61000.0,194.0,90,4.3,NA,NA,83900.0,61000.0,155.0,17,Fulfilled,1.0,Air Conditioners,
B09R4RFRFY,"Daikin 1 Ton 3 Star Fixed Speed Split AC (Copper, PM 2.5 Filter, 2022 Model, FTL35U, White)",Daikin,32449.0,107.0,161,4.0,NA,NA,46000.0,32449.0,161.0,23,NA,1.0,Air Conditioners,
B09WV7FRZW,"LG 1.5 Ton 5 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, HD Filter, 2022 Model, PW-Q18WUZA, White)",Lg,36790.0,32.0,124,4.1,NA,NA,65990.0,,28.0,37,Fulfilled,1.0,Air Conditioners,
B09NS54RPJ,"LG 1.5 Ton 3 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNXE, White)",Lg,35990.0,7.0,706,3.9,NA,NA,68990.0,35990.0,10.0,72,Fulfilled,1.0,Air Conditioners,
B09NS6SS7T,"LG 1 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with anti-virus protection, 2022 Model, PS-Q14SNZE, White)",Lg,41390.0,245.0,51,4.4,NA,NA,65990.0,41390.0,235.0,16,NA,1.0,Air Conditioners,
B07KRBW7X8,"LG 1.5 Ton 5 Star Inverter Wi-Fi Window AC (Copper, 2020 Model, JW-Q18WUZA, White)",Lg,41290.0,193.0,342,4.4,NA,NA,55990.0,41290.0,173.0,17,NA,1.0,Air Conditioners,
B09NS5CBC5,"LG 1.5 Ton 2 Star DUAL Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter, 2022 Model, PS-Q18ZNVE, White)",Lg,,42.0,1352,4.2,NA,NA,,31990.0,54.0,33,NA,1.0,Air Conditioners,
B09NS5B6TP,"LG 1.5 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & Anti Allergic Filter, 2022 Model, PS-H19VNXF, White)",Lg,44880.0,62.0,139,4.0,NA,NA,79990.0,44880.0,75.0,28,Fulfilled,1.0,Air Conditioners,
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Lg,44490.0,1.0,2154,4.1,NA,NA,75990.0,44490.0,3.0,88,Fulfilled,1.0,Air Conditioners,
B09NS59LJV,"LG 1 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with anti-virus protection, 2022 Model, PS-Q13YNZE, White)",Lg,37490.0,4.0,2143,4.3,NA,NA,61990.0,37490.0,5.0,79,Fulfilled,1.0,Air Conditioners,
B09PZ1GZ8R,"LG 1.5 Ton 4 Star DUAL Inverter Window AC (Copper, Convertible 4-in-1 cooling, PW-Q18WUXA, 2022 Model, HD Filter, White)",Lg,35490.0,118.0,684,4.2,NA,NA,41490.0,35490.0,79.0,22,NA,1.0,Air Conditioners,
B082TGK3K8,"LG 1.5 Ton 5 Star Wi-Fi Inverter Window AC (Copper, 2020 Model, JW-Q18WUZA, White)",Lg,35999.0,30.0,1709,4.4,NA,NA,55990.0,35999.0,34.0,37,Fulfilled,1.0,Air Conditioners,
