ASIN,Category,Latest BSR,Last Day BSR
B09RFCGW4X,Home & Kitchen,17273.0,22258.0
B09RFCGW4X,LED Bulbs,276.0,334.0
B0876SVTN8,Home & Kitchen,242693.0,234537.0
B0876SVTN8,Air Conditioners,280.0,272.0
B08XZKDGCM,Home & Kitchen,225295.0,223765.0
B08XZKDGCM,Air Conditioners,257.0,250.0
B08WLNTLH1,Home & Kitchen,226505.0,224860.0
B08WLNTLH1,Air Conditioners,260.0,252.0
B09R29RSFH,Home & Kitchen,2864.0,4134.0
B09R29RSFH,Air Conditioners,3.0,4.0
B09R29RSFH,Large Appliances,83.0,118.0
B09RN6WQHF,Home & Kitchen,72566.0,24384.0
B09RN6WQHF,Air Conditioners,109.0,43.0
B09RN6WQHF,Large Appliances,1833.0,740.0
B09RP8GB52,Home & Kitchen,106672.0,53689.0
B09RP8GB52,Air Conditioners,134.0,77.0
B09RP8GB52,Large Appliances,2537.0,1455.0
B09R3XHPVZ,Home & Kitchen,9974.0,12289.0
B09R3XHPVZ,Air Conditioners,20.0,20.0
B09R3XHPVZ,Large Appliances,334.0,388.0
B09R248ZWX,Home & Kitchen,6278.0,10332.0
B09R248ZWX,Air Conditioners,12.0,15.0
B09R248ZWX,Large Appliances,212.0,322.0
B09R4G1ZNJ,Home & Kitchen,21623.0,41547.0
B09R4G1ZNJ,Air Conditioners,44.0,67.0
B09TJBPHZR,Home & Kitchen,293840.0,265900.0
B09TJBPHZR,Air Conditioners,369.0,317.0
B09R45Q5WP,Home & Kitchen,37137.0,86917.0
B09R45Q5WP,Air Conditioners,70.0,106.0
B09R45Q5WP,Large Appliances,1066.0,2142.0
B09RKBM3XV,Home & Kitchen,140709.0,119579.0
B09RKBM3XV,Air Conditioners,163.0,141.0
B09R3T1QLW,Home & Kitchen,23801.0,32888.0
B09R3T1QLW,Air Conditioners,46.0,58.0
B09R3T1QLW,Large Appliances,745.0,974.0
B09R3S2NG6,Home & Kitchen,26486.0,12851.0
B09R3S2NG6,Air Conditioners,55.0,23.0
B09RP38FBT,Home & Kitchen,44091.0,74021.0
B09RP38FBT,Air Conditioners,77.0,96.0
B09RP38FBT,Large Appliances,1217.0,1879.0
B09TJCL73K,Home & Kitchen,329177.0,302644.0
B09TJCL73K,Air Conditioners,429.0,393.0
B09R4DDVQV,Home & Kitchen,101497.0,56968.0
B09R4DDVQV,Air Conditioners,129.0,83.0
B08Y8YV1RC,Home & Kitchen,25195.0,37863.0
B08Y8YV1RC,Air Conditioners,52.0,64.0
B09RK911MP,Home & Kitchen,355038.0,57725.0
B09RK911MP,Air Conditioners,471.0,84.0
B09RN3YRS6,Home & Kitchen,52080.0,80921.0
B09RN3YRS6,Air Conditioners,87.0,102.0
B09RPFQ8Z5,Home & Kitchen,24797.0,40813.0
B09RPFQ8Z5,Air Conditioners,51.0,66.0
B09ZB69182,Home & Kitchen,308160.0,291387.0
B09ZB69182,Air Conditioners,397.0,369.0
B09SD9RX33,Home & Kitchen,334053.0,320179.0
B09SD9RX33,Air Conditioners,440.0,414.0
B08Z47LWL4,Home & Kitchen,12491.0,12034.0
B08Z47LWL4,Air Conditioners,25.0,19.0
B08Z47WSKK,Home & Kitchen,79486.0,146682.0
B08Z47WSKK,Air Conditioners,114.0,165.0
B08KWF94JG,Home & Kitchen,261322.0,257695.0
B08KWF94JG,Air Conditioners,314.0,305.0
B08KWF94JG,Large Appliances,5794.0,5752.0
B084QSD48P,Home & Kitchen,149986.0,148017.0
B084QSD48P,Air Conditioners,174.0,166.0
B079W5J4QT,Home & Kitchen,486706.0,485899.0
B079W5J4QT,Air Conditioners,649.0,652.0
B08518FPX9,Home & Kitchen,288749.0,285274.0
B08518FPX9,Air Conditioners,360.0,355.0
B08518FPX9,Large Appliances,6418.0,6364.0
B09WDTYJ54,Home & Kitchen,119005.0,92126.0
B09WDTYJ54,Air Conditioners,144.0,111.0
B09WDSTF8T,Home & Kitchen,51226.0,131721.0
B09WDSTF8T,Air Conditioners,85.0,149.0
B09WDSTF8T,Large Appliances,1391.0,3062.0
B09SDDT77Y,Home & Kitchen,271973.0,255550.0
B09SDDT77Y,Air Conditioners,331.0,302.0
B08Z47KQXM,Home & Kitchen,243007.0,221727.0
B08Z47KQXM,Air Conditioners,286.0,244.0
B08H7X6W8P,Home & Kitchen,237086.0,221369.0
B08H7X6W8P,Air Conditioners,273.0,243.0
B07NQJW8X3,Home & Kitchen,283785.0,281082.0
B07NQJW8X3,Air Conditioners,351.0,346.0
B09R4RTJ2B,Home & Kitchen,77195.0,207154.0
B09R4RTJ2B,Air Conditioners,113.0,225.0
B09R4RTJ2B,Large Appliances,1932.0,4665.0
B08Y8Z3PLL,Home & Kitchen,138672.0,112733.0
B08Y8Z3PLL,Air Conditioners,161.0,131.0
B07QMBVPGY,Home & Kitchen,139757.0,137853.0
B07QMBVPGY,Air Conditioners,162.0,158.0
B07QMBVPGY,Large Appliances,3253.0,3201.0
B09R4SF5SP,Home & Kitchen,4607.0,5085.0
B09R4SF5SP,Air Conditioners,8.0,7.0
B09R4SF5SP,Large Appliances,151.0,157.0
B09SW6XS13,Home & Kitchen,61052.0,103046.0
B09SW6XS13,Air Conditioners,98.0,118.0
B09R9RQZ9L,Home & Kitchen,214106.0,180380.0
B09R9RQZ9L,Air Conditioners,240.0,195.0
B09R4R2L76,Home & Kitchen,168995.0,160221.0
B09R4R2L76,Air Conditioners,190.0,179.0
B09R4R2L76,Large Appliances,3822.0,3632.0
B09SW8FP11,Home & Kitchen,6124.0,13142.0
B09SW8FP11,Air Conditioners,11.0,24.0
B09SW8FP11,Large Appliances,205.0,418.0
B09SW7PK5L,Home & Kitchen,244634.0,222606.0
B09SW7PK5L,Air Conditioners,290.0,246.0
B09R4QLDWK,Home & Kitchen,51982.0,106951.0
B09R4QLDWK,Air Conditioners,86.0,124.0
B09R4QLDWK,Large Appliances,1409.0,2526.0
B09R9RDNNH,Home & Kitchen,99931.0,74936.0
B09R9RDNNH,Air Conditioners,127.0,98.0
B09R9RDNNH,Large Appliances,2388.0,1907.0
B09R4RZB11,Home & Kitchen,32442.0,42092.0
B09R4RZB11,Air Conditioners,63.0,68.0
B09R4RZB11,Large Appliances,952.0,1201.0
B09SW7RWSD,Home & Kitchen,176096.0,154768.0
B09SW7RWSD,Air Conditioners,197.0,175.0
B08BTJL4CT,Home & Kitchen,225786.0,224172.0
B08BTJL4CT,Air Conditioners,258.0,251.0
B09R4QY15Z,Home & Kitchen,66883.0,211885.0
B09R4QY15Z,Air Conditioners,103.0,232.0
B09R4QY15Z,Large Appliances,1713.0,4754.0
B09R4RVTMT,Home & Kitchen,172318.0,136475.0
B09R4RVTMT,Air Conditioners,194.0,155.0
B09R4RVTMT,Large Appliances,3888.0,3162.0
B09R4RFRFY,Home & Kitchen,71209.0,140010.0
B09R4RFRFY,Air Conditioners,107.0,161.0
B09R4RFRFY,Large Appliances,1803.0,3256.0
B09WV7FRZW,Home & Kitchen,14917.0,16248.0
B09WV7FRZW,Air Conditioners,32.0,28.0
B09NS54RPJ,Home & Kitchen,4015.0,6487.0
B09NS54RPJ,Air Conditioners,7.0,10.0
B09NS54RPJ,Large Appliances,135.0,203.0
B09NS6SS7T,Home & Kitchen,217727.0,213763.0
B09NS6SS7T,Air Conditioners,245.0,235.0
B07KRBW7X8,Home & Kitchen,170554.0,152239.0
B07KRBW7X8,Air Conditioners,193.0,173.0
B09NS5CBC5,Home & Kitchen,20550.0,31047.0
B09NS5CBC5,Air Conditioners,42.0,54.0
B09NS5CBC5,Large Appliances,643.0,919.0
B09NS5B6TP,Home & Kitchen,32220.0,50798.0
B09NS5B6TP,Air Conditioners,62.0,75.0
B09NS5TKPN,Home & Kitchen,2041.0,3340.0
B09NS5TKPN,Air Conditioners,1.0,3.0
B09NS5TKPN,Large Appliances,59.0,93.0
B09NS59LJV,Home & Kitchen,3166.0,4445.0
B09NS59LJV,Air Conditioners,4.0,5.0
B09NS59LJV,Large Appliances,93.0,133.0
B09PZ1GZ8R,Home & Kitchen,85045.0,54796.0
B09PZ1GZ8R,Air Conditioners,118.0,79.0
B082TGK3K8,Home & Kitchen,14156.0,19272.0
B082TGK3K8,Air Conditioners,30.0,34.0
B09NS4BRK3,Home & Kitchen,120541.0,99625.0
B09NS4BRK3,Air Conditioners,145.0,115.0
B09NS4BRK3,Large Appliances,2837.0,2390.0
B09NS5K7HF,Home & Kitchen,2041.0,3340.0
B09NS5K7HF,Air Conditioners,1.0,3.0
B09NS5K7HF,Large Appliances,59.0,93.0
B09WRG7HDV,Home & Kitchen,3351.0,6369.0
B09WRG7HDV,Air Conditioners,5.0,9.0
B09WRG7HDV,Large Appliances,102.0,199.0
B09NS5Y4BG,Home & Kitchen,3351.0,6369.0
B09NS5Y4BG,Air Conditioners,5.0,9.0
B09NS5Y4BG,Large Appliances,102.0,199.0
B085P7F3X3,Home & Kitchen,221409.0,220169.0
B085P7F3X3,Air Conditioners,249.0,241.0
B09NS5G1F9,Home & Kitchen,48326.0,65113.0
B09NS5G1F9,Air Conditioners,80.0,90.0
B09NS6KFP1,Home & Kitchen,23864.0,25652.0
B09NS6KFP1,Air Conditioners,47.0,46.0
B09NS6KFP1,Large Appliances,748.0,781.0
B085P7Q8VG,Home & Kitchen,334013.0,331581.0
B085P7Q8VG,Air Conditioners,439.0,432.0
B085P835T8,Home & Kitchen,211117.0,210181.0
B085P835T8,Air Conditioners,236.0,228.0
B085P8BMRR,Home & Kitchen,765131.0,760426.0
B085P8BMRR,Air Conditioners,938.0,936.0
B085P8BMRF,Home & Kitchen,380503.0,378639.0
B085P8BMRF,Air Conditioners,506.0,501.0
B085P8BMS3,Home & Kitchen,479650.0,461804.0
B085P8BMS3,Air Conditioners,644.0,623.0
B085P7FKSJ,Home & Kitchen,689958.0,687605.0
B085P7FKSJ,Air Conditioners,870.0,872.0
B09RG55LZX,Home & Kitchen,34468.0,74432.0
B09RG55LZX,Air Conditioners,68.0,97.0
