ASIN,Date,Category,BSR,Last Known BSR
B09TNBCM4Q,2022-07-17,Large Appliances,463.0,352.0
B09TNBCM4Q,2022-07-18,Large Appliances,429.0,463.0
B09TNBCM4Q,2022-07-19,Large Appliances,453.0,429.0
B09TNBCM4Q,2022-07-21,Large Appliances,642.0,453.0
B09TNBCM4Q,2022-07-22,Large Appliances,459.0,642.0
B09TNBCM4Q,2022-07-23,Large Appliances,462.0,459.0
B09TNBCM4Q,2022-07-24,Large Appliances,587.0,462.0
B09TNBCM4Q,2022-07-25,Large Appliances,917.0,587.0
B09TNBCM4Q,2022-07-26,Large Appliances,840.0,917.0
B09TNBCM4Q,2022-07-28,Large Appliances,759.0,840.0
B09TNBCM4Q,2022-07-29,Large Appliances,469.0,759.0
B09TNBCM4Q,2022-07-30,Large Appliances,620.0,469.0
B09TNBCM4Q,2022-07-31,Large Appliances,582.0,620.0
B09TNBCM4Q,2022-08-01,Large Appliances,578.0,582.0
B09TNBCM4Q,2022-08-02,Large Appliances,892.0,578.0
B09TNBCM4Q,2022-08-03,Large Appliances,624.0,892.0
B09TNBCM4Q,2022-08-04,Large Appliances,896.0,624.0
B08X2Q1C58,2022-07-01,Home & Kitchen,288019.0,
B08X2Q1C58,2022-07-02,Home & Kitchen,293814.0,288019.0
B08X2Q1C58,2022-07-03,Home & Kitchen,302334.0,293814.0
B08X2Q1C58,2022-07-04,Home & Kitchen,312601.0,302334.0
B08X2Q1C58,2022-07-05,Home & Kitchen,321559.0,312601.0
B08X2Q1C58,2022-07-06,Home & Kitchen,329250.0,321559.0
B08X2Q1C58,2022-07-07,Home & Kitchen,336988.0,329250.0
B08X2Q1C58,2022-07-08,Home & Kitchen,344876.0,336988.0
B08X2Q1C58,2022-07-09,Home & Kitchen,351521.0,344876.0
B08X2Q1C58,2022-07-10,Home & Kitchen,358669.0,351521.0
B08X2Q1C58,2022-07-11,Home & Kitchen,366236.0,358669.0
B08X2Q1C58,2022-07-13,Home & Kitchen,378209.0,366236.0
B08X2Q1C58,2022-07-14,Home & Kitchen,384218.0,378209.0
B08X2Q1C58,2022-07-15,Home & Kitchen,390721.0,384218.0
B08X2Q1C58,2022-07-16,Home & Kitchen,396778.0,390721.0
B08X2Q1C58,2022-07-17,Home & Kitchen,402809.0,396778.0
B08X2Q1C58,2022-07-18,Home & Kitchen,409752.0,402809.0
B08X2Q1C58,2022-07-19,Home & Kitchen,415286.0,409752.0
